date,health.transfers,federal.health,state.health,social.transfers,federal.social,state.social,federal.stabilizers.transfers,state.stabilizers.transfers,non.corp.taxes,state.non.corp.taxes,federal.non.corp.taxes,federal.stabilizers.non.corp.taxes,state.stabilizers.non.corp.taxes,corp.taxes.adj,federal.corp.taxes,State.Corporate.taxes,federal.stabilizers.corp.taxes,state.stabilizers.corp.taxes,federal.c,state.c,federal.taxes,state.taxes,federal.transfers,state.transfers,federal.stabilizers,state.stabilizers,stabilizers,federal.stabilizers.taxes,state.stabilizers.taxes,stabilizers.taxes,transfers,taxes,consumption,consumption.discres,taxes.discres,federal.taxes.discres,state.taxes.discres,stabilizers.transfers,transfers.discres,federal.transfers.discres,state.transfers.discres,G.purchases,federal.purchases,federal_cont,,federal.purchases.exdef,state.purchases,G.purchases.exdef,G.purchases.def,Contribution.to..Ch.in.Real.GDP.from..G.,total,federal,state,federal.discres,state.discres,discres
10/1/1998,-0.131371888,-0.138652672,0.007280785,-0.094537504,-0.077069075,-0.017468429,-0.026937017,0.00965272,-0.36438718,-0.015663003,-0.348724177,-0.167776884,-0.044443839,0.010882168,0.009113181,0.001768987,-0.0066517,-0.001314724,-0.555332743,-0.024081661,-0.339610996,-0.013894016,-0.215721747,-0.010187645,-0.201365602,-0.036105843,-0.237471445,-0.174428584,-0.045758563,-0.220187147,-0.225909392,-0.353505012,-0.579414404,-0.341942959,-0.133317865,-0.165182412,0.031864547,-0.017284298,-0.208625094,-0.18878473,-0.019840364,-0.330676136,-0.130938311,-0.130882645,,0.280451884,-0.176476737,0.103975147,-0.465726306,0.45,-0.886829453,-0.686271054,-0.200558399,-0.484905453,-0.164452555,-0.649358008
1/1/1999,-0.052471861,-0.070837157,0.018365296,-0.123409364,-0.111492778,-0.011916586,0.018947451,0.02339176,-0.264944433,-0.019798889,-0.245145544,-0.148276265,-0.03775011,0.005869448,0.004746595,0.001122853,-0.006448645,-0.001261739,-0.422728884,-0.012227326,-0.240398948,-0.018676036,-0.182329935,0.00644871,-0.135777458,-0.015620089,-0.151397547,-0.154724909,-0.039011849,-0.193736758,-0.175881225,-0.259074985,-0.43495621,-0.283558663,-0.065338227,-0.085674039,0.020335813,0.042339211,-0.218220436,-0.201277386,-0.01694305,-0.264952032,-0.17022694,-0.164063393,,0.054422359,-0.065571281,-0.011148923,-0.281549352,0.5,-0.670754431,-0.592955824,-0.077798607,-0.457178366,-0.062178518,-0.519356884
4/1/1999,-0.091685408,-0.087130087,-0.004555321,-0.149289854,-0.134406326,-0.014883528,-0.061138038,-0.022880935,-0.170178761,-0.009453632,-0.160725129,-0.025536281,-0.002840597,0.026317029,0.021607039,0.00470999,-0.003084595,-0.000592961,-0.360654504,-0.024182491,-0.13911809,-0.004743642,-0.221536413,-0.019438849,-0.089758913,-0.026314493,-0.116073407,-0.028620876,-0.003433558,-0.032054434,-0.240975262,-0.143861733,-0.384836995,-0.268763588,-0.111807299,-0.110497215,-0.001310084,-0.084018973,-0.156956289,-0.160398376,0.003442086,-0.492490506,-0.462401709,-0.462643057,,-0.275003508,-0.005902445,-0.280905954,-0.239446107,0.28,-0.853141149,-0.823056212,-0.030084937,-0.733297299,-0.003770443,-0.737067742
7/1/1999,0.005606644,-0.024967279,0.030573923,-0.178885873,-0.160620497,-0.018265376,0.01841338,0.035079949,-0.169872329,-0.021312729,-0.1485596,-0.040447644,-0.004551079,0.023346001,0.018868186,0.004477816,-0.003641985,-0.000688609,-0.315279191,-0.004526366,-0.129691415,-0.016834913,-0.185587776,0.012308547,-0.025676248,0.02984026,0.004164012,-0.044089629,-0.005239688,-0.049329317,-0.173279229,-0.146526328,-0.319805557,-0.323969568,-0.09719701,-0.085601786,-0.011595225,0.053493329,-0.226772558,-0.204001156,-0.022771402,0.108463297,0.333863374,0.334040439,,0.154439482,-0.213050245,-0.058610763,0.150345356,0.88,-0.198992428,0.018584183,-0.217576611,0.044260432,-0.247416871,-0.20315644
10/1/1999,-0.024726446,-0.040934381,0.016207935,-0.189471709,-0.169956997,-0.019514712,-0.042171931,-0.014110178,-0.224510405,-0.033099256,-0.19141115,-0.154577651,-0.041311315,0.021114975,0.016851138,0.004263837,-0.004462636,-0.000827358,-0.38545139,-0.032142195,-0.174560012,-0.028835418,-0.210891378,-0.003306777,-0.201212218,-0.05624885,-0.257461069,-0.159040287,-0.042138673,-0.20117896,-0.214198155,-0.20339543,-0.417593586,-0.160132517,-0.002216471,-0.015519725,0.013303254,-0.056282109,-0.157916046,-0.168719447,0.010803401,0.367762072,0.196569462,0.196582733,,0.038998032,0.166183663,0.205181694,0.166495991,1.15,-0.054840461,-0.188881928,0.134041467,0.01233029,0.190290318,0.202620608
1/1/2000,-0.101517682,-0.089097016,-0.012420666,-0.205273465,-0.192783452,-0.012490014,-0.083251569,-0.031910255,-0.327167968,-0.018105204,-0.309062763,-0.05063064,-0.007521006,0.009338427,0.006993495,0.002344932,-0.00287554,-0.000521871,-0.583949735,-0.040670953,-0.302069268,-0.015760273,-0.281880468,-0.02491068,-0.136757748,-0.039953132,-0.17671088,-0.05350618,-0.008042877,-0.061549057,-0.306791148,-0.317829541,-0.624620688,-0.447909808,-0.256280484,-0.248563088,-0.007717396,-0.115161824,-0.191629324,-0.198628899,0.006999575,-1.272244603,-1.286750814,-1.282086558,,-0.300351662,0.034480289,-0.265871373,-1.019696013,-0.51,-1.876891213,-1.87070055,-0.006190663,-1.733942801,0.033762468,-1.700180333
4/1/2000,0.00887809,-0.016885816,0.025763906,-0.091800207,-0.092113167,0.00031296,0.017815441,0.034427431,-0.214435407,-0.030814115,-0.183621292,-0.094239046,-0.029795957,0.018486986,0.014338777,0.004148208,-0.003783442,-0.000671753,-0.278281498,-0.000589041,-0.169282514,-0.026665907,-0.108998984,0.026076866,-0.080207047,0.003959721,-0.076247326,-0.098022488,-0.03046771,-0.128490198,-0.082922117,-0.195948422,-0.278870539,-0.202623212,-0.067458224,-0.071260026,0.003801803,0.052242872,-0.135164989,-0.126814425,-0.008350564,-0.041426903,0.369447918,0.369807667,,-0.074663263,-0.38650552,-0.461168783,0.377835195,0.72,-0.295928141,0.09116642,-0.387094561,0.171373467,-0.391054282,-0.219680815
7/1/2000,0.020986999,0.00123567,0.019751329,-0.102065869,-0.100811231,-0.001254638,-0.029075723,-0.008020118,-0.071119609,0.036148767,-0.107268376,-0.028841355,0.000343553,0.059554879,0.048881299,0.010673579,0.00022073,6.43E-05,-0.157962639,0.065319038,-0.058387077,0.046822346,-0.099575562,0.018496692,-0.057696349,-0.007612309,-0.065308658,-0.028620625,0.000407809,-0.028212816,-0.08107887,-0.011564731,-0.092643601,-0.027334943,0.016648085,-0.029766452,0.046414537,-0.037095842,-0.043983028,-0.070499838,0.02651681,-1.037743267,-0.49568224,-0.495482677,,0.111154676,-0.522681658,-0.411526983,-0.641856193,-0.31,-1.111007498,-0.653644878,-0.45736262,-0.59594853,-0.449750311,-1.045698841
10/1/2000,0.019204296,0.016459494,0.002744802,-0.073837255,-0.075621456,0.001784201,-0.034323954,-0.019340754,0.027214957,0.088403766,-0.061188809,0.122977184,0.041539111,0.043700127,0.034707194,0.008992933,0.000567242,0.000134106,-0.085643576,0.101925702,-0.026481614,0.097396699,-0.059161962,0.004529003,0.089220471,0.022332463,0.111552934,0.123544425,0.041673217,0.165217642,-0.054632959,0.070915084,0.016282126,-0.095270809,-0.094302558,-0.15002604,0.055723482,-0.053664708,-0.000968251,-0.024838008,0.023869757,-0.269728172,-0.191699232,-0.191890508,,-0.190711019,-0.041137071,-0.23184809,-0.079537515,0.43,-0.216554177,-0.277342809,0.060788631,-0.36656328,0.038456168,-0.328107112
1/1/2001,0.166024128,0.135324793,0.030699335,0.050870936,0.045040082,0.005830854,0.069948277,0.039995696,-0.100357178,0.003803683,-0.104160861,0.232744824,0.071711849,0.088141302,0.074020059,0.014121244,0.003537261,0.000682676,0.150224073,0.054455116,-0.030140803,0.017924927,0.180364876,0.036530189,0.306230362,0.11239022,0.418620583,0.236282085,0.072394525,0.30867661,0.216895064,-0.012215876,0.204679188,-0.213941394,-0.320892486,-0.266422888,-0.054469598,0.109943973,0.106951091,0.110416598,-0.003465507,0.436713769,0.448702907,0.451831305,,0.314057375,0.029575394,0.343632769,0.034872797,1.1,0.68295749,0.59892698,0.08403051,0.292696618,-0.028359711,0.264336907
4/1/2001,0.255515261,0.200879706,0.054635555,0.013659285,0.012106278,0.001553007,0.082338197,0.023709083,-0.021185793,-0.013160633,-0.008025159,0.237961593,0.071925807,0.090937655,0.077514854,0.013422801,0.003828537,0.000754227,0.282475679,0.05645073,0.069489695,0.000262168,0.212985984,0.056188562,0.324128328,0.096389117,0.420517444,0.24179013,0.072680034,0.314470164,0.269174546,0.069751863,0.338926409,-0.081591036,-0.244718302,-0.172300436,-0.072417866,0.10604728,0.163127266,0.130647787,0.032479479,0.63151664,0.049821724,0.050741037,,0.0568458,0.574927774,0.631773575,0.006829665,1.27,0.963675907,0.332297403,0.631378505,0.008169075,0.534989388,0.543158463
7/1/2001,0.118211495,0.126823763,-0.008612268,0.15290678,0.135345747,0.017561034,-0.004268713,-0.061306723,1.03709857,0.16156081,0.87553776,0.330577677,0.096540605,0.120509515,0.1033392,0.017170315,0.006190485,0.001268849,1.24104647,0.18767989,0.978876961,0.178731125,0.26216951,0.008948765,0.332499449,0.036502732,0.36900218,0.336768162,0.097809454,0.434577616,0.271118275,1.157608085,1.42872636,1.05972418,0.723030469,0.642108798,0.08092167,-0.065575436,0.336693711,0.266438223,0.070255488,-0.688333234,0.012398928,0.011188362,,0.036931754,-0.718570346,-0.681638592,0.013562362,-0.08,0.722554942,1.253445398,-0.530890456,0.920945949,-0.567393188,0.353552761
10/1/2001,0.374518439,0.277609848,0.096908591,0.249183147,0.220554269,0.028628878,0.297690002,0.108994843,0.509309754,0.157031063,0.35227869,0.451945002,0.123679295,0.13427515,0.116381476,0.017893674,0.007779102,0.001630875,0.966824283,0.300462206,0.468660166,0.174924738,0.498164117,0.125537469,0.757414106,0.234305013,0.991719119,0.459724104,0.12531017,0.585034274,0.623701585,0.643584904,1.267286489,0.27556737,0.05855063,0.008936062,0.049614568,0.406684845,0.217016741,0.200474115,0.016542625,0.63345214,-0.167530737,-0.165577954,,-0.220388151,0.779016659,0.558628508,0.098503373,1.21,1.878772412,0.799293546,1.079478866,0.04187944,0.845173852,0.887053293
1/1/2002,0.264215739,0.184495134,0.079720605,0.301854273,0.285393778,0.016460495,0.019743907,-0.029619162,0.841925645,0.103875874,0.738049772,0.325614231,0.079131214,0.14367179,0.126395962,0.017275828,0.007478391,0.001596285,1.334334646,0.217332802,0.864445734,0.121151701,0.469888912,0.0961811,0.352836529,0.051108337,0.403944866,0.333092622,0.080727499,0.413820121,0.566070012,0.985597435,1.551667448,1.147722581,0.571777314,0.531353112,0.040424202,-0.009875255,0.575945267,0.450145005,0.125800262,0.737242971,0.922460646,0.926285376,,0.464908285,-0.186863728,0.278044557,0.462118587,1.29,2.287264365,2.256795292,0.030469074,1.903958763,-0.020639264,1.883319499
4/1/2002,0.091642029,0.070610667,0.021031362,0.398644452,0.371157716,0.027486736,0.236402202,-0.040330177,1.269027294,0.211858413,1.057168881,0.330897398,0.087155463,0.12949998,0.115977887,0.013522093,0.006758182,0.001482361,1.61491515,0.273898604,1.173146767,0.225380506,0.441768383,0.048518098,0.574057782,0.048307647,0.622365429,0.33765558,0.088637824,0.426293404,0.490286481,1.398527274,1.888813755,1.266448326,0.97223387,0.835491188,0.136742682,0.196072025,0.294214456,0.205366181,0.088848275,0.047805354,0.585415275,0.584946287,,0.426556523,-0.539555745,-0.112999222,0.163010003,0.58,1.934673284,2.200330425,-0.265657141,1.626272643,-0.313964787,1.312307856
7/1/2002,0.22793001,0.142255677,0.085674333,0.275894066,0.262170436,0.01372363,0.201510876,0.076575538,0.945296056,0.118250717,0.827045339,0.337064307,0.081657691,0.120480705,0.108817589,0.011663116,0.00763617,0.001656065,1.340289041,0.229311796,0.935862928,0.129913833,0.404426113,0.099397963,0.546211353,0.159889295,0.706100648,0.344700477,0.083313756,0.428014233,0.503824076,1.065776761,1.569600837,0.863500189,0.637762528,0.591162451,0.046600077,0.278086415,0.225737661,0.202915237,0.022822424,-0.116107316,0.155634905,0.155952292,,0.129967103,-0.279680659,-0.149713557,0.041845524,0.4,1.445555082,1.495923946,-0.050368863,0.949712593,-0.210258158,0.739454434
10/1/2002,0.040500723,0.025172893,0.015327829,0.179060514,0.176184626,0.002875888,-0.065370169,-0.061391999,0.901670292,0.057275672,0.844394619,0.345526017,0.093182347,0.101555219,0.092341298,0.009213921,0.010409596,0.002178736,1.138093436,0.084693311,0.936735917,0.066489593,0.201357519,0.018203718,0.290565444,0.033969084,0.324534528,0.355935613,0.095361083,0.451296696,0.219561237,1.003225511,1.222786747,0.898252219,0.551928815,0.580800304,-0.028871489,-0.126762168,0.346323405,0.266727688,0.079595717,0.083712642,0.072201241,0.072455908,,-0.305308039,-0.041880493,-0.347188532,0.487238042,0.59,1.253107495,1.210294677,0.042812818,0.919729233,0.008843735,0.928572967
1/1/2003,0.034735534,0.019798909,0.014936624,0.038610126,0.020815232,0.017794894,0.116338445,0.007292721,1.052927529,0.116450325,0.936477203,0.258230123,0.069980486,0.087459324,0.078213258,0.009246067,0.009787651,0.001962424,1.055304603,0.15842791,1.014690461,0.125696392,0.040614141,0.032731518,0.38435622,0.079235631,0.463591851,0.268017775,0.07194291,0.339960685,0.073345659,1.140386853,1.213732512,0.750140662,0.800426168,0.746672687,0.053753481,0.123631166,-0.050285506,-0.075724304,0.025438797,-0.425603892,0.122604298,-0.017667036,X,-0.028699581,-0.537054582,-0.565754163,0.119388906,0.09,0.799282228,1.177908901,-0.378626673,0.793552681,-0.457862304,0.335690378
4/1/2003,0.074188425,0.051712521,0.022475905,0.007065855,-0.007216943,0.014282798,-0.086684992,0.002387998,0.909457155,0.126063041,0.783394114,0.181339796,0.042919229,0.085938722,0.074663871,0.011274851,0.011024454,0.002070129,0.902553563,0.174096595,0.858057985,0.137337891,0.044495578,0.036758703,0.105679257,0.047377356,0.153056613,0.192364249,0.044989358,0.237353607,0.081254281,0.995395877,1.076650158,0.923593545,0.75804227,0.665693736,0.092348534,-0.084296994,0.165551275,0.13118057,0.034370705,0.225064728,1.587995741,1.589844432,,0.868130413,-1.387654882,-0.519524469,0.793369687,0.74,1.276991017,2.490549304,-1.213558287,2.384870046,-1.260935643,1.123934404
7/1/2003,0.115627783,0.144356841,-0.028729057,0.028929895,0.012426162,0.016503733,0.075998351,0.013726544,0.702087477,-0.073135912,0.775223389,-0.037397674,-0.022320446,0.036226722,0.031085862,0.00514086,0.006751438,0.00122445,0.963092254,-0.080220377,0.806309252,-0.067995053,0.156783002,-0.012225324,0.045352115,-0.007369452,0.037982662,-0.030646237,-0.021095996,-0.051742233,0.144557678,0.738314199,0.882871877,0.844889215,0.790056432,0.836955489,-0.046899057,0.089724895,0.054832783,0.080784651,-0.025951868,-0.32421094,-0.596530795,-0.316437639,X,-0.382554687,0.254047142,-0.128507545,-0.185586155,0.2,0.540388224,0.366561459,0.173826765,0.321209345,0.181196217,0.502405562
10/1/2003,0.015011669,0.090496985,-0.075485316,0.039602495,0.022255062,0.017347433,-0.014391563,-0.046551711,0.664307077,-0.086775153,0.75108223,-0.129611585,-0.049620069,0.010769209,0.008671878,0.002097331,0.004950681,0.000875654,0.872506155,-0.142815705,0.759754109,-0.084677822,0.112752047,-0.058137883,-0.139052466,-0.095296127,-0.234348593,-0.124660904,-0.048744416,-0.173405319,0.054614164,0.675076287,0.729690451,0.964039044,0.848481606,0.884415012,-0.035933406,-0.060943274,0.115557438,0.127143609,-0.011586172,-0.030849322,0.564744678,0.558944404,,0.127275516,-0.590060865,-0.462785349,0.434699312,0.48,0.704374264,1.437250834,-0.73287657,1.5763033,-0.637580443,0.938722857
1/1/2004,0.168453213,0.154279088,0.014174125,0.019283351,-0.003527381,0.022810732,0.102772368,0.056703108,0.184587505,-0.071065154,0.255652659,-0.062752293,-0.019809386,-0.042248437,-0.03841551,-0.003832927,0.002657774,0.000461685,0.367988854,-0.037913224,0.217237148,-0.074898081,0.150751706,0.036984857,0.042677848,0.037355407,0.080033255,-0.060094519,-0.019347701,-0.07944222,0.187736563,0.142339067,0.330075631,0.250042375,0.221781288,0.277331668,-0.05555038,0.159475476,0.028261088,0.047979339,-0.019718251,-0.15845891,-0.353752679,-0.486743034,X,-0.484985428,0.2188327,-0.266152728,0.081479511,0.34,0.195155651,0.014236175,0.180919476,-0.028441673,0.143564069,0.115122396
4/1/2004,0.232870982,0.193957193,0.038913789,-0.100913632,-0.109567449,0.008653818,-0.055557001,0.024250786,0.194837373,-0.085134223,0.279971596,-0.069752651,-0.01422081,-0.069688394,-0.063009522,-0.006678872,0.002080496,0.000341502,0.301351817,-0.044245488,0.216962073,-0.091813095,0.084389743,0.047567607,-0.123229155,0.010371478,-0.112857678,-0.067672154,-0.013879309,-0.081551463,0.13195735,0.125148979,0.257106329,0.369964007,0.206700442,0.284634228,-0.077933786,-0.031306215,0.163263565,0.139946744,0.023316821,-0.318451627,-0.134844892,-0.134414895,,-0.069884594,-0.151258249,-0.221142843,-0.130797357,0.21,-0.028996812,0.166506925,-0.195503737,0.28973608,-0.205875214,0.083860866
7/1/2004,0.1255667,0.077830751,0.047735949,-0.096801779,-0.105513611,0.008711832,-0.12416885,-0.057145885,0.011737813,-0.0917928,0.103530612,-0.131039798,-0.032097062,-0.112245077,-0.100178145,-0.012066932,-5.50E-05,-0.000111824,-0.024330393,-0.04741195,0.003352467,-0.103859732,-0.02768286,0.056447781,-0.255263613,-0.089354771,-0.344618383,-0.131094762,-0.032208886,-0.163303648,0.028764921,-0.100507265,-0.071742343,0.27287604,0.062796384,0.134447229,-0.071650846,-0.181314735,0.210079656,0.09648599,0.113593666,-0.380073789,-0.008918729,-0.009682744,,-0.303020399,-0.334117933,-0.637138332,0.212443313,0.15,-0.414779006,-0.033249122,-0.381529883,0.22201449,-0.292175113,-0.070160622
10/1/2004,0.19297102,0.1152873,0.077683721,-0.123201973,-0.12840823,0.005206256,-0.019853506,0.028877425,-0.076647713,-0.183219943,0.10657223,-0.185249922,-0.052802057,-0.131229753,-0.117542607,-0.013687145,-0.001333693,-0.000394366,-0.024091308,-0.114017111,-0.010970378,-0.196907088,-0.01312093,0.082889977,-0.20643712,-0.024318998,-0.230756118,-0.186583615,-0.053196423,-0.239780038,0.069769047,-0.207877466,-0.138108419,0.092647699,0.031902572,0.175613237,-0.143710665,0.009023919,0.060745128,0.006732576,0.054012552,-0.561450241,-0.07975029,-0.079634421,,0.260830207,-0.446940294,-0.186110088,-0.427876386,-0.03,-0.664799004,-0.103841598,-0.560957406,0.102595522,-0.536638408,-0.434042885
1/1/2005,0.118229752,0.07111208,0.047117672,-0.046611102,-0.053278519,0.006667417,-0.093161103,-0.040277107,-0.384966381,-0.217347839,-0.167618543,-0.214962188,-0.068902765,-0.20697531,-0.183944636,-0.023030674,-0.002156596,-0.000563661,-0.333729618,-0.186593423,-0.351563178,-0.240378513,0.017833561,0.05378509,-0.310279887,-0.109743533,-0.42002342,-0.217118784,-0.069466426,-0.28658521,0.07161865,-0.591941691,-0.520323041,-0.100299621,-0.305356481,-0.134444394,-0.170912086,-0.13343821,0.20505686,0.110994664,0.094062196,-0.127098242,0.126431706,0.130494107,,-0.099532577,-0.273477416,-0.373009994,0.274994469,0.4,-0.667368751,-0.207297911,-0.460070839,0.102981976,-0.350327307,-0.247345331
4/1/2005,0.10633319,0.059252914,0.047080277,-0.027016516,-0.035696858,0.008680341,8.06E-05,-0.001238033,-0.413113416,-0.199978935,-0.213134481,-0.173403207,-0.049452878,-0.181897869,-0.163969789,-0.01792808,-0.001815722,-0.000539483,-0.353548214,-0.162146397,-0.37710427,-0.217907015,0.023556056,0.055760618,-0.175138313,-0.051230394,-0.226368707,-0.175218929,-0.049992361,-0.22521129,0.079316674,-0.595011284,-0.51569461,-0.289325903,-0.369799994,-0.20188534,-0.167914654,-0.001157417,0.080474091,0.02347544,0.056998651,-0.535585456,-0.369469359,-0.369032721,,-0.317492344,-0.146436023,-0.463928367,-0.094784326,-0.04,-1.031599992,-0.723017572,-0.308582419,-0.547879259,-0.257352025,-0.805231285
7/1/2005,0.020827862,-0.001691732,0.022519594,0.038555101,0.022230599,0.016324502,-0.06702837,-0.022755964,-0.432200214,-0.123474951,-0.308725263,-0.120223465,-0.031915586,-0.173493004,-0.157363287,-0.016129717,-0.002946359,-0.000755854,-0.445549682,-0.100760572,-0.466088549,-0.139604668,0.020538867,0.038844096,-0.190198194,-0.055427404,-0.245625598,-0.123169824,-0.032671441,-0.155841265,0.059382963,-0.605693217,-0.546310254,-0.300684656,-0.449851953,-0.342918725,-0.106933228,-0.089784334,0.149167297,0.087567237,0.06160006,-0.218727966,0.079067296,0.077650483,,0.069933324,-0.270210325,-0.200277001,-0.054834018,0.25,-0.737453283,-0.366482386,-0.370970898,-0.176284192,-0.315543493,-0.491827685
10/1/2005,0.010751861,-0.009788465,0.020540326,0.007129856,-0.00513047,0.012260326,-0.03649161,-0.005570371,-0.31841599,-0.134911383,-0.183504607,-0.117003518,-0.027589301,-0.187622543,-0.169219379,-0.018403164,-0.00412416,-0.000985305,-0.367642921,-0.120513895,-0.352723986,-0.153314547,-0.014918935,0.032800652,-0.157619287,-0.034144978,-0.191764265,-0.121127678,-0.028574606,-0.149702284,0.017881717,-0.506038533,-0.488156816,-0.296392551,-0.356336249,-0.231596309,-0.124739941,-0.042061981,0.059943698,0.021572675,0.038371023,-0.392715281,-0.245505847,-0.24538745,,-0.016917073,-0.099476182,-0.116393255,-0.33439344,0.05,-0.833138845,-0.613148768,-0.219990077,-0.455529481,-0.1858451,-0.64137458
1/1/2006,0.149688412,0.212696892,-0.063008479,-2.11E-05,0.014200472,-0.014221558,-0.14774188,-0.061889279,-0.577301106,-0.157866125,-0.419434981,-0.180216904,-0.058525047,-0.176497536,-0.158112204,-0.018385332,-0.007591824,-0.001503385,-0.350649821,-0.253481494,-0.577547185,-0.176251457,0.226897364,-0.077230037,-0.335550608,-0.121917712,-0.45746832,-0.187808728,-0.060028432,-0.24783716,0.149667326,-0.753798642,-0.604131316,-0.146662996,-0.505961482,-0.389738457,-0.116223025,-0.20963116,0.359298486,0.374639244,-0.015340758,0.550681895,0.671170171,0.672465731,,0.36840816,-0.126807161,0.241600999,0.317708184,0.96,-0.059768306,0.32052035,-0.380288656,0.656070958,-0.258370944,0.397700014
4/1/2006,0.099408942,0.177998108,-0.078589166,-0.003207731,0.011034582,-0.014242313,-0.077736512,-0.018548918,-0.546741037,-0.179400201,-0.367340836,-0.142316081,-0.042968598,-0.182788411,-0.16188301,-0.020905401,-0.006084597,-0.001151398,-0.340191155,-0.293137082,-0.529223846,-0.200305602,0.18903269,-0.092831479,-0.22613719,-0.062668914,-0.288806104,-0.148400678,-0.044119995,-0.192520673,0.096201211,-0.729529448,-0.633328237,-0.344522134,-0.537008775,-0.380823168,-0.156185607,-0.09628543,0.192486641,0.266769202,-0.074282561,-0.419583906,-0.435130744,-0.435125589,,-0.334071722,0.059085958,-0.274985764,-0.195656105,-0.03,-1.009373023,-0.7753219,-0.234051123,-0.54918471,-0.17138221,-0.720566919
7/1/2006,0.278316713,0.283178801,-0.004862088,-0.077730748,-0.054822044,-0.022908704,0.046678913,0.069113345,-0.304688475,-0.076607436,-0.228081039,-0.03992553,-0.005254241,-0.175929611,-0.155957048,-0.019972564,-0.003305708,-0.000615641,-0.155681329,-0.124350791,-0.384038087,-0.096579999,0.228356757,-0.027770792,0.003447675,0.063243462,0.066691137,-0.043231238,-0.005869882,-0.04910112,0.200585966,-0.480618086,-0.28003212,-0.346723258,-0.431516966,-0.340806849,-0.090710117,0.115792258,0.084793708,0.181677845,-0.096884137,-0.490016955,-0.515464128,-0.514518231,,-0.062853189,0.035451792,-0.027401397,-0.482404866,-0.11,-0.760044456,-0.671145457,-0.088898999,-0.674593132,-0.152142462,-0.826735593
10/1/2006,0.24359612,0.274680259,-0.031084139,0.017706905,0.029137961,-0.011431057,-0.080969391,-0.032601255,-0.442571586,-0.053879164,-0.388692422,-0.073459152,-0.020475671,-0.118160212,-0.107031033,-0.011129179,-0.003771108,-0.000651193,-0.191905235,-0.107523539,-0.495723455,-0.065008344,0.303818221,-0.042515196,-0.158199651,-0.053728119,-0.21192777,-0.07723026,-0.021126864,-0.098357124,0.261303025,-0.560731799,-0.299428774,-0.087501004,-0.462374675,-0.418493196,-0.04388148,-0.113570646,0.374873671,0.384787612,-0.00991394,0.256775548,-0.030938658,-0.031901735,,-0.50509571,0.315812602,-0.189283108,0.41428469,0.64,-0.014554829,-0.222843892,0.208289063,-0.064644241,0.262017182,0.197372941
1/1/2007,0.244388833,0.171191927,0.073196906,0.045386674,0.045554589,-0.000167915,0.132546845,0.12075222,-0.51852114,-0.124972179,-0.393548961,-0.051170362,-0.007204345,-0.108245049,-0.095208052,-0.013036997,-0.003082359,-0.000554435,-0.272010496,-0.064980186,-0.488757012,-0.138009177,0.216746516,0.07302899,0.078294124,0.11299344,0.191287563,-0.054252721,-0.00775878,-0.062011501,0.289775506,-0.626766189,-0.336990683,-0.528278246,-0.564754688,-0.434504291,-0.130250397,0.253299065,0.036476442,0.084199671,-0.047723229,-0.259166967,-0.2294256,-0.22553666,,0.038359321,0.020440514,0.058799835,-0.391209872,0.13,-0.545975769,-0.501436097,-0.044539672,-0.57973022,-0.157533112,-0.737263332
4/1/2007,0.112362099,0.099159769,0.013202329,0.06431395,0.062188653,0.002125298,-0.106857918,-0.060818176,-0.37791116,-0.108870832,-0.269040328,-0.030722105,-0.008590652,-0.080502789,-0.070483958,-0.010018831,-0.003467953,-0.000620671,-0.178175864,-0.103562036,-0.339524286,-0.118889663,0.161348422,0.015327627,-0.141047976,-0.070029499,-0.211077475,-0.034190058,-0.009211322,-0.043401381,0.176676049,-0.458413949,-0.2817379,-0.070660425,-0.415012568,-0.305334228,-0.109678341,-0.167676094,0.344352144,0.26820634,0.076145803,0.328457818,0.585170718,0.583084496,,0.272713083,-0.245294268,0.027418815,0.28172426,0.71,0.058138551,0.406994855,-0.348856304,0.548042831,-0.278826805,0.269216026
7/1/2007,0.068808323,0.078823941,-0.010015618,0.083056621,0.078654784,0.004401837,-0.038104765,-0.021316638,-0.178297928,0.012607565,-0.190905493,-0.036608745,-0.016787417,-0.024956527,-0.020930172,-0.004026355,-0.003408346,-0.00061214,-0.05435694,0.002967429,-0.211835665,0.00858121,0.157478725,-0.005613781,-0.078121856,-0.038716195,-0.116838051,-0.040017091,-0.017399557,-0.057416648,0.151864944,-0.203254455,-0.051389511,0.06544854,-0.145837807,-0.171818574,0.025980767,-0.059421403,0.211286347,0.19558349,0.015702857,-0.014704439,-0.008488357,-0.00837246,,-0.076963292,0.013568065,-0.063395227,0.020982207,0.35,-0.046309802,-0.062845297,0.016535494,0.015276559,0.05525169,0.070528249
10/1/2007,0.13152452,0.104437639,0.027086882,0.040567026,0.041063203,-0.000496177,0.073485866,0.046551313,-0.127136317,0.051962967,-0.179099284,-0.044906202,-0.016331931,-0.002253573,0.001506566,-0.003760139,-0.002763512,-0.000507885,-0.032091876,0.074793533,-0.177592718,0.048202828,0.145500842,0.026590705,0.025816151,0.029711497,0.055527648,-0.047669714,-0.016839817,-0.064509531,0.172091547,-0.12938989,0.042701657,-0.012825991,-0.064880359,-0.129923003,0.065042644,0.120037179,0.052054368,0.072014976,-0.019960608,0.248938474,0.104913411,0.105490119,,-0.192479823,0.172569441,-0.019910382,0.2224751,0.6,0.320184509,0.072821535,0.247362974,0.047005383,0.217651478,0.264656861
