"","date","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","jgse","jgsi","ptgh","ptgsh","ptgfh","yptmr","yptmd","yptu","gtfp","ypog","yptx","ytpi","yctlg","g","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gfeghhx","gfeghdx","gfeigx","gfsub","gssub","gsub","gftfbusx","pcw","gdppothq","gdppotq","recessq","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g.x","jgf_g","jgs_g","jc_g","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","cpiu_g.y","pcw_g","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","yptmr_g","yptmd_g","gfrptCurrentLaw_g","gfrptCurrentLaw","fshare","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","gftfpnet_g","gstfp_g","gstfpnet_g","gfsub_g","gssub_g","gfeghhx_g","gfeghdx_g","gfeg_g","gfeigx_g","jgsi_g","jgse_g"
"69",1987-03-31,4722.2,2983.5,5407.4,8369.9,55.179,56.427,51.917,42.485,41.003,49.34,0.54,0.23,0.3,79.6,46.2,15.5,441.9,12.7,450.7,336,98.7,1008.7,317.4,55.175,492.1,516.5,947.9,1215.9,358.3,44.1,76,310.7,338.604,76.9,92.4,291.9,22.7,6.7,103.296,637.8,NA,NA,18.76,28,0.3,28.3,14.996,110.666666666667,8532.9,4814.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553606548,25.5766225176,20.6233774824,51.3233774824,77.7193774824,364.1806225176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",1987-06-30,4806.2,3053.3,5481.2,8460.2,55.711,56.81,52.164,43.004,41.542,49.755,0.7,0.1,0.6,81.1,47.3,15.1,447.5,12.9,511.7,344.4,111.8,1025.2,321.5,55.706,501.2,524,960.8,1218.6,410.2,45.8,87.3,314.5,343.02,80.2,101.5,298.5,24.5,7,104.48,646.9,NA,NA,19.56,30.2,0.3,30.4,14.58,111.966666666667,8604.9,4888.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553606548,26.1855897204,21.1144102796,54.0144102796,78.2944102796,369.2055897204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",1987-09-30,4884.6,3117.4,5543.7,8533.6,56.239,57.248,52.541,43.518,42.069,50.198,0.13,0.15,-0.02,82.3,48.4,14.4,449.4,13.5,489,352.4,116.2,1036.2,326.3,56.232,504.1,532.1,959.5,1222.8,394.9,46.4,91.3,319,343.908,78.2,94.1,306,24.8,7.3,105.592,656.4,NA,NA,18.828,31,0.3,31.3,13.992,113.166666666667,8676.5,4966.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553606548,26.7945569232,21.6054430768,51.4054430768,78.7974430768,370.7025569232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",1987-12-31,5008,3150.9,5555.5,8680.2,56.725,57.678,52.651,43.778,42.326,50.464,1.33,0.58,0.75,83.3,49.4,13.5,452.8,13.7,507,357.4,110.7,1056,333.3,56.718,513.7,542.3,975.7,1238.9,408.5,47.4,87.1,325.6,346.592,78.2,98.4,310,23.6,7.7,106.208,668.1,NA,NA,18.696,30.8,0.3,31.1,13.108,114.166666666667,8748.1,5047.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553606548,27.3481634712,22.0518365288,50.8518365288,78.8598365288,373.9401634712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",1988-03-31,5073.4,3231.9,5653.6,8725,57.173,58.124,53.369,44.003,42.514,50.87,-0.67,0.48,-1.15,83.4,50.9,13.9,470.3,14.2,502.1,365.2,108,1056.9,352.7,57.165,505.8,551.1,947.7,1252.6,402.6,49.6,84.5,344.7,361.504,84.1,99.4,315.7,23.4,8,108.796,678.6,NA,NA,18.972,30,0.3,30.4,13.496,114.933333333333,8819.1,5128.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562726943,28.6428013987,22.2571986013,55.4571986013,80.1531986013,390.1468013987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",1988-06-30,5190,3291.7,5695.3,8839.6,57.805,58.704,53.893,44.432,42.972,51.151,0.29,0.55,-0.26,85,52.2,13.2,473.4,14.8,497.8,372.5,115.3,1070.4,360,57.797,506.9,563.5,940.6,1268.4,400.6,49.3,90,351.7,363.364,84.1,97.2,323.2,25.2,8.3,110.036,693.1,NA,NA,19.836,29.5,0.3,29.8,12.736,116.2,8890.2,5219.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562726943,29.3743464246,22.8256535754,54.7256535754,80.6616535754,392.7383464246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",1988-09-30,5282.8,3361.9,5745.9,8891.4,58.517,59.423,54.201,44.806,43.354,51.481,0.03,0.2,-0.16,87,53.7,13.2,478.8,15.1,506.7,377.5,125.1,1078.2,366.2,58.509,507.4,570.8,936.1,1274.1,402.5,50.2,97.8,357.7,366.524,87,104.1,327.3,27.3,8.5,112.276,703.2,NA,NA,20.388,28.9,0.4,29.2,12.776,117.733333333333,8960.9,5324.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562726943,30.2184368391,23.4815631609,56.7815631609,82.0575631609,396.7424368391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",1988-12-31,5399.5,3434.5,5811.3,9009.9,59.108,59.97,54.638,45.319,43.916,51.753,1.62,0.52,1.09,89.7,55.4,13,484.9,15.4,517.2,382.6,130.9,1109.9,373.7,59.101,525.6,584.3,962.1,1289.4,409.6,50.2,102.7,365,370.348,87.7,107.6,332.4,28.2,8.7,114.552,720.1,NA,NA,19.284,28.2,0.4,28.6,12.652,118.933333333333,9031.6,5412.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562726943,31.1750726422,24.2249273578,56.5249273578,83.3769273578,401.5230726422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",1989-03-31,5511.3,3490.2,5838.2,9101.5,59.787,60.547,55.043,45.915,44.582,52.003,-0.34,0.35,-0.69,93.8,57.4,13.6,508.2,15.9,552.9,391,132.7,1116.6,379.7,59.781,519.9,596.7,944.5,1299.8,439.5,50.8,104.9,370.9,390.74,88.7,113.4,340.2,27.8,8.8,117.36,736.6,NA,NA,20.192,27.6,0.4,28,13.16,120.366666666667,9102.1,5511.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56619641,32.499673934,24.900326066,56.200326066,84.860326066,423.239673934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",1989-06-30,5612.5,3553.8,5865.5,9171,60.593,61.202,55.447,46.538,45.245,52.425,1.26,0.48,0.78,96.9,59.6,13.7,515.7,16.3,566.7,397.5,118.7,1145.8,384.3,60.588,534.3,611.5,963.7,1314.2,448.4,49.2,94.4,375.4,394.984,89.1,118.3,348.2,24.2,8.9,120.616,755.1,NA,NA,19.936,27,0.4,27.4,13.316,122.4,9172.4,5613.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56619641,33.745306036,25.854693964,55.354693964,86.870693964,428.729306036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",1989-09-30,5695.4,3609.4,5922.3,9238.9,60.95,61.656,55.723,46.974,45.69,52.814,0.75,0.42,0.32,99.7,61.9,14.6,524.7,16.7,571.6,403.9,114.4,1164.6,388.9,60.946,541.4,623.2,971.6,1326.9,457.1,50,91.6,379.8,399.48,95,114.5,353.9,22.8,9,125.22,770.4,NA,NA,18.832,26.7,0.4,27.1,14.22,123.266666666667,9242.4,5697.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56619641,35.047557779,26.852442221,59.952442221,90.172442221,434.527557779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",1989-12-31,5747.2,3653.7,5948,9257.1,61.43,62.077,55.923,47.581,46.361,53.105,0.42,0.59,-0.17,102.3,64.4,15.8,535.8,17.1,579.8,403,113.5,1180.5,394.9,61.427,540.8,639.7,967.1,1344.6,467.4,48.9,91.4,385.6,405.52,94.5,112.4,354.2,22.1,9.3,130.18,790,NA,NA,20.492,26.9,0.4,27.3,15.38,124.4,9311.6,5781,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56619641,36.463048804,27.936951196,58.036951196,93.716951196,441.983048804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",1990-03-31,5872.7,3737.9,5998.1,9358.3,62.32,62.753,56.315,48.254,47.096,53.487,1.33,0.69,0.63,104.3,66.6,16.4,556.2,17.3,582.5,419.5,112.5,1212.5,403.5,62.319,553.7,658.8,983.2,1365.4,463.2,50.3,91.1,394,421.452,99.9,119.4,369.3,21.4,9.5,134.848,811.4,NA,NA,21.448,26.8,0.4,27.1,16.048,126.566666666667,9379,5885.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578420059,38.5227759294,28.0772240706,61.3772240706,96.3252240706,459.9747759294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",1990-06-30,5960,3783.4,6016.3,9392.3,62.886,63.455,57.282,48.752,47.598,53.959,0.13,0.08,0.05,106.5,70.3,17.1,567.5,17.9,594.6,419.5,116.8,1230.7,408.8,62.886,563.9,666.8,984.5,1367.9,472,50.8,94.7,399,426.768,103.2,122.6,368.7,22.1,9.9,140.832,824.1,NA,NA,20.184,26.6,0.4,27,16.632,127.666666666667,9444.9,5993.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578420059,40.6629301477,29.6370698523,62.5370698523,100.1690698523,467.4309301477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",1990-09-30,6015.1,3846.7,6040.2,9398.5,63.685,64.004,57.36,49.415,48.291,54.483,0.13,0.3,-0.17,108.7,74.9,18.2,578.1,18.7,600.7,426.8,119.9,1242.6,416.6,63.685,562.2,680.3,980.1,1377,477,51.1,97,406.4,430.172,105.5,123.7,375.6,23,10.2,148.028,843.9,NA,NA,20.508,26.6,0.4,26.9,17.728,129.866666666667,9508.8,6085.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578420059,43.3236624191,31.5763375809,62.1763375809,104.7043375809,473.4956624191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",1990-12-31,6004.7,3867.9,5994.2,9312.9,64.527,64.493,58.043,50.193,49.205,54.628,0.55,0.51,0.05,111,80.7,21,596.8,19.6,600.8,434.2,118.8,1268.5,419.4,64.527,569.7,698.8,981.3,1392.4,476.2,51.5,95.4,408.9,438.952,108.8,124.6,382.7,23.4,10.5,157.848,871,NA,NA,21.188,26.6,0.4,27,20.448,132.1,9570.6,6170.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578420059,46.6784987613,34.0215012387,62.1215012387,111.1695012387,485.6304987613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",1991-03-31,6035.2,3873.6,5971.7,9269.4,64.866,65.12,58.563,50.404,49.439,54.736,0.49,0.07,0.43,112.9,83.7,24.3,622.5,20.9,580.8,444,115.3,1284.2,423,64.866,581.4,702.8,992.5,1394.5,459.6,59.7,91.5,412,457.176,115.6,121.2,384.3,23.8,11,165.324,881.6,NA,NA,21.552,26.7,0.4,27.1,23.824,132.933333333333,9630.8,6270.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.609874371,51.0464848527,32.6535151473,64.5535151473,114.2775151473,508.2224848527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",1991-06-30,6126.9,3926.9,6021.2,9341.6,65.221,65.589,58.852,50.709,49.749,55.018,0.35,0.19,0.16,115.7,93.1,27.5,643.5,22.1,585.9,451.6,110.9,1296.6,429.7,65.219,586.6,709.9,996.6,1400.1,461.4,61.3,87.5,418.3,464.332,120.5,124.5,390.2,23.4,11.4,179.168,901.3,NA,NA,21.612,26.8,0.4,27.2,26.968,133.733333333333,9689.3,6355,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.609874371,56.7793039401,36.3206960599,63.7206960599,122.3886960599,521.1113039401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",1991-09-30,6205.9,3973.3,6051.2,9388.8,65.664,66.092,59.608,51.126,50.223,55.164,-0.23,0.27,-0.5,118.9,98.4,25.9,653.8,23.1,590.2,461.3,111.9,1306.3,435.6,65.661,586.3,719.9,983.4,1408.3,464.1,61.8,88.2,423.7,469.736,127,126.1,399.4,23.7,11.8,183.964,919.2,NA,NA,21.056,27.1,0.4,27.5,25.364,134.633333333333,9747,6442.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.609874371,60.0116381064,38.3883618936,66.9883618936,123.9523618936,529.7476381064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",1991-12-31,6264.5,4000,6048.2,9421.6,66.14,66.476,60.211,51.572,50.795,55.026,-0.61,0.33,-0.94,122.5,112.5,29.4,682.3,24.2,598.7,471.5,113.1,1308.8,440.6,66.136,577.4,731.4,958.8,1418.2,469.2,64.2,89.5,428.4,482.992,132.9,129.5,407.3,23.6,12.2,199.308,947,NA,NA,20.612,27.7,0.4,28.1,25.508,135.733333333333,9804.6,6519.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.609874371,68.6108667375,43.8891332625,64.2891332625,130.6971332625,551.6028667375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",1992-03-31,6363.1,4100.4,6161.4,9534.3,66.555,66.743,60.299,51.94,51.274,54.882,0.77,0.61,0.15,127.2,108.3,39.7,710.5,25,588.9,476.4,125,1326.4,452.5,66.55,580.3,746.1,962.4,1436.5,461.3,63.6,99.8,439.9,514.896,136.2,127.6,412.8,25.2,12.6,195.604,959.3,NA,NA,21.388,28.2,0.4,28.6,25.104,136.533333333333,9862.4,6582,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634111623,68.6742887709,39.6257112291,67.5257112291,126.9297112291,583.5702887709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",1992-06-30,6470.8,4155.7,6203.2,9637.7,66.998,67.141,60.519,52.56,51.972,55.142,-0.14,-0.06,-0.07,131,115.4,41.2,729.1,25.8,607.2,481.2,126.8,1334.8,458.1,66.992,580.9,753.9,959.9,1434.4,470.2,63.1,102,445.1,525.084,139,136.9,418.2,24.7,13,204.016,975.2,NA,NA,22.8,28.8,0.4,29.2,25.416,137.566666666667,9921.1,6661,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634111623,73.1764812942,42.2235187058,65.8235187058,130.8395187058,598.2604812942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",1992-09-30,6566.6,4227,6269.7,9733,67.425,67.462,61.047,52.948,52.416,55.254,0.55,0.03,0.52,134.5,120.6,39.6,741.3,26.4,616.2,486,122.1,1354,461.2,67.419,594.2,759.8,973.4,1435,479.4,61.9,98.9,447.9,530.14,145,136.8,424.1,23.2,13.3,211.16,988.2,NA,NA,22.288,30,0.4,30.4,25.36,138.7,9981.2,6734.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634111623,76.4738617338,44.1261382662,68.5261382662,134.6861382662,606.6138617338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",1992-12-31,6680.8,4307.2,6344.4,9834.5,67.895,67.937,61.43,53.309,52.8,55.506,0.01,-0.03,0.04,137.7,120.8,38,746,26.8,638.9,489.9,131.6,1362.8,456.5,67.889,598.4,764.4,974.1,1433.9,499,64.6,107.2,442.9,537.68,146.5,140,425.3,24.4,13.6,208.42,991.3,NA,NA,23.064,31.8,0.4,32.2,23.42,139.8,10042.2,6821.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634111623,76.6006840584,44.1993159416,69.8993159416,131.8193159416,614.2806840584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",1993-03-31,6729.5,4349.5,6368.8,9851,68.299,68.341,61.584,53.62,53.088,55.919,-1.01,0.16,-1.17,143.4,124.4,35.1,766.5,28,617,489.7,136.4,1351.8,475.9,68.294,580.3,771.5,942.2,1438.9,480.3,62.2,111.5,462.1,556.972,148.8,136.7,427.5,24.8,13.8,209.528,1001.1,78.072,73.888,21.784,35.1,0.4,35.5,20.628,140.766666666667,10104.3,6902.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628905069,73.888,50.512,74.912,135.64,630.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",1993-06-30,6808.9,4418.6,6426.7,9908.3,68.758,68.744,61.855,53.936,53.402,56.245,0.01,0.37,-0.36,144.7,124.8,35.5,771.7,28.3,643.5,497.6,148.7,1359.1,476.4,68.753,576.7,782.3,932.3,1450.6,505.3,64.8,121.9,462.4,560.192,151.4,138.3,432.8,26.8,14.1,211.508,1011.6,80.831,76.036,22.472,37.2,0.4,37.6,21.808,141.733333333333,10167.9,6987.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628905069,76.036,48.764,75.364,135.472,636.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",1993-09-30,6882.1,4487.2,6498.2,9955.6,69.057,69.089,62.303,54.09,53.576,56.302,0.11,0.24,-0.13,147.5,135.2,35.5,786.3,28.7,659.2,504.9,140.7,1367.4,481,69.052,578.7,788.7,928.8,1458.2,515.6,65.4,115.5,466.8,563.92,157.2,143.6,439.5,25.2,14.2,222.38,1028.1,85.251,80.604,24.884,37.3,0.4,37.7,21.78,142.333333333333,10232.3,7073.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628905069,80.604,54.596,76.596,141.776,644.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",1993-12-31,7013.7,4552.7,6555.3,10091,69.455,69.495,62.861,54.362,53.85,56.565,0.29,0.23,0.07,151.6,136,33.2,791.3,29.2,675.3,520.3,171.9,1381.4,485.2,69.45,584.9,796.5,930.4,1465.3,529.5,73.1,141,470.8,567.46,165.5,145.8,447.2,30.8,14.4,223.84,1036.1,88.178,84.1,24.764,35.7,0.4,36,22.14,143.433333333333,10297.7,7157.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628905069,84.1,51.9,81.4,139.74,651.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",1994-03-31,7115.7,4621.2,6630.3,10189,69.704,69.851,63.15,54.807,54.301,56.978,-0.97,0.19,-1.16,156.9,136.6,28,805.3,30.1,673.7,531.5,149.5,1373.4,500.4,69.699,567,806.3,897.9,1471.3,526.7,75.5,122.4,485.8,579.992,162.4,146.9,456,27.1,14.6,225.408,1046.6,84.002,78.948,23.632,33.2,0.4,33.6,21.808,144.033333333333,10363.7,7237.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603002663,78.948,57.652,83.452,146.46,658.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",1994-06-30,7246.9,4683.2,6681.8,10327,70.093,70.184,63.679,55.111,54.617,57.225,0.4,0.52,-0.13,162.2,137.1,24.4,810.1,30.7,697.8,544.4,158,1389.4,507.6,70.088,569.4,820,894.1,1488.1,555.9,78.6,129.3,493,584.104,164.9,141.9,465.8,28.7,14.6,225.996,1060.5,86.255,81.772,23.952,32,0.3,32.4,22.096,144.866666666667,10430.1,7319.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603002663,81.772,55.328,83.128,144.224,665.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",1994-09-30,7331.1,4752.8,6732.8,10387.4,70.596,70.558,64.045,55.593,55.095,57.726,1.3,0.53,0.76,167.1,136.2,22.1,813.6,31.2,695.4,550.5,173.8,1423.4,513.6,70.591,586.5,836.9,915.8,1505.6,544.2,80.5,142.4,499,588.736,167.3,151.2,470,31.4,14.5,224.964,1077.4,87.978,82.892,25.152,31.6,0.3,31.9,21.264,146.4,10497.7,7409,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603002663,82.892,53.308,84.408,142.072,671.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",1994-12-31,7455.3,4826.7,6805.6,10506.4,70.927,70.952,64.571,56.065,55.565,58.207,-0.66,0.17,-0.83,171.6,147.8,21.3,833.8,31.6,705.4,554.6,183.6,1422.9,521.1,70.923,575.8,847.1,891.7,1511.1,553.4,81.4,150.9,506.8,597.54,172.8,152,473.3,32.7,14.4,236.26,1100.7,89.829,85.54,26.476,31.9,0.3,32.2,20.56,147.266666666667,10566.2,7497.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603002663,85.54,62.26,87.26,150.72,683.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",1995-03-31,7522.3,4862.4,6822.5,10543.6,71.274,71.356,65.115,56.378,55.821,58.788,0.28,0.36,-0.08,175.7,152.5,20.9,857.9,31.9,724.6,555.3,187.8,1437.6,528.2,71.27,579.1,858.5,889.2,1522.9,567.7,76.6,155.3,514.2,617.456,175.6,156.9,478.8,32.5,14,240.544,1118.5,95.218,90.524,27.744,33.6,0.3,34,20.144,148.333333333333,10635.1,7587.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.593288785,90.524,61.976,85.076,150.02,707.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",1995-06-30,7581,4933.6,6882.3,10575.1,71.689,71.706,65.549,56.806,56.251,59.208,0.26,0.36,-0.1,179.6,152.5,21.6,865.6,32.3,746.8,553.6,184.4,1452.9,532.7,71.685,581,871.9,886.2,1534.9,594.4,75.7,153.1,519,624.044,174.8,152.4,477.9,31.3,13.7,241.556,1132.8,94.484,90.54,28.028,34.3,0.3,34.6,20.856,149.5,10704.9,7674.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.593288785,90.54,61.96,84.26,151.016,714.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
