"","date","fim_bars","fim_bars_ma","state_local_cont","federal_cont","taxes_transfers_cont","subsidies_cont","recession","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","state_subsidies","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","federal_subsidies","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","subsidies","federal_nom","federal_cgrants","federal_igrants","pi_federal","state_local_nom","pi_state_local","pi_state_local_c","pi_state_local_i","gdp","gdppot","gdppoth","pi_gdp","pce","pi_pce","add_state_health_outlays","add_state_social_benefits","add_state_noncorp_taxes","add_state_corporate_taxes","add_state_expenditures","add_federal_subsidies","add_federal_grants","add_federal_nom","federal_cgrants_cont","federal_igrants_cont","federal_cont_0","state_local_cont_0","purchases_cont","subsidies_net","health_outlays_net","social_benefits_net","noncorp_taxes_net","corporate_taxes_net","state_subsidies_net","state_health_outlays_net","state_social_benefits_net","state_noncorp_taxes_net","state_corporate_taxes_net","federal_subsidies_net","federal_health_outlays_net","federal_social_benefits_net","federal_noncorp_taxes_net","federal_corporate_taxes_net","health_outlays_net_xmpc","state_health_outlays_net_xmpc","federal_health_outlays_net_xmpc","social_benefits_net_xmpc","state_social_benefits_net_xmpc","federal_social_benefits_net_xmpc","noncorp_taxes_net_xmpc","state_noncorp_taxes_net_xmpc","federal_noncorp_taxes_net_xmpc","corporate_taxes_net_xmpc","state_corporate_taxes_net_xmpc","federal_corporate_taxes_net_xmpc","subsidies_net_xmpc","state_subsidies_net_xmpc","federal_subsidies_net_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","state_taxes_transfers_cont","federal_taxes_transfers_cont","health_cont","social_benefits_cont","noncorp_cont","corporate_cont","state_subsidies_cont","federal_subsidies_cont"
"183",2015-09-30,0.0359655262716046,-0.0487550229426796,0.11067951043345,-0.0951754314707706,0.0231791015373114,-0.00271765422838599,0,175.016,161.639,1565.2,55.8,0.5,1004.884,1306.261,2873.8,323.8,57.2,1179.9,1467.9,4438.9,379.6,57.7,1220.2,165.016,66.76,0.00150307402882022,2028.9,0.00106805293005663,0.00067943757667277,0.00283752773254875,18347.4,0.00688433724845705,0.00427556681069974,0.00260877043775731,12389.3,0.00257139253034722,NA,NA,NA,NA,NA,NA,NA,NA,-0.0284028112132898,0.0747500287883377,-0.141522649045819,0.157026728008498,0.0155040789626793,0.913831493164956,2.49316574657973,-6.62737195496311,-13.5786235979776,-31.6969828908177,-0.00342347967052348,-0.668725935419275,-0.565051996801998,-9.50864440939722,-2.0937001621102,0.91725497283548,3.1618916819989,-6.06231995816097,-3.96997918858006,-29.6032827287075,10.4858874501068,1.87025937802961,8.61562807207719,5.98669626461017,-0.349766700519233,6.33646166753566,-14.7561745718845,-2.22817013066552,-12.5400843267784,-0.536578846903086,0.0276064292739231,-0.564185276177007,-0.123813608991037,-0.00153649521203677,-0.122277113779,1.05601668693837,-0.681607519093255,1.72554302287846,-0.0149609850763462,0.0378749099602375,0.230160614809518,0.131405348330959,-0.323891537827532,-0.0117776695472483,-0.0000337253937100632,-0.00268392883467591
"184",2015-12-31,-0.103173946969735,0.0761066227359297,-0.0589188597043301,0.0154986843434091,-0.0560778951647654,-0.00367587644404855,0,157.768,161.462,1580,54.1,0.5,1030.432,1311.538,2898.4,295.6,58.1,1188.2,1473,4478.4,349.7,58.7,1228.5,164.168,64.462,-0.000823029328892333,2024.7,-0.00324794878815626,-0.00382867165839951,-0.000550707849485965,18378.8,0.00435509927456512,0.00421213320517899,0.00014296606938613,12446,-0.00076459998838585,NA,NA,NA,NA,NA,NA,NA,NA,-0.0198671700753952,-0.0554288183992516,0.0907946728180559,-0.134214848178977,-0.043420175360921,0.801077333391035,4.2322555575056,0.0393659910691895,24.1967448039768,-31.2086836090947,-0.00172376660839657,-17.8513734734703,-0.734255821629262,9.40392100907525,-1.89237235349705,0.702801099999434,22.083629030976,0.773621812698821,14.6924790415792,-29.3163112555976,8.40529370446986,-3.40104935791386,11.8063430623837,4.58951468963144,-0.405883749989844,4.97289714202766,-15.7921848559719,-2.98072028961458,-12.8114971817681,0.393774466179366,0.0673351334686968,0.326439332710667,-0.168606938673841,-0.00141335919726676,-0.172143579476573,-2.57220893436504,-6.72173162324685,4.12203877587738,-0.146543523839821,0.0898664394056353,0.183247625374055,0.100058094108842,-0.344292594176218,0.00858485597260355,-0.0000308132857465747,-0.00375298035637907
"185",2016-03-31,0.314861783372949,0.135937330568807,0.262875118017448,0.0894743398996011,-0.0359416956420803,-0.00154597890202021,0,177.693,161.325,1575.8,53.7,0.5,1025.207,1321.875,2876,301.4,60.1,1202.9,1483.2,4451.9,355.1,60.7,1229.4,166.193,67.049,-0.00269400728738656,2036.9,-0.00663073440119732,-0.00748797758339959,-0.00266955472587183,18470.2,0.00387998516490207,0.00419446555752612,-0.00031448039262405,12551.6,0.0007942427089489,NA,NA,NA,NA,NA,NA,NA,NA,0.0558401915742817,0.0541646070030666,-0.0205304586777472,0.372879916594796,0.352349457917049,1.70716282475792,8.7724168377747,2.85163272348223,-48.8414311005818,3.65544871921372,-0.00249435413323751,19.1379414742148,-0.942486814121651,-12.0821590610306,-0.6698891172163,1.7101560497178,-10.3655246364406,3.79411953760359,-36.8592720395509,4.32533783642992,6.36622564725629,2.88268803695194,3.48353761030421,-0.98289021360323,-0.760765718904485,-0.222124494698841,-7.75129631992438,-1.69966395610394,-6.03366497923122,0.787580889215785,0.139844497191101,0.647736392024687,-0.0710330926111227,-0.00136868025196326,-0.0739147182532396,-1.65141308966666,0.560734178882652,-2.19843018985441,0.0122039345089484,-0.0478470888165584,0.138555850159016,-0.0213918256600699,-0.168700814414965,0.0171410731759589,-0.0000297882397537001,-0.00160869519779832
"186",2016-06-30,-0.47517118631749,-0.056879455910667,0.000709244194572273,-0.401596330409381,-0.0733211238911096,-0.000962976211571244,0,171.565,161.292,1594.4,52.6,0.5,1045.935,1327.808,2889.8,312.3,61.8,1217.5,1489.1,4484.3,364.9,62.4,1227.1,164.565,67.197,0.00574265891909742,2056,0.00734249396866571,0.00709618961323866,0.00851590779196032,18656.2,0.010676585131246,0.00407041937654173,0.0066061657547043,12707.5,0.00599080571013788,NA,NA,NA,NA,NA,NA,NA,NA,-0.0754472013911839,-0.0150707767175427,-0.311078352300654,-0.0898087339141544,-0.400887086214809,1.08928363723854,2.49735234323293,-9.0228090485632,-12.3915679633883,6.22725897172,-0.00503061254333981,-7.91580926932741,-1.65612713710848,2.74552150841032,-1.6402877871547,1.09532037229055,10.4131616125605,-7.36668191145463,-15.1360833492904,7.86754675887482,4.04891785914592,-1.64204262090049,5.69096048004635,-2.87081601501935,-0.877032398173814,-1.99378361684547,-4.92578088298464,-1.52922395481753,-3.38473096347821,0.40650539068155,0.195804553612438,0.210700837069112,-0.044465908057408,-0.00148667156355417,-0.046958106701835,-3.38563955623393,-3.85398109184294,0.476188630089949,-0.0834637652400719,0.0103125819988944,0.0876854145411726,-0.0621718447016135,-0.106675204014784,0.00880348649568602,-0.0000321961118678556,-0.00101694852685591
"187",2016-09-30,-0.0911776804294881,-0.0886652575859402,0.0144963251003945,0.0314799838877554,-0.136441962641043,-0.000712026776595304,0,170.004,162.016,1621.8,53.1,0.5,1061.596,1332.584,2917.9,324.8,62.5,1231.6,1494.6,4539.7,378,63,1237.8,166.304,68.094,0.00429930921211552,2073.1,0.00348356194208588,0.00408186458816728,0.000698944027806681,18821.4,0.00730266897908671,0.00402599868219755,0.00327667029688916,12841.2,0.00405987839605948,NA,NA,NA,NA,NA,NA,NA,NA,0.00867764026784647,0.0124247815678612,0.0103775620520476,0.0355987469361022,0.0459763089881499,0.095441270316762,4.25544465722191,-6.54067955723258,19.1405014179727,10.149463454144,-0.00404293853912852,-2.94825350093114,-0.580187285706188,14.507877586427,0.0746828656836769,0.200292796563716,7.2036981581532,-5.96049227152639,4.73343241925249,9.97478058846031,4.44543061404041,-2.15493632314066,6.60036693718106,-2.85131022552998,-0.880437838177257,-1.97087238735269,-8.13135337041926,-3.10484902119316,-5.03877541506196,0.206720908223072,0.145214132131215,0.0648401094251919,-0.0332092848737933,-0.00148955793778274,-0.0304914858387479,-6.36372135855955,-5.99649860831764,-0.374932241647141,-0.128568488938104,-0.00803876977406206,0.0953126706197491,-0.0611337834184879,-0.174341042021832,0.00443221895612338,-0.0000319370062023937,-0.000653755552336444
"188",2016-12-31,-0.199141686671861,-0.112657192511472,0.107607462136045,-0.202115288631435,-0.101920835975194,-0.00271302420127741,0,166.202,161.443,1629,54.1,0.5,1081.198,1340.757,2952.2,309,60.4,1247.4,1502.2,4581.2,363,61,1244.5,164.802,66.717,0.00505050505050497,2092.3,0.00525436999443429,0.00542350499905675,0.0045116472231661,19032.6,0.00932076607087984,0.00398760893624828,0.00533315713463156,12979.5,0.00460878063737225,NA,NA,NA,NA,NA,NA,NA,NA,-0.0651833740720038,-0.0415643543821216,-0.0953675601773095,0.000859733681919346,-0.0945078264953902,-2.54157254313809,5.21268660112923,-5.2481638567333,2.47497025263419,-18.2494352588286,-0.00429819478681026,-5.26342061307381,-1.9657526531598,-6.74162461049787,0.543531713640753,-2.63727434835128,10.4761072142028,-3.28241120357347,9.21659486313274,-18.5921073335119,4.66602759885573,0.677353070448545,3.98867452840709,-4.04100444128554,-1.15752462527163,-2.88347981601395,-6.09713925075241,-1.3910554991585,-4.71227597998691,0.804041321878251,0.162459698089065,0.638219635823943,-0.127657284254807,-0.00151121104527445,-0.130326676314302,-4.79573205555878,-1.71027856693779,-3.09918830808413,-0.0363475313619134,-0.0658652025478259,0.0991643044376237,-0.0858810596721932,-0.129578867687896,0.017087811148549,-0.000032116867932767,-0.00276975520023594
"189",2017-03-31,-0.212209216065865,-0.244424942371175,-0.0971923892039138,-0.176063258656878,0.0647451001131321,-0.00369866831820564,0,180.194,161.686,1652.9,54.3,0.5,1071.706,1365.214,2970.4,247.8,58.9,1251.9,1526.9,4623.3,302.1,59.5,1246.5,168.794,67.197,0.00571428571428578,2115.1,0.00835178859652408,0.0086495614240818,0.00699077293142647,19237.4,0.00888999196489038,0.00396069220713025,0.00492929975776013,13153.2,0.00547464400507414,NA,NA,NA,NA,NA,NA,NA,NA,0.0402216193493061,-0.00526778053758454,-0.211017097468599,-0.0622385503921923,-0.273255647860792,-2.07555550894447,-7.26963839110385,10.5262379420269,-1.12516225535001,-64.3250270450301,-0.00471766810610219,12.4238282508592,-1.28026898410687,8.52983731031941,-0.31045168908026,-2.06989430721715,-19.6934666419629,11.8065069261336,-9.6549995656701,-64.1155188895711,1.05656517235805,-0.833322404806454,1.88988757716456,-2.31421826711299,-1.2335256135183,-1.08069265359471,0.475526041632602,-1.30346650006899,1.77284882857109,4.03878422073803,0.21657780769086,3.82220920953597,-0.175988186582702,-0.0015391433355285,-0.178138146995039,3.080668981033,-3.15527585403842,6.22611481468188,-0.0663130807990168,0.13085158758513,0.0222053775597249,-0.0486369338316991,0.00999392708579178,0.0848813976175201,-0.0000323475160625139,-0.00374385311507707
"190",2017-06-30,0.0697407283318295,-0.108196963708845,-0.0119368442799441,-0.000825197663553847,0.0871116619304299,-0.00460889165510255,0,192.658,162.066,1650,52.9,0.6,1062.742,1371.834,3007.5,255.8,57.6,1255.4,1533.9,4657.5,308.7,58.1,1257.9,167.058,68.784,0.00374980965433225,2126.3,0.00236380218512111,0.0017206581284821,0.00528132873005505,19379.2,0.00717645114767818,0.00402783065455004,0.00314862049312814,13241.3,0.00221018582635324,NA,NA,NA,NA,NA,NA,NA,NA,-0.0562718541100809,0.0199913172639275,0.0354553391825995,-0.0482173811260974,-0.0127620419434979,-1.77116198061374,-4.3093728324427,-2.52482736469119,5.3597784038393,4.71549522111911,0.0968809917595483,11.3399468582401,-0.628599932731333,-13.2108174412851,-1.73872429491305,-1.6674191707252,-15.6493196906831,-1.89622743195969,18.5705958451254,6.45421951603217,-0.474947992168967,3.49922272389624,-3.97417071606526,-0.852172388241786,-1.00233199253344,0.150159604291656,1.23181043342312,0.662224094336675,0.569498141672784,4.50647239085343,0.214192642835821,4.29228254450641,-0.221657730814675,0.00348148227589114,-0.218907890606782,4.18950471305113,3.37678895081119,0.81886168379881,0.0702130007342195,0.0170264523022614,-0.00987551316017688,-0.0177190761379768,0.0256128257128952,0.0937023171707909,0.0000723898713109078,-0.00455171469339479
"191",2017-09-30,-0.232111774683335,-0.143430487272307,0.0774077524545132,-0.333039380620876,0.0237916438225381,-0.000271790339510264,0,181.602,166.611,1684.8,54.1,0.6,1093.498,1380.489,3045.9,254.5,61.3,1275.1,1547.1,4730.6,308.6,61.9,1262.7,165.702,63.911,0.00508220658790504,2148.4,0.00884799643480516,0.00877421032107106,0.00920769287888912,19617.3,0.00974830644800795,0.00416004923915603,0.00558825720885192,13370.9,0.00406988850398471,NA,NA,NA,NA,NA,NA,NA,NA,-0.0725885802017079,-0.119560905999167,-0.140889894420002,-0.114741733746361,-0.255631628166363,3.32184061712352,9.36813615726101,0.576098495796259,34.7690649613223,-2.6405817813075,-0.00493796264588442,-12.641563345718,3.21120690972023,21.2206027238178,0.764636293387859,3.22595558599509,22.0096995029792,-2.63510841392417,13.6484622375042,-3.40521807469543,0.675407595339829,1.3182280088192,-0.642820413479416,0.749102673689703,-0.149268298562497,0.898370972252155,-3.82270451313521,-1.94297665846613,-1.88581605208273,3.5640195023886,0.239143963307377,3.32487833557003,-0.0131676983685933,0.00273866082909183,-0.0160239278398452,1.15265755991433,-0.53213432407296,1.67858891442019,-0.0109836179836724,0.0346472282533891,0.0139408767201913,0.0154619937601078,-0.0789032470511727,0.073563810732922,0.0000565278407589957,-0.000330744877803938
"192",2017-12-31,0.035853618914545,-0.0846816608757056,-0.102867490385908,0.299499968635525,-0.15866759491373,-0.00211126442134171,0,175.656,163.864,1752.7,55.4,0.6,1105.944,1389.136,3093.3,223.5,59.4,1281.6,1553.1,4846.1,279,60,1288.3,172.756,64.776,0.00782060715835553,2182.9,0.0121202639401441,0.0136681178495495,0.00514126995806063,19938,0.0104594941529998,0.00426321377362826,0.00619628037937159,13596,0.00651370611967872,NA,NA,NA,NA,NA,NA,NA,NA,0.083247796330304,0.00538198508916174,0.210870187216059,-0.0142377089664425,0.196632478249617,-2.5670913413957,-7.24165055595563,-10.6729727669351,64.5187027527218,-32.9257574790745,-0.00646615193598421,-7.90311020646436,-4.54255340034385,49.7430453637564,0.71696863377209,-2.56062518945971,0.661459650508505,-6.23041936659115,14.5745796969763,-33.7427261128466,-2.12681826500427,0.724297850306324,-2.85111611531063,-0.471479331105707,-0.729048466678909,0.235069135573178,-9.79155745099286,-8.1405558880495,-1.63898112251762,4.71182379168201,0.232729479560826,4.48243044194332,-0.103543268831967,0.00231004662615837,-0.105293855396664,-7.78157452425279,-7.9102669782351,0.122108484291587,-0.161291655390601,0.00248981224310353,-0.0433661770988722,-0.00961354174337358,-0.199651480091406,0.0960748684412638,0.0000471022337662852,-0.00214695917168345
"193",2018-03-31,0.016845753432767,-0.0274179185010476,0.0571507457844158,-0.108632551552956,0.0718754346571706,-0.00354787545586343,0,170.416,164.499,1775.6,55.4,0.6,1127.484,1428.501,3076.5,188.7,57.6,1297.9,1593,4852.2,244.1,58.2,1308.1,170.116,65.084,0.0105868146886203,2213.4,0.011020385895361,0.0113590963570986,0.00946132659877197,20242.2,0.0103997065062951,0.00437045312116835,0.00602925338512672,13755.5,0.00664949660501057,NA,NA,NA,NA,NA,NA,NA,NA,-0.107480671073678,-0.0117959145980308,0.0106440341187527,-0.0621258398872928,-0.0514818057685401,-2.46119698357073,2.17683243092938,22.7849160802716,-47.3037783680365,-37.9745659736039,-0.00661196983570733,-7.17572028910169,-1.1707730419306,3.58533411492635,-0.610505214830312,-2.45458501373503,9.35255272003064,24.056791117175,-50.8880104879895,-37.262958763801,-0.00136233004678843,-3.68560057118488,3.68423824113792,2.28672324999935,-0.704411879689249,2.99138307855749,-4.95944601518404,-8.02248936207343,3.07493154791832,6.43355998781565,0.249635399825171,6.18389065131353,-0.176843852097512,0.00183672907465039,-0.178348918338426,3.58263104048667,-12.1610296840477,15.7560946005888,-0.243976922139587,0.316101807615384,-0.0000273313280527321,0.0458766827164079,-0.0994973621262722,0.129071320850951,0.0000368488128127273,-0.00357807038496191
