date,fim_bars,fim_bars_ma,state_local_cont,federal_cont,taxes_transfers_cont,recession,state_health_outlays,state_social_benefits,state_noncorp_taxes,state_corporate_taxes,federal_health_outlays,federal_social_benefits,federal_noncorp_taxes,federal_corporate_taxes,health_outlays,social_benefits,noncorp_taxes,corporate_taxes,federal_nom,federal_cgrants,federal_igrants,pi_federal,state_local_nom,pi_state_local,pi_state_local_c,pi_state_local_i,gdp,gdppot,gdppoth,pi_gdp,pce,pi_pce,federal_cgrants_cont,federal_igrants_cont,federal_cont_0,state_local_cont_0,purchases_cont,health_outlays_net,social_benefits_net,noncorp_taxes_net,corporate_taxes_net,state_health_outlays_net,state_social_benefits_net,state_noncorp_taxes_net,state_corporate_taxes_net,federal_health_outlays_net,federal_social_benefits_net,federal_noncorp_taxes_net,federal_corporate_taxes_net,health_outlays_net_xmpc,state_health_outlays_net_xmpc,federal_health_outlays_net_xmpc,social_benefits_net_xmpc,state_social_benefits_net_xmpc,federal_social_benefits_net_xmpc,noncorp_taxes_net_xmpc,state_noncorp_taxes_net_xmpc,federal_noncorp_taxes_net_xmpc,corporate_taxes_net_xmpc,state_corporate_taxes_net_xmpc,federal_corporate_taxes_net_xmpc,transfers_net_taxes,state_transfers_net_taxes,federal_transfers_net_taxes,state_taxes_transfers_cont,federal_taxes_transfers_cont,health_cont,social_benefits_cont,noncorp_cont,corporate_cont
6/30/2006,-0.034676469,-0.022699993,-0.020878063,-0.018100746,0.004302339,0,-2.84E-14,1.42E-14,2.27E-13,0,0,0,0,0,0,0,-4.55E-13,0,0,0,0,-3.47E-18,0,-1.39E-17,-2.08E-17,1.04E-17,0,0.000513682,0.000513682,-3.47E-18,0,-1.73E-18,-0.002239208,-0.000808923,-0.015052614,-0.023926195,-0.038978809,-0.349766179,-0.455019652,-1.654056535,-0.21415409,-0.051138599,-0.052755157,-0.616624057,-0.030615456,-0.298627579,-0.402264495,-1.037432478,-0.183487265,-0.200100366,-0.031896782,-0.168203584,-0.265254009,-0.031442665,-0.23380618,0.580833877,0.218372052,0.362461153,0.030841976,0.004566008,0.026275294,0.146321477,0.159598614,-0.013273318,0.004692731,-0.00039028,-0.005883618,-0.007799352,0.017078452,0.000906857
9/30/2006,-0.025971858,-0.025630555,-0.016005262,-0.013661572,0.003694976,0,-1.42E-14,-1.42E-14,0,0,0,0,4.55E-13,0,0,0,0,0,0,-2.84E-14,0,0,0,0,3.47E-18,-3.47E-17,0,0.000390587,0.000390587,-2.60E-18,0,1.73E-18,-0.001732605,-0.000604915,-0.011324052,-0.018342782,-0.029666834,-0.269700053,-0.348676665,-1.275421509,-0.167014833,-0.041356091,-0.040738183,-0.478156125,-0.023552372,-0.228343961,-0.307938481,-0.797304442,-0.143462461,-0.231223108,-0.03609573,-0.195127378,-0.304631937,-0.036026991,-0.268599782,0.627182429,0.235491522,0.391694923,0.035685566,0.005231995,0.030452898,0.12701295,0.168600795,-0.041579339,0.004904822,-0.001209598,-0.006726588,-0.008862149,0.018245572,0.001038141
12/31/2006,-0.013756873,-0.025435493,-0.008452814,-0.007062932,0.001758873,0,-1.42E-14,4.26E-14,0,0,0,0,-4.55E-13,0,0,0,4.55E-13,0,0,0,0,4.34E-18,0,3.99E-17,1.73E-18,-4.51E-17,0,0.000204482,0.000204482,3.90E-18,0,-1.08E-18,-0.000887157,-0.000307678,-0.005868097,-0.009647649,-0.015515746,-0.145346121,-0.183563889,-0.672706342,-0.091321859,-0.022740902,-0.021613794,-0.250000235,-0.012637015,-0.122605219,-0.161950095,-0.422685659,-0.078684844,-0.231124983,-0.035797117,-0.195327866,-0.30122489,-0.03526146,-0.26596343,0.555842961,0.208571074,0.34727535,0.037484848,0.005457695,0.032026479,0.060977937,0.142970193,-0.081989467,0.004123892,-0.002364939,-0.006666666,-0.008688657,0.016032968,0.001081229
3/31/2007,-0.000594265,-0.018749866,-0.001687666,-0.001398241,0.002491642,0,-1.42E-14,2.84E-14,2.27E-13,0,0,-1.14E-13,0,0,0,1.14E-13,0,0,0,-2.84E-14,0,3.47E-18,0,6.94E-18,0,-2.08E-17,0,4.05E-05,4.05E-05,2.78E-17,0,3.47E-18,-0.000168004,-5.97E-05,-0.001170584,-0.001915323,-0.003085907,-0.028766855,-0.036572978,-0.135578736,-0.016592058,-0.004547511,-0.004320089,-0.049974567,-0.002234948,-0.024219344,-0.032248839,-0.08560417,-0.01435711,-0.178555322,-0.026951198,-0.151604123,-0.230362466,-0.026871125,-0.20349043,0.459788928,0.172178409,0.287611639,0.036568053,0.005307303,0.031260076,0.087439194,0.123663388,-0.036222838,0.003523876,-0.001032196,-0.005088061,-0.006564342,0.013102013,0.001042033
6/30/2007,0.002984474,-0.00933463,-0.001419653,-0.00115045,0.005554577,0,-1.42E-14,0,2.27E-13,0,1.14E-13,0,0,0,0,1.14E-13,0,0,0,-2.84E-14,0,1.73E-18,0,1.56E-17,1.56E-17,-2.26E-17,0,3.36E-05,3.36E-05,0,0,-3.47E-18,-0.00014088,-4.81E-05,-0.000961426,-0.001608677,-0.002570103,-0.025143428,-0.031267291,-0.115916943,-0.013886129,-0.004134716,-0.003612542,-0.042699174,-0.00198757,-0.021008712,-0.027654749,-0.073211054,-0.011901916,-0.105515203,-0.016375324,-0.089139878,-0.135018185,-0.015814037,-0.119203237,0.401353196,0.150239681,0.251113971,0.036487105,0.005290331,0.031196212,0.197306913,0.12334065,0.073967068,0.003472282,0.002082318,-0.00297046,-0.003801027,0.011298881,0.001027184
9/30/2007,0.000200995,-0.002791417,-0.004378566,-0.003632427,0.008211989,0,1.42E-14,-4.26E-14,0,0,0,0,4.55E-13,0,0,0,0,0,0,0,0,-2.60E-18,0,1.04E-17,2.95E-17,1.73E-18,0,0.000103975,0.000103975,4.34E-18,0,-4.34E-18,-0.000456944,-0.000162287,-0.003013195,-0.004997798,-0.008010993,-0.076817087,-0.097903315,-0.362947218,-0.042338817,-0.01178219,-0.011333328,-0.134159565,-0.006176144,-0.065034897,-0.086569987,-0.228787652,-0.036152275,-0.062116535,-0.009721197,-0.052395339,-0.078594181,-0.009197945,-0.069395326,0.399765769,0.149406618,0.250360839,0.036215216,0.005238805,0.030975503,0.295270268,0.135726281,0.159545678,0.003774788,0.004437248,-0.001727571,-0.002185843,0.011118194,0.001007209
12/31/2007,0.000895694,0.000871725,-0.004369969,-0.003602573,0.008868236,0,-4.26E-14,2.84E-14,0,0,1.14E-13,-2.27E-13,0,0,0,-1.14E-13,-4.55E-13,0,0,-2.84E-14,0,1.73E-18,0,-3.12E-17,-3.47E-18,-4.16E-17,0,0.000103134,0.000103134,8.67E-19,0,1.73E-18,-0.000441291,-0.0001576,-0.003003681,-0.004968861,-0.007972542,-0.077515204,-0.097832521,-0.360936616,-0.038252248,-0.011889446,-0.011375635,-0.131856292,-0.005806421,-0.065625758,-0.086446573,-0.229070011,-0.032445827,-0.046854579,-0.007279619,-0.03957496,-0.059304623,-0.006894359,-0.052407033,0.393962429,0.146801211,0.247160694,0.03444631,0.004968839,0.029475507,0.322249536,0.137596072,0.184654207,0.003786614,0.005081643,-0.001289428,-0.00163205,0.010841759,0.000947955
3/31/2008,0.004963056,0.002261055,-0.000837684,-0.000688093,0.006488834,0,1.42E-14,-1.42E-14,0,0,0,1.14E-13,0,0,1.14E-13,0,0,0,0,-2.84E-14,0,1.73E-18,0,-2.43E-17,3.12E-17,-3.47E-18,0,1.95E-05,1.95E-05,-2.60E-18,0,-1.73E-18,-8.14E-05,-2.91E-05,-0.000577632,-0.000948145,-0.001525778,-0.015055519,-0.018734367,-0.069155304,-0.006894419,-0.002419791,-0.002197144,-0.025212423,-0.001106391,-0.012635728,-0.016537223,-0.043942881,-0.005789983,-0.043769528,-0.006800882,-0.036968646,-0.055290936,-0.006416696,-0.04887192,0.304608667,0.113145069,0.191463074,0.032616337,0.004694927,0.027920213,0.23816454,0.104622418,0.133542721,0.002850456,0.003638394,-0.001192508,-0.001506411,0.008299116,0.000888638
6/30/2008,0.017827856,0.0059719,0.007928809,0.006612847,0.0032862,0,0,1.42E-14,0,0,0,-2.27E-13,0,0,0,0,0,0,0,0,0,-4.16E-17,0,-1.91E-17,3.47E-17,0,0,-0.000183077,-0.000183077,4.34E-18,0,-1.04E-17,0.000780225,0.000282971,0.005549651,0.008992004,0.014541656,0.142872909,0.180842977,0.653454989,0.053440033,0.022334785,0.020998876,0.238823308,0.009190441,0.120538124,0.159844101,0.414631681,0.044249593,-0.005965853,-0.000845244,-0.005120608,-0.007566126,-0.000879127,-0.006684678,0.10529448,0.039577451,0.065717123,0.028602791,0.004055494,0.0245461,0.120365293,0.041908574,0.078457937,0.001144183,0.00214205,-0.000162879,-0.00020657,0.002874738,0.00078091
9/30/2008,0.028533975,0.013055145,0.014193497,0.011969529,0.002370949,0,1.42E-14,-1.42E-14,0,0,-1.14E-13,1.14E-13,4.55E-13,0,0,0,0,0,0,2.84E-14,0,-8.67E-19,0,1.73E-17,-4.34E-17,0,0,-0.000325939,-0.000325939,2.60E-18,0,2.26E-17,0.001364289,0.000518153,0.010087088,0.016075938,0.026163026,0.259610651,0.429099085,1.172664405,0.090839282,0.039969936,0.03806971,0.436497907,0.016818468,0.219640714,0.391029375,0.736166498,0.074020814,0.069730388,0.010798984,0.058931404,0.111009414,0.010236557,0.100775178,-0.116099858,-0.04300441,-0.073097696,0.023118344,0.003132223,0.019984238,0.087758288,-0.018836646,0.106593125,-0.000508906,0.002879806,0.001883892,0.00299912,-0.003136647,0.000624584
12/31/2008,0.038811406,0.022534073,0.019337132,0.016225614,0.00324866,0,0,1.42E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73E-18,0,-5.20E-18,3.47E-17,-3.12E-17,0,-0.000435642,-0.000435642,4.34E-18,0,-2.60E-17,0.001829867,0.000667982,0.013727765,0.021834981,0.035562746,0.351432776,0.478596812,1.547445599,0.115183868,0.055668137,0.051928582,0.569515394,0.023001922,0.29576464,0.42666823,0.977886641,0.092138381,0.166243684,0.02599944,0.140244244,0.240706014,0.024480005,0.216226009,-0.302948411,-0.112016873,-0.190927331,0.016485028,0.001957737,0.014526861,0.120486315,-0.059579691,0.180069782,-0.001606441,0.004855203,0.004482412,0.006490132,-0.008168367,0.000444484
3/31/2009,0.044549747,0.032430746,0.021194635,0.018246713,0.005108399,0,0,1.42E-14,2.27E-13,0,0,-2.27E-13,0,0,0,2.27E-13,0,0,0,2.84E-14,0,-3.47E-18,0,0,-2.78E-17,-2.60E-18,0,-0.000475354,-0.000475354,3.25E-19,0,4.34E-18,0.002104022,0.000759769,0.015382922,0.024058426,0.039441348,0.388031241,0.510767571,1.654801367,0.077292515,0.059090745,0.057185052,0.603794294,0.016684916,0.328940495,0.453582519,1.051007073,0.060607599,0.256938205,0.039839311,0.217098894,0.35984395,0.037840999,0.322002951,-0.439299435,-0.161280788,-0.27801444,0.008456625,0.000614019,0.007842176,0.185939345,-0.082986459,0.268929581,-0.002279926,0.007388429,0.007058984,0.009886162,-0.01206908,0.000232333
6/30/2009,0.027025969,0.034730274,0.011426815,0.009824726,0.005774428,0,-2.84E-14,2.84E-14,0,0,-1.14E-13,2.27E-13,0,0,0,0,0,0,0,-2.84E-14,0,-2.98E-19,0,-4.77E-18,-2.60E-18,1.73E-18,0,-0.000253258,-0.000253258,1.73E-18,0,1.73E-18,0.001088673,0.000410533,0.00832552,0.012926021,0.021251541,0.213065983,0.293931273,0.806044342,0.042167463,0.023297966,0.030846828,0.311279448,0.011067376,0.189768017,0.263109771,0.494764893,0.031074761,0.272731646,0.040056027,0.23267562,0.385288817,0.040056789,0.345237726,-0.450133036,-0.167025349,-0.283105692,-8.74E-05,-0.000775409,0.000690109,0.2078,-0.087687942,0.295497763,-0.002436707,0.008211407,0.007578774,0.010706556,-0.012508473,-2.43E-06
9/30/2009,0.024582615,0.033742435,0.010708935,0.009723985,0.004149695,0,-2.84E-14,-1.42E-14,0,0,1.14E-13,0,0,0,0,0,4.55E-13,0,0,-5.68E-14,0,2.17E-18,0,-4.34E-18,-3.47E-18,3.47E-18,0,-0.000239015,-0.000239015,4.34E-19,0,2.60E-18,0.001261439,0.000397288,0.008065258,0.012367662,0.02043292,0.205385768,0.306106777,0.745560138,0.045078268,0.020166669,0.029422772,0.290953213,0.011855154,0.185219099,0.276684005,0.454630827,0.033199212,0.260531048,0.035600291,0.224930757,0.357615547,0.038111228,0.319510018,-0.462089004,-0.173761651,-0.288328226,-0.007157197,-0.00195566,-0.005198613,0.148900395,-0.102005791,0.250913934,-0.002842792,0.006992703,0.007260722,0.009966364,-0.012877927,-0.000199463
12/31/2009,0.012936531,0.027273716,0.006712289,0.006207244,1.70E-05,0,-1.42E-14,-2.84E-14,0,0,0,2.27E-13,0,0,0,0,-4.55E-13,0,0,0,0,2.60E-18,0,-8.67E-19,-3.47E-18,3.25E-19,0,-0.00015078,-0.00015078,-3.47E-18,0,-2.60E-18,0.000800923,0.00028075,0.005125571,0.007793963,0.012919533,0.131917264,0.190284132,0.472332863,0.03026151,0.015725883,0.018726854,0.188354151,0.006227207,0.116191381,0.171557279,0.283978712,0.024034303,0.211140058,0.026613284,0.184526773,0.292745195,0.030640839,0.262110054,-0.492062484,-0.185598759,-0.306463979,-0.011209976,-0.002584467,-0.008622585,0.000612793,-0.130929103,0.131550263,-0.0036318,0.00364903,0.005856745,0.008120364,-0.013649161,-0.00031095
3/31/2010,-0.011886152,0.013164741,-0.003707026,-0.003534219,-0.004644906,0,-4.26E-14,-2.84E-14,0,0,0,0,2.27E-13,0,0,0,0,0,0,2.84E-14,0,8.67E-19,0,-1.73E-18,-1.39E-17,-4.34E-18,0,8.49E-05,8.49E-05,2.17E-18,0,-4.34E-18,-0.000463941,-0.000159195,-0.002911084,-0.004330162,-0.007241246,-0.074284715,-0.108505286,-0.268218273,-0.019891928,-0.00853221,-0.01065093,-0.107333174,-0.003686207,-0.065752505,-0.097854356,-0.160885098,-0.016205721,0.107118968,0.011398119,0.095720848,0.153408802,0.015377743,0.138036757,-0.419292001,-0.156774331,-0.26251649,-0.01109998,-0.002536092,-0.008560965,-0.169864212,-0.13253456,-0.03731985,-0.003624133,-0.001020505,0.002929149,0.004194936,-0.011465464,-0.000303527
6/30/2010,-0.026394154,-0.00019029,-0.009967731,-0.009808643,-0.00661778,0,0,1.42E-14,0,0,0,0,0,0,0,-2.27E-13,0,0,0,2.84E-14,0,1.73E-18,0,1.73E-18,-8.67E-19,8.67E-19,0,0.000232396,0.000232396,-3.47E-18,0,3.90E-18,-0.001344559,-0.000408681,-0.008055404,-0.01172097,-0.019776374,-0.206390536,-0.319334799,-0.747082147,-0.058052422,-0.022968122,-0.029421283,-0.292353669,-0.010481042,-0.183422413,-0.289913516,-0.454751717,-0.04757138,0.012741251,0.000988249,0.011753002,0.015423935,0.001817418,0.013606518,-0.262094873,-0.096061243,-0.166029661,-0.00962777,-0.002252976,-0.007371983,-0.243557456,-0.095508552,-0.148042124,-0.002595094,-0.004022501,0.000346197,0.000419089,-0.007121466,-0.000261599
9/30/2010,-0.04142445,-0.016692056,-0.016098622,-0.016012962,-0.009312866,0,2.84E-14,2.84E-14,2.27E-13,0,0,0,0,0,1.14E-13,-2.27E-13,0,0,0,-2.84E-14,0,-4.34E-18,0,-8.67E-19,-2.60E-18,3.47E-18,0,0.00037863,0.00037863,0,0,3.69E-18,-0.002047543,-0.000748195,-0.013217224,-0.01889436,-0.032111584,-0.339328608,-0.51967029,-1.236039098,-0.096777943,-0.035929,-0.048199656,-0.477604447,-0.016432561,-0.303399607,-0.471470634,-0.758396788,-0.080345381,-0.109819484,-0.011633276,-0.098186207,-0.170375905,-0.015647629,-0.154728276,-0.059503413,-0.018998826,-0.040505162,-0.007813133,-0.001911095,-0.005898879,-0.347511934,-0.048190826,-0.299318525,-0.001291451,-0.008021346,-0.002943019,-0.004565852,-0.001594614,-0.000209382
12/31/2010,-0.046232679,-0.031484359,-0.017352721,-0.017771848,-0.01110811,0,1.42E-14,-7.11E-14,0,0,0,2.27E-13,0,0,0,-2.27E-13,0,0,0,-2.84E-14,0,-1.73E-18,0,1.73E-18,5.20E-18,2.60E-18,0,0.000419325,0.000419325,-2.60E-18,0,4.34E-18,-0.00245446,-0.000832216,-0.014485173,-0.020639397,-0.035124569,-0.386324431,-0.574769236,-1.391027932,-0.114308086,-0.045484219,-0.053505913,-0.53908465,-0.019079303,-0.340840212,-0.521263323,-0.851901349,-0.095228783,-0.226423865,-0.025405549,-0.201018316,-0.342512912,-0.031900001,-0.310612912,0.155441746,0.062321036,0.093111095,-0.005277938,-0.001468666,-0.003806114,-0.418772969,0.00354682,-0.422326246,9.41E-05,-0.011202362,-0.006005978,-0.009085283,0.004123151,-0.000139999
3/31/2011,-0.024535489,-0.034646693,-0.007351114,-0.007433388,-0.009750987,0,4.26E-14,-2.84E-14,0,0,0,0,0,0,1.14E-13,0,0,0,0,2.84E-14,0,1.73E-18,0,-6.94E-18,3.47E-18,-8.67E-19,0,0.000178035,0.000178035,8.67E-19,0,-3.47E-18,-0.000956626,-0.000350546,-0.006126216,-0.008658286,-0.014784502,-0.166551316,-0.243408829,-0.598107051,-0.050561811,-0.018592504,-0.022556977,-0.232744559,-0.008972941,-0.147958812,-0.220851852,-0.365344688,-0.041588869,-0.24718385,-0.027669115,-0.219514735,-0.37286621,-0.034578861,-0.338287348,0.252340328,0.097821774,0.154509075,-0.003822358,-0.001206448,-0.002612818,-0.37153209,0.03436735,-0.405905826,0.000901983,-0.010653137,-0.006487425,-0.009786001,0.006622758,-0.000100319
6/30/2011,-0.023582809,-0.033943857,-0.007777782,-0.007816452,-0.007988575,0,1.42E-14,5.68E-14,0,0,0,2.27E-13,0,0,-1.14E-13,0,0,0,0,0,0,1.73E-18,0,6.94E-18,3.47E-18,-8.67E-18,0,0.000188829,0.000188829,1.73E-18,0,3.47E-18,-0.001021168,-0.000348376,-0.006446908,-0.009147326,-0.015594234,-0.178707894,-0.258053897,-0.648401487,-0.052362319,-0.023596089,-0.023716939,-0.249235577,-0.00913933,-0.155111805,-0.234336958,-0.399165911,-0.043222989,-0.240955256,-0.027810408,-0.213144848,-0.359078007,-0.033295384,-0.325782623,0.295049491,0.114061731,0.180980797,-0.000295613,-0.000595455,0.000302935,-0.305279384,0.052360484,-0.357643739,0.001370173,-0.009358849,-0.006305336,-0.009396381,0.007720878,-7.74E-06
9/30/2011,-0.018868785,-0.028304941,-0.00785013,-0.007961864,-0.003056792,0,0,7.11E-14,2.27E-13,0,0,0,0,0,0,-2.27E-13,4.55E-13,0,0,2.84E-14,0,0,0,8.67E-19,1.73E-18,6.94E-18,0,0.00019333,0.00019333,-8.67E-19,0,4.34E-18,-0.001070435,-0.000345059,-0.00654637,-0.009265624,-0.015811994,-0.18232906,-0.264668098,-0.67081473,-0.053532941,-0.023354205,-0.024166189,-0.257862899,-0.00962781,-0.158974855,-0.240501909,-0.412951831,-0.043924464,-0.205630358,-0.024981079,-0.180649279,-0.301702513,-0.027887854,-0.273814659,0.384394444,0.148497798,0.235892185,0.004516794,0.000286087,0.004234444,-0.118421633,0.095914953,-0.214337309,0.002475832,-0.005532642,-0.005307891,-0.007787781,0.009922289,0.000116591
12/31/2011,-0.012028388,-0.019753868,-0.007051429,-0.006914799,0.00193784,0,0,-2.84E-14,0,0,0,0,4.55E-13,0,0,-2.27E-13,0,0,0,0,0,-1.52E-18,0,1.73E-18,3.04E-18,1.73E-18,0,0.000173514,0.000173514,1.30E-18,0,4.34E-19,-0.000887994,-0.000293418,-0.005733387,-0.008232841,-0.013966228,-0.162218208,-0.237419161,-0.607663265,-0.043066167,-0.025608406,-0.021567786,-0.232439311,-0.008051048,-0.136609802,-0.215834024,-0.375223954,-0.034997767,-0.155206458,-0.020509021,-0.134697437,-0.225798747,-0.020701775,-0.205093067,0.446749919,0.17273763,0.274007827,0.009791795,0.001321186,0.008472316,0.07553651,0.13284802,-0.057310361,0.003408129,-0.00147026,-0.00398172,-0.005792719,0.011461077,0.000251202
3/31/2012,-0.013108836,-0.016897205,-0.007853844,-0.007695505,0.002440513,0,2.84E-14,-4.26E-14,0,0,1.14E-13,0,4.55E-13,0,0,2.27E-13,0,0,0,0,0,3.90E-18,0,3.47E-17,3.47E-17,-8.67E-19,0,0.000196092,0.000196092,5.20E-18,0,5.20E-18,-0.00093388,-0.000350219,-0.006411406,-0.009137942,-0.015549349,-0.184758217,-0.268646527,-0.687558625,-0.056278506,-0.029350123,-0.024237015,-0.264783507,-0.009608525,-0.155408094,-0.244409512,-0.422794727,-0.046669981,-0.15930301,-0.022929485,-0.136373525,-0.231477229,-0.021079784,-0.210393541,0.472914973,0.182599886,0.290312979,0.014244163,0.002197634,0.012048235,0.096378897,0.140788251,-0.044405852,0.003565049,-0.001124448,-0.004033881,-0.005861481,0.011975184,0.000360692
6/30/2012,-0.008414267,-0.013105069,-0.00558915,-0.005406938,0.002581821,0,0,-1.42E-14,0,0,0,-2.27E-13,0,0,0,2.27E-13,0,0,0,0,0,4.34E-19,0,-4.07E-20,-2.17E-18,0,0,0.000140046,0.000140046,2.60E-18,0,1.30E-18,-0.000641802,-0.000234661,-0.004530475,-0.006465613,-0.010996088,-0.132707347,-0.188949718,-0.496266098,-0.043512213,-0.019947976,-0.01726764,-0.191078413,-0.006890251,-0.112759371,-0.171682077,-0.305173681,-0.036621962,-0.148952887,-0.02210866,-0.126844228,-0.215928788,-0.019628692,-0.196296192,0.451182181,0.174041717,0.27713528,0.017100152,0.002796222,0.014304793,0.103400657,0.135100587,-0.031700347,0.00337334,-0.000791529,-0.00371922,-0.005391548,0.011265613,0.000426975
9/30/2012,-0.007373183,-0.010231168,-0.004782651,-0.004572488,0.001981956,0,0,0,-2.27E-13,0,1.14E-13,-2.27E-13,4.55E-13,0,0,0,4.55E-13,0,0,0,0,3.90E-18,0,-4.34E-18,2.60E-18,-2.60E-18,0,0.00012065,0.00012065,4.34E-18,0,-3.47E-18,-0.000521403,-0.000202185,-0.0038489,-0.005506239,-0.009355139,-0.117428743,-0.162696661,-0.430769121,-0.039211283,-0.017893616,-0.014803767,-0.165737044,-0.00597218,-0.099535127,-0.147904959,-0.265032077,-0.033239103,-0.134350316,-0.020880027,-0.113470289,-0.192985215,-0.017522147,-0.175461879,0.387458612,0.149386885,0.238067638,0.019909804,0.003390466,0.016519403,0.080032884,0.114375177,-0.034345126,0.002832418,-0.000850532,-0.003327088,-0.004779139,0.009595132,0.000493052
12/31/2012,-0.00473121,-0.008406874,-0.003062738,-0.002934005,0.001265533,0,0,7.11E-14,0,0,-1.14E-13,2.27E-13,0,0,0,0,0,0,0,0,0,-2.60E-18,0,-6.94E-18,-1.91E-17,-1.30E-18,0,7.76E-05,7.76E-05,8.67E-19,0,3.47E-18,-0.000337925,-0.000125833,-0.002470247,-0.003526496,-0.005996743,-0.075774173,-0.104761035,-0.278930623,-0.025842867,-0.012104072,-0.009548431,-0.107120973,-0.004044498,-0.063670101,-0.095212605,-0.171801888,-0.021798369,-0.114900408,-0.017841552,-0.097058856,-0.163137137,-0.014817792,-0.148322059,0.307692645,0.118431618,0.189259363,0.021779949,0.003732857,0.018047159,0.051435049,0.08950513,-0.038074393,0.002202227,-0.000936801,-0.002827065,-0.004013905,0.007570618,0.000535884
3/31/2013,0.000868506,-0.004912539,-0.000685978,-0.000640828,0.002195312,0,2.84E-14,-2.84E-14,0,0,-1.14E-13,0,0,0,-1.14E-13,0,-4.55E-13,0,0,0,0,-3.39E-20,0,-4.34E-17,6.94E-18,2.60E-18,0,1.73E-05,1.73E-05,-2.60E-18,0,-2.60E-18,-7.56E-05,-2.77E-05,-0.00053749,-0.000789316,-0.001326806,-0.017187467,-0.023448949,-0.06398144,-0.005764375,-0.002757304,-0.00214432,-0.02437215,-0.000898951,-0.014430162,-0.021304629,-0.03960929,-0.004865423,-0.077196989,-0.011858168,-0.065338821,-0.107967682,-0.009846936,-0.098123461,0.253637847,0.09744738,0.156189872,0.021309031,0.003639948,0.017669149,0.089782207,0.079382224,0.010396739,0.001941016,0.000254216,-0.001887584,-0.002639974,0.006201831,0.000521038
6/30/2013,0.002129702,-0.002276547,-0.000205159,-0.000183518,0.002518379,0,-2.84E-14,-2.84E-14,0,0,0,-2.27E-13,0,0,0,2.27E-13,-4.55E-13,0,0,-2.84E-14,0,-3.47E-18,0,2.60E-18,2.60E-18,0,0,5.15E-06,5.15E-06,-1.73E-18,0,-1.08E-19,-2.09E-05,-8.40E-06,-0.000154227,-0.00023445,-0.000388677,-0.005126939,-0.007061584,-0.020195532,-0.001807386,-0.000786929,-0.00063681,-0.007450574,-0.000277188,-0.004340009,-0.006424774,-0.012745474,-0.001530199,-0.048491397,-0.007546932,-0.040944465,-0.067042852,-0.006104999,-0.060940568,0.200421384,0.076960056,0.123461261,0.019434197,0.00329982,0.016134443,0.104321332,0.066607944,0.037710672,0.001607955,0.000910358,-0.001170611,-0.001618454,0.004838291,0.000469153
9/30/2013,0.005658234,0.000981308,0.00144756,0.001283814,0.002926859,0,0,-2.84E-14,2.27E-13,0,0,2.27E-13,0,0,1.14E-13,0,0,0,0,2.84E-14,0,3.47E-18,0,-5.20E-18,1.73E-18,0,0,-3.63E-05,-3.63E-05,5.20E-18,0,-8.67E-19,0.000153311,5.58E-05,0.001074706,0.001656668,0.002731374,0.036474886,0.04979883,0.144045873,0.012598437,0.005622392,0.004512656,0.052962043,0.001962498,0.030852494,0.045286174,0.091083831,0.010635939,-0.013863081,-0.00225583,-0.01160725,-0.019231366,-0.001758803,-0.017472563,0.139048109,0.053670508,0.085377534,0.015788317,0.002686651,0.013101732,0.12174198,0.052342525,0.069399454,0.001258393,0.001668467,-0.000333289,-0.000462351,0.003342925,0.000379575
12/31/2013,0.004715052,0.003342873,0.000970911,0.000845612,0.002898528,0,0,0,-2.27E-13,0,0,-2.27E-13,0,0,2.27E-13,-4.55E-13,4.55E-13,0,0,-2.84E-14,0,1.04E-17,0,-8.67E-19,4.34E-18,-2.60E-18,0,-2.44E-05,-2.44E-05,1.73E-18,0,0,0.000100007,3.94E-05,0.000706184,0.001110339,0.001816523,0.024948414,0.033546938,0.097188709,0.008649793,0.004070871,0.003041954,0.035475624,0.00129637,0.020877543,0.030504984,0.061715526,0.007353422,0.008799501,0.001383532,0.00741597,0.011887928,0.001074033,0.010813895,0.089713936,0.03502004,0.054693505,0.011689721,0.002007462,0.009682326,0.122091087,0.039485066,0.082605695,0.000937403,0.001961117,0.000208906,0.000282228,0.002129872,0.000277522
3/31/2014,0.001464169,0.003491789,-0.000428049,-0.000365936,0.002258154,0,0,2.84E-14,2.27E-13,0,0,0,-4.55E-13,0,0,-2.27E-13,0,0,0,2.84E-14,0,4.34E-18,0,3.47E-18,-5.20E-18,-1.73E-18,0,1.08E-05,1.08E-05,-4.34E-18,0,8.67E-19,-4.18E-05,-1.66E-05,-0.000307515,-0.000486469,-0.000793985,-0.011115111,-0.014854361,-0.043476205,-0.003855932,-0.001798783,-0.001350495,-0.015755411,-0.000589896,-0.009316328,-0.013503866,-0.027719714,-0.003266036,0.010165781,0.001599199,0.008566582,0.01382171,0.001252644,0.012569067,0.062320316,0.024201401,0.038117217,0.010132859,0.001728027,0.008404898,0.096440666,0.028781271,0.067657764,0.000673912,0.001584203,0.000238031,0.000323635,0.001459227,0.00023726
