"","date","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","ptgh","ptgsh","ptgfh","yptmr","yptmd","gtfp","ypog","yptx","ytpi","yctlg","g","gfrcf","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gdppothq","gdppotq","recessq","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","gfcexp_g","gfsubs_g","gfintpmt_g","yptmr_g","yptmd_g","gfrptb_g","gf_gdp","gf_gdpalt","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","gfb_g","gfhb_g","fshare","gssave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","gfrcf_g","gstfpnet_g","gstfp_g","gftfpnet_g","ysptmd_g","yfptmd_g","gfeg_g","jgs_g","jgf_g","jc_g","gfrptb","gfb","yptxb","deficit","deficitb"
"58",1984-06-30,NA,NA,NA,NA,4009.6,2475.9,4837.3,7612.7,51.189,52.681,50.23,38.359,1.82,0.56,1.26,64.1,36.2,379,9.1,370.4,287.7,83.7,819.1,15.7,256.8,51.183,461.425757853164,357.674242146836,813.1,1071.2,294.6,47.5,63.8,252.1,308.4,73.1,75.8,240.3,19.9,4.7,70.6,505.9,7718,4065.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551774644940235,410.8,19.9742421468365,16.2257578531635,53.1257578531635,50.6257578531635,328.374242146836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.6,461.425757853164,NA,-111.825757853164,-111.825757853164
"59",1984-09-30,NA,NA,NA,NA,4084.3,2513.5,4873.2,7686.1,51.584,53.157,50.977,38.717,0.69,0.71,-0.02,65.6,36.8,380.4,9.3,384.1,292.2,71.3,835.7,16.3,261.8,51.579,464.394693066199,371.305306933801,812.3,1089.5,307.3,47.4,53.8,257.1,309.1,70.7,76.8,244.7,17.5,4.8,71.3,518.3,7786.9,4139.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551774644940235,421.7,20.3053069338006,16.4946930661994,50.3946930661994,50.9946930661994,329.405306933801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.3,464.394693066199,NA,-107.894693066199,-107.894693066199
"60",1984-12-31,NA,NA,NA,NA,4148.6,2561.8,4936.3,7749.2,51.902,53.528,51.605,39.101,1.74,0.42,1.32,66.9,37.6,387.9,9.5,395.9,297.5,72.1,862.8,16.7,265.8,51.897,486.053273350247,376.646726649753,838.4,1100.5,317.7,47.3,54.3,261.1,315.1,74.3,78.2,250.2,17.7,4.8,72.8,529.3,7857.7,4206.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551774644940235,430.2,20.7467266497528,16.8532733502472,53.5532733502472,52.0532733502472,335.846726649753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.7,486.053273350247,NA,-120.753273350247,-120.753273350247
"61",1985-03-31,NA,NA,NA,NA,4230.2,2636,5020.2,7824.2,52.514,54.076,51.399,39.562,0.92,0.52,0.39,67.9,38.4,398.1,9.9,432.3,301,77.7,875.6,18.2,275.7,52.508,488.406224198158,387.193775801842,846,1114.4,353,46.4,57.7,271,323.2,74.8,79.3,254.7,20,4.7,74.9,542.7,7930.7,4288.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551921244839632,440.8,21.1937758018419,17.2062241981581,53.6062241981581,53.7062241981582,344.393775801842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,488.406224198158,NA,-83.5062241981582,-83.5062241981582
"62",1985-06-30,NA,NA,NA,NA,4294.9,2681.8,5066.3,7893.1,52.94,54.396,51.52,39.952,1.85,0.76,1.09,69.1,39.2,400.5,10.2,388.5,305.7,76,900.5,18.2,279.8,52.934,500.964687202286,399.535312797714,868.3,1134.6,307.6,45.7,56.3,275,324.2,75.3,80.9,260,19.6,4.8,76.3,557.7,8005,4354.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551921244839632,453.2,21.6353127977136,17.5646872022864,53.6646872022864,54.6646872022864,345.835312797714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.6,500.964687202286,NA,-140.564687202286,-140.564687202286
"63",1985-09-30,NA,NA,NA,NA,4386.8,2754.1,5162.5,8013.7,53.355,54.757,51.795,40.283,1.93,0.68,1.26,70.3,40.1,405.6,10.6,421.5,311.9,81.7,927.4,17.5,284.6,53.349,517.367958081931,410.032041918069,894.2,1152.7,340,46.8,60.8,279.7,327.5,76.4,81.5,265.1,20.9,4.9,78.1,571.6,8080.1,4424.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551921244839632,464.3,22.1320419180692,17.9679580819308,54.2679580819308,55.9679580819308,349.632041918069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,517.367958081931,NA,-117.567958081931,-117.567958081931
"64",1985-12-31,NA,NA,NA,NA,4444.1,2779.4,5173.6,8073.2,53.727,55.042,52.135,40.656,0.35,0.32,0.02,71.6,41.1,408.3,11,428.9,313.9,79.5,938.6,17.3,291.1,53.722,521.816036837091,416.683963162909,894.7,1161.5,345.2,45.4,59,285.9,328.5,78.1,83.7,268.5,20.5,5.2,79.8,582.2,8155.6,4489,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551921244839632,472.1,22.6839631629089,18.4160368370911,55.4160368370911,57.1160368370911,351.183963162909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.2,521.816036837091,NA,-114.816036837091,-114.816036837091
"65",1986-03-31,NA,NA,NA,NA,4507.9,2823.6,5218.9,8148.6,54.108,55.313,52.003,40.825,0.66,0.78,-0.12,73,42.1,419.9,11.3,426.3,317.5,84.4,946.8,18.7,298.2,54.105,520.335024127977,426.464975872023,892.2,1182.9,341.8,44.5,63,292.7,338.3,79.7,84.5,273,21.4,5.5,81.6,595.9,8229.9,4552.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554987550404336,482.8,23.3649758720226,18.7350241279774,56.3350241279774,58.2350241279774,361.664975872023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.8,520.335024127977,NA,-116.635024127977,-116.635024127977
"66",1986-06-30,NA,NA,NA,NA,4545.3,2851.5,5275.7,8185.3,54.051,55.507,51.873,41.005,1.75,0.42,1.33,74.5,43.1,425.6,11.7,429.4,319.5,85.5,967.5,17.9,301.9,54.049,537.680036577573,429.819963422427,921.1,1194.4,344.4,42.9,63.4,296.1,342,83.8,85,276.6,22,5.8,83.6,605.5,8304.1,4609.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554987550404336,489.7,23.9199634224269,19.1800365775731,59.8800365775731,59.6800365775731,365.919963422427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.4,537.680036577573,NA,-132.880036577573,-132.880036577573
"67",1986-09-30,NA,NA,NA,NA,4607.7,2917.2,5369,8263.6,54.336,55.771,51.947,41.36,1.87,0.4,1.47,76,44.1,433.1,12.1,439.5,326.2,86.9,993.6,17.3,306.9,54.334,557.325049027169,436.274950972831,953,1205.5,352,43.8,64.6,300.8,347.8,86.7,87.5,282.3,22.4,6.1,85.3,616.5,8378.1,4672.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554987550404336,498.5,24.4749509728312,19.6250490271688,62.2250490271688,60.8250490271688,372.274950972831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,557.325049027169,NA,-143.925049027169,-143.925049027169
"68",1986-12-31,NA,NA,NA,NA,4657.6,2952.8,5402,8308,54.665,56.102,52.006,41.886,-0.33,0.14,-0.48,77.6,45.2,435.8,12.7,456,330.4,97.9,996.4,17.2,312.6,54.662,544.214562721724,452.185437278276,941.8,1209.5,364.2,43.6,73.1,306.2,348.9,79.5,91.8,286.8,24.8,6.4,86.9,626.3,8451.8,4741.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554987550404336,506.6,25.085437278276,20.114562721724,54.414562721724,61.814562721724,373.985437278276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.2,544.214562721724,NA,-106.014562721724,-106.014562721724
"69",1987-03-31,NA,NA,NA,NA,4722.2,2983.5,5407.4,8369.9,55.179,56.427,51.917,42.485,0.54,0.23,0.3,79.6,46.2,441.9,12.7,450.7,336,98.7,1008.7,17.2,317.4,55.175,543.423377500546,465.176622499454,947.9,1215.9,358.3,44.1,76,310.7,353.6,76.9,92.4,291.9,22.7,6.7,88.3,637.8,8525.1,4810.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553606547607223,516.5,25.5766224994537,20.6233775005463,51.3233775005463,62.7233775005463,379.176622499454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.3,543.423377500546,NA,-107.923377500546,-107.923377500546
"70",1987-06-30,NA,NA,NA,NA,4806.2,3053.3,5481.2,8460.2,55.711,56.81,52.164,43.004,0.7,0.1,0.6,81.1,47.3,447.5,12.9,511.7,344.4,111.8,1025.2,17.7,321.5,55.706,555.214410298178,469.985589701822,960.8,1218.6,410.2,45.8,87.3,314.5,357.6,80.2,101.5,298.5,24.5,7,89.9,646.9,8598,4884.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553606547607223,524,26.1855897018216,21.1144102981783,54.0144102981784,63.7144102981784,383.785589701822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.2,555.214410298178,NA,-55.0144102981784,-55.0144102981784
"71",1987-09-30,NA,NA,NA,NA,4884.6,3117.4,5543.7,8533.6,56.239,57.248,52.541,43.518,0.13,0.15,-0.02,82.3,48.4,449.4,13.5,489,352.4,116.2,1036.2,18,326.3,56.232,555.50544309581,480.69455690419,959.5,1222.8,394.9,46.4,91.3,319,357.9,78.2,94.1,306,24.8,7.3,91.6,656.4,8670.7,4963.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553606547607223,532.1,26.7945569041896,21.6054430958104,51.4054430958104,64.8054430958104,384.69455690419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.9,555.50544309581,NA,-61.8054430958105,-61.8054430958105
"72",1987-12-31,NA,NA,NA,NA,5008,3150.9,5555.5,8680.2,56.725,57.678,52.651,43.778,1.33,0.58,0.75,83.3,49.4,452.8,13.7,507,357.4,110.7,1056,18.1,333.3,56.718,564.551836548203,491.448163451797,975.7,1238.9,408.5,47.4,87.1,325.6,359.7,78.2,98.4,310,23.6,7.7,93.1,668.1,8743.1,5042.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553606547607223,542.3,27.3481634517968,22.0518365482032,50.8518365482032,65.7518365482032,387.048163451797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.5,564.551836548203,NA,-55.6518365482033,-55.6518365482033
"73",1988-03-31,NA,NA,NA,NA,5073.4,3231.9,5653.6,8725,57.173,58.124,53.369,44.003,-0.67,0.48,-1.15,83.4,50.9,470.3,14.2,502.1,365.2,108,1056.9,16.7,352.7,57.165,561.257198620189,495.642801379811,947.7,1252.6,402.6,49.6,84.5,344.7,375,84.1,99.4,315.7,23.4,8,95.3,678.6,8815.4,5123.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562726942628903,551.1,28.6428013798112,22.2571986201888,55.4571986201888,66.6571986201888,403.642801379811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.6,561.257198620189,NA,-54.8571986201887,-54.8571986201887
"74",1988-06-30,NA,NA,NA,NA,5190,3291.7,5695.3,8839.6,57.805,58.704,53.893,44.432,0.29,0.55,-0.26,85,52.2,473.4,14.8,497.8,372.5,115.3,1070.4,16.6,360,57.797,561.625653594771,508.774346405229,940.6,1268.4,400.6,49.3,90,351.7,376.1,84.1,97.2,323.2,25.2,8.3,97.3,693.1,8887.6,5217.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562726942628903,563.5,29.3743464052288,22.8256535947712,54.7256535947712,67.9256535947712,405.474346405229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.6,561.625653594771,NA,-46.1256535947711,-46.1256535947711
"75",1988-09-30,NA,NA,NA,NA,5282.8,3361.9,5745.9,8891.4,58.517,59.423,54.201,44.806,0.03,0.2,-0.16,87,53.7,478.8,15.1,506.7,377.5,125.1,1078.2,17.5,366.2,58.509,564.181563180828,514.018436819172,936.1,1274.1,402.5,50.2,97.8,357.7,379.3,87,104.1,327.3,27.3,8.5,99.5,703.2,8959.5,5324,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562726942628903,570.8,30.2184368191721,23.4815631808279,56.7815631808279,69.2815631808279,409.518436819172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.5,564.181563180828,NA,-35.2815631808278,-35.2815631808278
"76",1988-12-31,NA,NA,NA,NA,5399.5,3434.5,5811.3,9009.9,59.108,59.97,54.638,45.319,1.62,0.52,1.09,89.7,55.4,484.9,15.4,517.2,382.6,130.9,1109.9,18.6,373.7,59.101,582.124927378359,527.775072621641,962.1,1289.4,409.6,50.2,102.7,365,383,87.7,107.6,332.4,28.2,8.7,101.9,720.1,9031.3,5416,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562726942628903,584.3,31.1750726216412,24.2249273783587,56.5249273783588,70.7249273783588,414.175072621641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.6,582.124927378359,NA,-37.6249273783587,-37.6249273783587
"77",1989-03-31,NA,NA,NA,NA,5511.3,3490.2,5838.2,9101.5,59.787,60.547,55.043,45.915,-0.34,0.35,-0.69,93.8,57.4,508.2,15.9,552.9,391,132.7,1116.6,21.2,379.7,59.781,576.100850644844,540.499149355156,944.5,1299.8,439.5,50.8,104.9,370.9,403.9,88.7,113.4,340.2,27.8,8.8,104.2,736.6,9102.7,5511.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566187270995755,596.7,32.4991493551563,24.9008506448437,56.2008506448437,71.7008506448437,436.399149355156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439.5,576.100850644844,NA,-13.9008506448436,-13.9008506448436
"78",1989-06-30,NA,NA,NA,NA,5612.5,3553.8,5865.5,9171,60.593,61.202,55.447,46.538,1.26,0.48,0.78,96.9,59.6,515.7,16.3,566.7,397.5,118.7,1145.8,22.1,384.3,60.588,589.655238648653,556.144761351347,963.7,1314.2,448.4,49.2,94.4,375.4,408.3,89.1,118.3,348.2,24.2,8.9,107.3,755.1,9174.5,5615,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566187270995755,611.5,33.744761351347,25.855238648653,55.355238648653,73.555238648653,442.044761351347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.4,589.655238648653,NA,-30.555238648653,-30.555238648653
"79",1989-09-30,NA,NA,NA,NA,5695.4,3609.4,5922.3,9238.9,60.95,61.656,55.723,46.974,0.75,0.42,0.32,99.7,61.9,524.7,16.7,571.6,403.9,114.4,1164.6,21.5,388.9,60.946,601.353007925363,563.246992074637,971.6,1326.9,457.1,50,91.6,379.8,413.7,95,114.5,353.9,22.8,9,111,770.4,9245.7,5700.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566187270995755,623.2,35.0469920746372,26.8530079253628,59.9530079253628,75.9530079253628,448.746992074637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.1,601.353007925363,NA,-36.5530079253626,-36.5530079253626
