,date,fim_bars,fim_bars_ma,state_local_cont,federal_cont,federal_nom,pi_federal,state_local_nom,pi_state_local,gdp,gdppoth,pi_gdp,fim,taxes_transfers_cont,recession,state_health_outlays,state_social_benefits,state_noncorp_taxes,state_corporate_taxes,federal_health_outlays,federal_social_benefits,federal_noncorp_taxes,federal_corporate_taxes,health_outlays,social_benefits,noncorp_taxes,corporate_taxes,federal_nom,pi_federal,state_local_nom,pi_state_local,gdp,gdppot,gdppoth,pi_gdp,pce,pi_pce,purchases_cont,health_outlays_net,social_benefits_net,noncorp_taxes_net,corporate_taxes_net,state_health_outlays_net,state_social_benefits_net,state_noncorp_taxes_net,state_corporate_taxes_net,federal_health_outlays_net,federal_social_benefits_net,federal_noncorp_taxes_net,federal_corporate_taxes_net,health_outlays_net_xmpc,state_health_outlays_net_xmpc,federal_health_outlays_net_xmpc,social_benefits_net_xmpc,state_social_benefits_net_xmpc,federal_social_benefits_net_xmpc,noncorp_taxes_net_xmpc,state_noncorp_taxes_net_xmpc,federal_noncorp_taxes_net_xmpc,corporate_taxes_net_xmpc,state_corporate_taxes_net_xmpc,federal_corporate_taxes_net_xmpc,transfers_net_taxes,state_transfers_net_taxes,federal_transfers_net_taxes,state_taxes_transfers_cont,federal_taxes_transfers_cont,health_cont,social_benefits_cont,noncorp_cont,corporate_cont
34,6/30/1978,0.617210441,-0.741367971,0.833395123,0.496037316,270.6662266,0.019643397,201.6337734,0.016686532,2331.6,0.008962168,0.019950555,0.496037316,-0.712221998,0,8.166226565,22.4,191.1,12.4,35.43377343,133,334.8,66.2,43.6,155.4,526.1,78.6,270.6662266,0.019643397,201.6337734,0.016686532,2331.6,0.028912723,0.008962168,0.019950555,1411.4,0.020548769,1.329432439,0.66939389,-5.203706311,7.638291679,11.68178904,0.256208152,0.059612648,0.846378678,1.590135152,0.413185738,-5.263318958,6.386010814,10.19460498,0.085242647,-0.036549542,0.121792189,-1.60381335,0.067507051,-1.671320401,-1.705872677,-0.044520247,-1.655201316,-0.697763166,-0.100023328,-0.597759653,-3.922206545,-0.113586065,-3.802489181,-0.020625761,-0.690482873,0.015478963,-0.291231769,-0.309764423,-0.12670477
35,9/30/1978,-0.481485895,-0.675513431,0.495573193,-0.46627425,274.8979399,0.016716064,209.4020601,0.015240328,2395.1,0.008959936,0.017643743,-0.46627425,-0.510784838,0,8.297939897,22.4,188.6,12.5,36.6020601,139.9,351.7,66.7,44.9,162.2,540.2,79.1,274.8979399,0.016716064,209.4020601,0.015240328,2395.1,0.026603679,0.008959936,0.017643743,1442.2,0.017570237,0.029298943,0.143284485,2.677211217,0.142476326,-1.585271547,-0.084938067,-0.594275861,-7.569915936,-0.228974137,0.228222552,3.371487077,8.017698297,-1.25629741,0.322785481,0.062060055,0.260725426,-1.423004016,-0.096458168,-1.304045848,-1.548940019,0.798677321,-2.347679384,-0.328206266,-0.044981156,-0.286578259,-2.97736482,0.719298051,-3.677578065,0.123399906,-0.63091063,0.05537579,-0.244124895,-0.265729974,-0.056305759
36,12/31/1978,-0.592022466,-0.424752431,0.031422623,-0.050928023,281.7613666,0.017257463,214.4386334,0.014334634,2476.9,0.008819018,0.01974741,-0.050928023,-0.572517066,0,8.561366561,22.2,193.3,13.1,37.93863344,141.3,367.4,70.3,46.5,163.4,560.7,83.3,281.7613666,0.017257463,214.4386334,0.014334634,2476.9,0.028566429,0.008819018,0.01974741,1481.4,0.018889243,-0.0195054,0.355899064,-3.294279997,5.531997199,2.008276524,0.033505176,-0.820665055,-0.525778098,0.253646733,0.322393888,-2.476385768,5.95500447,1.751858966,0.467367009,0.125930951,0.341436057,-1.838084456,-0.311266293,-1.504941599,-1.649684702,0.968599914,-2.630368293,-0.407686913,-0.053555614,-0.357392087,-3.428089063,0.729708959,-4.151265922,0.121866972,-0.693293127,0.078053861,-0.306974148,-0.27550995,-0.06808683
37,3/31/1979,-1.890455916,-0.586688459,-0.32356878,-1.122652141,282.4217088,0.018426181,219.3782912,0.023788961,2526.6,0.00858989,0.018686005,-1.122652141,-0.444234995,0,8.62170876,22.4,196.4,13.7,39.37829124,144.5,380.6,66.6,48,166.9,576.9,80.3,282.4217088,0.018426181,219.3782912,0.023788961,2526.6,0.027275894,0.00858989,0.018686005,1517.1,0.018823396,-1.446220921,0.22528223,-0.979330831,0.829370888,-5.283526672,-0.174352985,-0.408574935,-2.198988064,0.240885962,0.399635215,-0.673497224,3.128358951,-5.627153962,0.313618426,0.006845012,0.306773413,-1.530023832,-0.396878221,-1.134385846,-1.513363537,0.785363753,-2.298492605,-0.021045206,-0.023521356,0.002640073,-2.750814151,0.371809188,-3.123464965,0.060044279,-0.504415191,0.050646926,-0.247086896,-0.244396389,-0.003398636
38,6/30/1979,-0.001430103,-0.741348595,0.310191525,-0.097711108,288.3665771,0.015110161,228.1334229,0.022852761,2591.2,0.008124812,0.024155491,-0.097711108,-0.21391052,0,8.96657711,22.7,198.6,13.8,41.03342289,146.5,393.2,66.5,50,169.2,591.7,80.3,288.3665771,0.015110161,228.1334229,0.022852761,2591.2,0.032280303,0.008124812,0.024155491,1557.6,0.027322709,0.212480417,0.298518994,-3.616191249,-5.649674843,-2.846435933,0.039250148,-0.49402447,-4.761893117,-0.385631037,0.259268845,-3.122166779,-0.891326478,-2.460804896,0.230171574,-0.041970539,0.272142113,-1.172832943,-0.521446572,-0.652626606,-0.417093822,1.309209156,-1.737960762,0.008589391,-0.019194259,0.027947573,-1.351165801,0.726597786,-2.090497682,0.115031708,-0.330958234,0.036439733,-0.185677661,-0.066032427,0.001359834
39,9/30/1979,-0.32508792,-0.702249101,-0.220072601,-0.065081658,296.8959027,0.023339616,236.2040973,0.033925626,2667.6,0.007700474,0.020878348,-0.065081658,-0.039933661,0,9.095902742,23.4,204.9,13.6,42.50409726,159.6,407.1,65.3,51.6,183,612,78.9,296.8959027,0.023339616,236.2040973,0.033925626,2667.6,0.028578822,0.007700474,0.020878348,1611.9,0.024830209,-0.285154259,-0.026534159,8.295808407,1.051594767,-4.012213859,-0.162363248,-0.038446508,-0.160593678,-0.648923428,0.135829089,8.334254915,1.108935377,-3.363290431,0.191962379,-0.059391204,0.251353583,0.091351424,-0.396384968,0.463996157,-0.623048343,1.20706471,-1.829380469,0.081044284,-0.001539726,0.086081267,-0.258690256,0.749748812,-1.027949462,0.115737699,-0.158683152,0.02963297,0.014101794,-0.096179121,0.012510695
40,12/31/1979,-0.01272798,-0.55742548,0.409703001,-0.466992337,302.4563138,0.022021778,245.2436862,0.019506182,2723.9,0.007196486,0.018232819,-0.466992337,0.044561356,0,9.656313811,24.5,209.6,13.2,44.74368619,161.8,420.5,62.1,54.4,186.3,630.1,75.3,302.4563138,0.022021778,245.2436862,0.019506182,2723.9,0.025429305,0.007196486,0.018232819,1655,0.024202099,-0.057289336,1.179832973,-2.4459412,-1.115934506,-6.077348419,0.274812587,0.365273092,-1.733570229,-0.827020767,0.905020386,-2.811214293,0.617635724,-5.250327652,0.377347509,-0.005097037,0.382444546,0.282227654,-0.129548885,0.388659739,-0.567044679,1.147024445,-1.713413508,0.204649201,0.015074535,0.189660035,0.297179684,1.027453058,-0.752649188,0.154064036,-0.112857878,0.056582322,0.042319336,-0.085026942,0.03068664
41,3/31/1980,1.186568941,0.211830734,0.127954922,0.645372176,314.747165,0.019771541,254.052835,0.02603222,2789.8,0.006334802,0.021888305,0.645372176,0.413241844,1,10.34716504,25.7,212.1,16.1,46.65283496,168.5,425.2,67,57,194.2,637.2,83.1,314.747165,0.019771541,254.052835,0.02603222,2789.8,0.028223106,0.006334802,0.021888305,1702.3,0.030023035,0.773327097,0.622133692,1.126535051,-15.80907281,5.062254908,0.339768546,0.309233005,-5.12060254,2.420076558,0.282365146,0.817302047,-10.58847027,2.64217835,0.466639088,0.110580307,0.35605878,0.756047477,0.031957902,0.724089575,1.458357517,1.684748145,-0.22578074,0.133029563,-0.043924403,0.177039334,2.814073644,1.783361952,1.031406949,0.261883616,0.151460325,0.068525142,0.111024263,0.214157277,0.019535161
42,6/30/1980,0.317481854,0.291558724,-0.888755414,0.535884274,332.3165412,0.038646464,256.1834588,0.027486049,2797.4,0.005299448,0.023698657,0.535884274,0.670352995,1,9.816541188,26.8,214.2,12.8,47.68345881,172,438.8,49.8,57.5,198.7,653,62.6,332.3165412,0.038646464,256.1834588,0.027486049,2797.4,0.028998105,0.005299448,0.023698657,1704.7,0.024474207,-0.352871141,-1.197098318,-1.282043742,-3.171772771,-22.97419071,-0.838696767,0.334817074,-4.214992161,-3.779355841,-0.358401551,-1.516860816,0.940242024,-19.19483486,0.130125192,-0.086957748,0.217082941,1.281230666,0.218447249,1.085283417,2.23031168,2.137315711,0.081609009,1.033709422,0.10321139,0.930583401,4.67537696,2.372016602,2.314558767,0.340098445,0.331860172,0.018657279,0.183702153,0.31978087,0.148212692
43,9/30/1980,-0.451188331,0.260033621,-0.852801616,-0.580216687,333.3009143,0.010134121,258.8990857,0.028842262,2856.5,0.005038517,0.02231213,-0.580216687,0.981829971,1,10.70091427,28.2,221.4,14,50.49908573,198.4,453.1,56,61.2,226.7,674.5,69.9,333.3009143,0.010134121,258.8990857,0.028842262,2856.5,0.027350647,0.005038517,0.02231213,1763.8,0.023374457,-1.433018303,2.066253977,22.354342,2.946327768,5.521347807,0.605455947,0.638532288,1.1139409,0.836313929,1.460798029,21.51296842,1.832386868,4.785033879,0.601002523,0.08580157,0.515200952,4.444400725,0.370767478,4.050493955,0.936756559,1.242211695,-0.292523734,0.884268098,0.079822303,0.801197831,6.866427905,1.778603047,5.074369004,0.254322306,0.725583614,0.085937302,0.635504501,0.133946745,0.126441424
44,12/31/1980,0.194159992,0.311755614,-0.414341924,-0.053003024,344.6199754,0.030097352,264.2800246,0.027214007,2985.6,0.004998768,0.026508676,-0.053003024,0.66150494,0,11.31997542,28.7,228.9,15.1,53.08002458,197.6,474.6,61.7,64.4,226.3,703.5,76.8,344.6199754,0.030097352,264.2800246,0.027214007,2985.6,0.031507445,0.004998768,0.026508676,1831.9,0.024757933,-0.467344948,1.378889868,-7.145844231,8.929104836,4.820006565,0.300637244,-0.339138982,0.911866287,0.683406179,1.078252624,-6.703729578,8.017238549,4.033624716,0.645790324,0.091612118,0.554178206,3.386922543,0.212274762,3.174678016,0.006877444,0.848341525,-0.84087757,0.684381842,0.054811749,0.629754651,4.723972154,1.207040154,3.517733303,0.169023652,0.492593496,0.090430992,0.474275868,0.000963059,0.095835021
45,3/31/1981,0.810193384,0.217661725,0.684005087,0.077846762,353.921137,0.019983648,279.378863,0.032493856,3124.2,0.005319916,0.026508498,0.077846762,0.048341536,0,11.72113704,29.1,236.4,16.8,55.47886296,199.8,516.4,58.5,67.2,228.9,752.7,75.4,353.921137,0.019983648,279.378863,0.032493856,3124.2,0.031828414,0.005319916,0.026508498,1885.7,0.025937273,0.761851849,0.787037013,-4.473501923,27.21056737,-3.800552133,0.047330999,-0.497081331,0.345229385,1.228016443,0.739706014,-3.976420592,26.96533799,-5.128568576,0.682893572,0.02581367,0.657079901,2.126914224,0.030854036,2.096090422,-3.031848722,0.741811169,-3.779073379,0.582862148,-0.046085858,0.629132563,0.360821221,0.752393017,-0.396770493,0.100802923,-0.05315789,0.091491636,0.284956354,-0.406196238,0.078089784
46,6/30/1981,-0.2683591,0.071201486,-0.77311552,0.423106646,367.6288283,0.02327007,281.0711717,0.021547593,3162.5,0.006123532,0.01877903,0.423106646,0.081649774,0,12.42882833,29.3,241.2,15.2,58.27117167,199,531.7,50.7,70.7,228.3,773,65.9,367.6288283,0.02327007,281.0711717,0.021547593,3162.5,0.024902562,0.006123532,0.01877903,1917.5,0.016755574,-0.350008874,1.9625241,-5.837027284,3.078897176,-11.22508457,0.43952216,-0.465781974,-0.608620576,-1.984368975,1.52300194,-5.371245309,3.485229842,-9.138427681,1.393808616,0.313412929,1.080395687,1.102042927,-0.14928075,1.228853911,-3.204550583,0.583844028,-3.769746236,1.346424601,0.073064279,1.273566985,0.63772556,0.821040487,-0.186929653,0.105120093,-0.023933123,0.178453187,0.141097616,-0.410287508,0.17238648
47,9/30/1981,-1.044013584,-0.077004827,0.070068573,-0.972765747,370.4172897,0.021934473,287.2827103,0.013557681,3260.6,0.006570883,0.019436325,-0.972765747,-0.141316409,1,12.51728974,29.4,247.7,15.7,60.18271026,214.9,546.1,52.7,72.7,244.3,793.9,68.4,370.4172897,0.021934473,287.2827103,0.013557681,3260.6,0.026007208,0.006570883,0.019436325,1958.1,0.016479451,-0.902697175,0.370341386,10.73760875,3.08209182,0.98098299,-0.198027233,-0.575374786,0.94025944,0.149634923,0.568368619,11.31298353,2.144137413,0.831348066,1.012228283,0.132629213,0.879599069,-1.511722055,-0.422409842,-1.066142688,-1.878671873,0.482091038,-2.342586324,1.260882783,0.060443977,1.203978803,-1.117282862,0.252754387,-1.325151139,0.031968934,-0.167608049,0.128028874,-0.191205952,-0.237618577,0.159479245
48,12/31/1981,0.678518197,0.044084724,0.511412168,-0.052098649,379.6845976,0.019141453,298.0154024,0.015824675,3280.8,0.007023606,0.016519376,-0.052098649,0.219204678,1,12.38459762,29.7,251.5,14.1,61.91540238,215.2,542.2,44.8,74.3,244.9,793.7,58.9,379.6845976,0.019141453,298.0154024,0.015824675,3280.8,0.023542982,0.007023606,0.016519376,1974.4,0.015329981,0.459313519,-0.025105712,-4.860981093,-17.94651203,-11.02898529,-0.412498432,-0.357195432,-1.736983286,-1.950951302,0.38739272,-4.50378566,-16.10729339,-9.078033989,0.696329277,-0.027826314,0.724155591,-0.997627849,-0.426472543,-0.571155306,0.392687331,0.549997584,-0.163539183,1.695458177,0.133930579,1.564975235,1.786846936,0.229629306,1.554436336,0.02817019,0.190693288,0.085423453,-0.1223858,0.048173628,0.207993397
49,3/31/1982,-0.33990887,-0.243440839,-0.239124431,-0.505424677,384.6468183,0.015972391,303.4531817,0.016812651,3274.3,0.008015187,0.014335333,-0.505424677,0.404640237,1,12.74681828,30.2,255.2,14.1,64.25318172,217,541.9,33.5,77,247.3,797.1,47.6,384.6468183,0.015972391,303.4531817,0.016812651,3274.3,0.02235052,0.008015187,0.014335333,2014.2,0.012708827,-0.744549108,1.16020581,-2.675310864,-13.04864938,-12.52064439,0.105562091,-0.115503196,-1.512089352,-0.292208588,1.054643718,-2.659807669,-11.53656003,-12.2284358,0.780292256,-0.014724318,0.795016574,-0.593034861,-0.340617462,-0.274917398,1.194906397,0.48062772,0.714188049,1.936695434,0.151700397,1.785017963,3.318859227,0.276986337,3.019305187,0.033770585,0.368118165,0.095134389,-0.072303689,0.145684759,0.236124779
50,6/30/1982,0.10414352,-0.150315184,-0.133171222,-0.251969446,393.3664553,0.019814916,309.7335447,0.016072151,3332,0.008216503,0.013281866,-0.251969446,0.489284189,1,13.36645528,30.8,260.4,14.3,66.93354472,222.1,546.9,34.7,80.3,252.9,807.2,49,393.3664553,0.019814916,309.7335447,0.016072151,3332,0.021498369,0.008216503,0.013281866,2039.6,0.009610434,-0.385140668,1.927325856,1.191398495,-4.109851436,0.551437802,0.392400274,0.061626504,0.650565693,-0.051359811,1.534925581,1.231554684,-4.660417128,0.602797612,0.772372651,-0.025326742,0.797699394,0.988360939,-0.221950555,1.2107126,0.420991481,0.04544131,0.363415022,1.823432976,0.140558023,1.682897879,4.005158048,-0.061277964,4.054724895,-0.007485932,0.495339449,0.094355759,0.120741647,0.0514298,0.222756983
51,9/30/1982,0.672099258,0.278713026,0.019232749,-0.00467798,399.932014,0.00839116,317.367986,0.015732575,3366.3,0.008398594,0.013886044,-0.00467798,0.657544489,1,13.632014,31.3,266.2,14.4,68.967986,235.7,537.3,35.4,82.6,267.1,803.4,49.8,399.932014,0.00839116,317.367986,0.015732575,3366.3,0.022284639,0.008398594,0.013886044,2085.7,0.015808261,0.014554769,0.356189517,8.078086287,-23.33977362,-0.386135911,-0.058001135,-0.245571144,-0.503465128,-0.246158031,0.414190652,8.223657431,-22.83872918,-0.13997788,0.769188481,0.00617913,0.763009351,0.389968386,-0.147744735,0.515614227,2.615625019,0.081968218,2.521812134,1.702563711,0.127132509,1.575454127,5.477345597,0.067535122,5.375889839,0.008107458,0.645364927,0.092339554,0.046814932,0.314000603,0.204389401
52,12/31/1982,1.727855549,0.541047364,0.010271284,0.617591399,413.232014,0.011793851,324.167986,0.012688009,3402.6,0.008465855,0.010120394,0.617591399,1.099992865,1,13.632014,31.8,270.9,13.3,70.767986,249,544.4,31.7,84.4,280.8,815.3,45.1,413.232014,0.011793851,324.167986,0.012688009,3402.6,0.01858625,0.008465855,0.010120394,2145.6,0.01102326,0.627862683,0.190199101,8.494457382,-3.757554994,-5.670557927,-0.265675888,-0.1100093,-0.488002414,-1.380643256,0.455874989,8.706415594,-3.371501492,-4.389914671,0.817632064,0.039214202,0.778417862,3.394942042,-0.092127855,3.487909509,3.355686823,0.234274427,3.127801598,1.689004028,0.145586592,1.546773694,9.257264957,0.326947366,8.940902664,0.038849463,1.062401172,0.097154985,0.403403386,0.398738891,0.200695604
53,3/31/1983,1.357005017,0.965275836,-0.053770012,0.227895523,419.2604718,0.001883436,328.6395282,0.007191061,3473.4,0.008013824,0.007979202,0.227895523,1.182879507,0,14.76047183,32.6,274.9,12.8,73.63952817,247,546.7,34.3,88.4,279.6,821.8,47.1,419.2604718,0.001883436,328.6395282,0.007191061,3473.4,0.015993026,0.008013824,0.007979202,2184.6,0.008275577,0.17412551,2.625174622,-5.774063579,-6.780747991,1.265348051,0.906400503,0.281997073,-0.412798517,-0.716649023,1.71877412,-6.056060652,-6.567949474,2.083626013,1.147250047,0.219402844,0.927847202,2.697722682,-0.002690295,2.723752588,4.401624207,0.274316104,4.163552064,1.81556759,0.250144112,1.565392106,10.06216452,0.741172766,9.380543959,0.087130167,1.102750127,0.13486746,0.317136623,0.517442451,0.213432974
54,6/30/1983,0.825603263,1.145640772,-0.553054857,0.589107262,430.9493903,0.00772846,330.0506097,0.010956722,3578.8,0.007950113,0.007420046,0.589107262,0.789550857,0,14.84939034,32.9,284.4,15.7,75.45060967,250.5,560.8,46.3,90.3,283.4,845,61.9,430.9493903,0.00772846,330.0506097,0.010956722,3578.8,0.015370159,0.007950113,0.007420046,2249.4,0.009131015,0.036052406,0.39002834,-0.975883214,9.162729522,13.9954789,-0.163206994,-0.256844752,4.804398084,2.68136157,0.553235334,-0.719038462,4.761747663,11.41411733,0.801358105,0.094391209,0.706966896,2.210084297,-0.074346328,2.28486913,3.261377195,-0.368009045,3.598966045,0.58324527,0.034786865,0.545093699,6.856064868,-0.313177299,7.135895771,-0.036065791,0.821776446,0.092285151,0.254515379,0.375583255,0.067167072
55,9/30/1983,1.273805223,1.296067263,0.268588677,0.530079037,443.9161459,0.011089232,338.2838542,0.009669971,3689.2,0.007994536,0.010634527,0.530079037,0.475137509,0,15.11614585,33.2,294.2,17.4,77.58385415,242.6,547.6,53.3,92.7,275.8,841.8,70.7,443.9161459,0.011089232,338.2838542,0.009669971,3689.2,0.018629063,0.007994536,0.010634527,2319.9,0.013155754,0.798667713,0.490128744,-13.5939924,-21.0719957,7.490797001,-0.047313408,-0.395844566,3.784857305,1.367940435,0.537442152,-13.19814784,-25.06108306,6.020741537,0.831494431,0.096795948,0.734698484,-2.666133408,-0.108157848,-2.535037056,5.568097309,-0.790544267,6.340867289,0.517596964,0.017065981,0.503903444,4.251055295,-0.784840185,5.044432162,-0.087721045,0.563812693,0.092935557,-0.297991886,0.622342384,0.057851455
56,12/31/1983,-2.03655069,0.354965703,-0.035349607,-2.01702301,431.8162791,0.006519065,343.2837209,0.007613462,3794.7,0.008130405,0.007482755,-2.01702301,0.015821927,0,15.51627912,33.4,303,17.7,79.78372088,243.1,561.9,54.6,95.3,276.5,864.9,72.4,431.8162791,0.006519065,343.2837209,0.007613462,3794.7,0.01561316,0.008130405,0.007482755,2372.5,0.006602846,-2.052372617,1.234227616,-3.363430673,10.69754916,0.658359142,0.177423299,-0.289143939,4.465477505,0.04364143,1.056804317,-3.074286734,6.232071659,0.514717713,1.066400847,0.196493265,0.869907583,-5.334158221,-0.148463141,-5.185695079,3.757364458,-1.142356679,4.912285947,0.656318544,0.038391473,0.621200344,0.145925629,-1.055935083,1.217698794,-0.114489329,0.132028493,0.115624075,-0.578353922,0.407390703,0.07116107
57,3/31/1984,-0.203478175,-0.035155095,-0.121049143,0.311221622,444.0016452,0.012974052,349.9983548,0.014497784,3908.1,0.008407459,0.009864222,0.311221622,-0.393650654,0,16.00164517,34.2,312.5,20.1,82.19835483,243.9,581.2,64.8,98.2,278.1,893.6,84.9,444.0016452,0.012974052,349.9983548,0.014497784,3908.1,0.018271681,0.008407459,0.009864222,2418.2,0.010806284,0.190172479,1.068930288,-3.712599953,12.08203364,11.108925,0.187240251,0.158260982,3.678235857,2.059916748,0.881690037,-3.870860935,8.503797782,9.15092963,0.716245872,0.034682208,0.681563664,-4.870328905,-0.176303762,-4.694025143,0.260281717,-1.447378905,1.695971628,0.159335973,0.010661463,0.145217071,-3.734465343,-1.578338996,-2.171272781,-0.166372993,-0.228874249,0.075499604,-0.513382234,0.027436342,0.016795633
58,6/30/1984,0.549917908,-0.104076434,0.13070346,0.933200524,461.4257579,0.00995275,357.6742421,0.009527068,4009.6,0.008755538,0.008982609,0.933200524,-0.513986076,0,16.22575785,34.4,320.8,19.9,84.07424215,244.3,594.2,63.8,100.3,278.7,914.9,83.7,461.4257579,0.00995275,357.6742421,0.009527068,4009.6,0.017738147,0.008755538,0.008982609,2475.9,0.0096848,1.063903984,0.289158834,-4.528257926,4.821714195,-2.765584674,-0.070963064,-0.430659551,2.537394456,-0.570650789,0.360121898,-4.097598375,2.282475705,-2.194933886,0.693550233,0.055437092,0.638113141,-5.669613215,-0.215412092,-5.454201123,0.076937877,-1.444903648,1.516373815,-0.122647357,-0.036462477,-0.086232723,-5.021772461,-1.641341124,-3.38594689,-0.167993769,-0.346556832,0.070985925,-0.580293566,0.007874709,-0.012553144
59,9/30/1984,-0.521622497,-0.552933364,0.708344745,-0.799255621,464.3946931,0.014871591,371.3053069,0.009332881,4084.3,0.00892568,0.009035516,-0.799255621,-0.430711621,0,16.49469306,34.5,326.3,17.5,85.90530694,243.5,611.8,53.8,102.4,278,938.1,71.3,464.3946931,0.014871591,371.3053069,0.009332881,4084.3,0.017961195,0.00892568,0.009035516,2513.5,0.007716502,-0.090910876,0.430789207,-5.338175951,7.974068254,-13.79295058,-0.001096792,-0.47249104,0.161188213,-2.731179409,0.431886,-4.865684912,7.711215823,-11.06177117,0.680198838,0.065835831,0.614363007,-3.812054513,-0.232657548,-3.579396965,-1.555414712,-1.27375999,-0.269067968,0.369817096,0.059564668,0.310204585,-4.317453292,-1.381017039,-2.923897341,-0.137771053,-0.291689679,0.067857027,-0.380292749,-0.155169065,0.036893166
60,12/31/1984,0.533179237,0.089499118,-0.167654762,1.147993314,486.0532733,0.012319281,376.6467267,0.009918124,4148.6,0.009077836,0.006979325,1.147993314,-0.447159315,0,16.85327335,35.2,333.2,17.7,87.64672665,248.2,626.1,54.3,104.5,283.4,959.2,72.1,486.0532733,0.012319281,376.6467267,0.009918124,4148.6,0.016057161,0.009077836,0.006979325,2561.8,0.006164702,0.980338551,0.539164116,1.162574455,6.800975165,-0.286792955,0.107159299,0.174132441,1.926359872,-0.066744414,0.432004816,0.988442013,4.974615292,-0.320048541,0.52380955,0.050026431,0.473783119,-2.793703359,-0.128420363,-2.665282997,-2.30768218,-1.381959652,-0.93136335,0.011744018,-0.003242229,0.018271737,-4.565831971,-1.463595812,-3.104591491,-0.143338718,-0.304051269,0.051299811,-0.273604129,-0.226005159,0.001150162
61,3/31/1985,-0.496597174,0.016219368,0.25189957,-0.020775612,488.4062242,-0.003991861,387.1937758,0.01178998,4230.2,0.009276107,0.010237633,-0.020775612,-0.727721132,0,17.20622419,36.5,338.7,20,89.09377581,255.3,670.4,57.7,106.3,291.8,1009,77.7,488.4062242,-0.003991861,387.1937758,0.01178998,4230.2,0.01951374,0.009276107,0.010237633,2636,0.011791453,0.231123958,-0.401560069,2.429453364,29.591996,4.08102889,-0.002106511,0.558421872,-1.519711147,1.92710418,-0.399453557,1.871031492,31.10960039,2.256031467,0.19294922,0.00742341,0.18552581,-1.411741363,-0.038384162,-1.373357201,-5.787122484,-1.214690932,-4.595919416,-0.541645091,-0.077219321,-0.464543838,-7.547559719,-1.322871006,-6.248294645,-0.127548668,-0.602448503,0.018603791,-0.136117376,-0.557983174,-0.052224374
62,6/30/1985,1.089022631,0.150995549,0.463571611,0.646756448,500.9646872,0.002354131,399.5353128,0.009857944,4294.9,0.009354749,0.005917597,0.646756448,-0.021305428,0,17.5646872,37.1,345.7,19.6,90.7353128,255.1,628.3,56.3,108.3,292.2,974,76,500.9646872,0.002354131,399.5353128,0.009857944,4294.9,0.015272347,0.009354749,0.005917597,2681.8,0.008112122,1.110328059,0.143271536,-4.696833168,-52.62407356,-3.057175933,0.057924093,-0.037540818,1.083970549,-0.749337434,0.085347443,-4.65929235,-53.8097908,-2.407838498,0.160124578,0.03642302,0.123701558,-1.449670793,0.050067553,-1.499738345,1.485588625,-0.940921921,2.445437257,-0.421357967,-0.0539534,-0.364189301,-0.225315557,-0.908384748,0.705211168,-0.085895206,0.066683482,0.015141088,-0.137078227,0.140474552,-0.039842841
63,9/30/1985,0.933942193,0.514886721,0.320265932,0.840995007,517.3679581,0.005337733,410.0320419,0.008284942,4386.8,0.009380465,0.006636517,0.840995007,-0.227318746,0,17.96795808,38,351.5,20.9,92.43204192,257.2,666.5,60.8,110.4,295.2,1018,81.7,517.3679581,0.005337733,410.0320419,0.008284942,4386.8,0.016016982,0.009380465,0.006636517,2754.1,0.007839063,1.161260939,0.235125146,-2.031546006,27.22817998,4.391315892,0.100815261,0.261155521,-0.15279074,0.962497256,0.134309885,-2.292701527,27.38097072,3.530540588,0.116100164,0.059353232,0.056746932,-0.705679055,0.215138029,-0.920817084,-1.270592955,-0.786678262,-0.47736819,-0.58060636,-0.09424191,-0.486539917,-2.440778206,-0.606428912,-1.827978258,-0.056478978,-0.170246409,0.01081284,-0.065722513,-0.118335044,-0.054074028
64,12/31/1985,-0.998740812,0.131906709,-0.088495874,-0.344247033,521.8160368,0.00656434,416.6839632,0.009259489,4444.1,0.009330413,0.005204814,-0.344247033,-0.565997904,0,18.41603683,38.7,357.4,20.5,94.28396317,256.9,676.5,59,112.7,295.6,1033.9,79.5,521.8160368,0.00656434,416.6839632,0.009259489,4444.1,0.014535227,0.009330413,0.005204814,2779.4,0.006972168,-0.432742908,0.500195113,-4.412521762,-0.696026945,-3.531920827,0.155154672,0.080501941,0.169642956,-0.740723932,0.345040441,-4.493023704,-0.8656699,-2.791196894,0.107332138,0.070152191,0.037179948,-1.960075704,0.194071166,-2.15414687,-3.702661185,-0.474068534,-3.22815095,-0.651894264,-0.115572554,-0.53983051,-6.207299015,-0.325417731,-5.884948382,-0.029672447,-0.536605123,0.009786828,-0.178724875,-0.337618418,-0.059441439
