,date,usphpip,casusxam,fnmfhfa,pcu,yp,gdp,c,ch,gdph,jc,jgdp,jgf,jgs,ptgh,ptgsh,ptgfh,yptmr,yptmd,gtfp,ypog,yptx,ytpi,yctlg,g,gfrcf,grcsi,dc,gf,gs,gfh,gsh,gfrpt,gfrpri,gfrcp,gfrs,gftfp,gfeg,gsrpt,gsrpri,gsrcp,gsrs,gstfp,gset,gdppothq,gdppotq,recessq,gftfp_g,gfrpt_g,gfrpri_g,gfrcp_g,gfrs_g,gfcexp_g,gfsubs_g,gfintpmt_g,yptmr_g,yptmd_g,gfrptb_g,gf_gdp,gf_gdpalt,gdp_g,gdph_g,gdppothq_g,gdppotq_g,dc_g,jgdp_g,c_g,ch_g,gh_g,gfh_g,gsh_g,g_g,gf_g,gs_g,gfb_g,gfhb_g,fshare,gfrcf_g,gsrpt_g,gsrpri_g,gsrs_g,gstfp_g,gsrcp_g,gfeg_g,jgs_g,jgf_g,jc_g,gfrptb,gfb,gssave,yfptmd,gfegnet,yptxb,deficit,deficitb,hpx
176,12/31/2013,6.94,160.1166667,NA,234.1626667,14356.2,17083.1,11475.1,11263.6,16663.6,101.88,102.551,102.29,104.263,-0.58,-0.08,-0.5,580.2,448.6,2403.7,88.9,1697.7,1204.1,356.9,3138.5,90.4,1122.3,101.877,1404.088742,1734.511258,1188.2,1844.4,1332.7,128.8,302.3,1104.2,1830.1,447.3,364.9,1075.3,54.6,18.1,573.6,2531,17090.3,17526.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576931025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1332.7,1215.6,1923,258.8112578,188.4887422,NA,-366.1887422,-177.7,160.1166667
177,3/31/2014,6.25,162.5566667,NA,235.621,14660.2,17102.9,11573.9,11307.3,16621.7,102.361,102.931,102.001,105.087,-0.26,-0.28,0.03,586.7,459.4,2433.1,90.9,1748.3,1220.8,394.7,3139.1,101.8,1147.4,102.358,1400.474457,1738.625543,1189.4,1832.7,1371.8,136.5,338.8,1129,1848.1,469.4,376.5,1084.3,55.9,18.4,585.1,2541.6,17162.6,17665.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61411742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371.8,1213.2,1925.9,282.1255428,187.2744572,NA,-272.4744572,-85.2,162.5566667
178,6/30/2014,4.94,163.73,NA,236.8723333,14892.5,17425.8,11756,11428.7,16830.1,102.867,103.558,102.472,105.446,0,0.26,-0.27,594,481.5,2484.1,92.7,1761,1238.7,415.1,3150.9,101.9,1150.1,102.864,1404.702462,1746.297538,1178.1,1843.4,1388.6,135.7,360,1131.4,1876.2,493.2,372.3,1103,55.1,18.7,607.9,2579.8,17235.8,17849,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61411742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.6,1207.2,1943.8,295.6975378,197.5024622,NA,-265.2024622,-67.7,163.73
179,9/30/2014,4.39,165.2233333,NA,237.4783333,15114.4,17719.8,11920.7,11554.2,17033.6,103.176,104.077,102.94,106.077,0.51,0.18,0.33,602.3,507.3,2523.6,94.2,1798.1,1248.4,385.6,3189.9,92.6,1160.8,103.172,1424.858233,1765.141767,1191.7,1850.8,1411.5,136.4,328.3,1141.9,1889.2,509.6,386.6,1112,57.3,18.9,634.4,2624,17309.6,18015.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61411742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1411.5,1226.8,1963.2,311.5417672,198.0582328,NA,-295.9582328,-97.9,165.2233333
180,12/31/2014,4.77,167.38,NA,236.8883333,15300.2,17838.5,12045.5,11687.1,17113.9,103.069,104.184,103.06,106.07,-0.07,0.35,-0.42,611.5,515.5,2548,95.6,1834.4,1255.7,389.5,3188.2,91.4,1177.9,103.066,1401.22247,1786.87753,1173.6,1865.5,1440.6,136.7,331.5,1158.9,1904.6,508.3,393.8,1119,58,19,643.5,2648.5,17384.2,18111.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61411742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1440.6,1209.5,1978.6,316.5775301,191.7224699,NA,-238.1224699,-46.4,167.38
181,3/31/2015,4.96,169.2733333,NA,235.3196667,15471.3,17970.4,12095.6,11788.4,17254.7,102.608,104.127,102.928,105.212,0.4,0.26,0.15,621.5,523.7,2596.4,100.7,1900.1,1257.2,406.6,3188.5,86.4,1193.1,102.606,1409.482098,1779.017902,1179.9,1876.3,1504,139,349.5,1174.1,1943.9,525.6,396,1118.2,57.1,19,652.5,2654.5,17459.7,18180.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.631311633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1504,1214.5,1974,330.6179021,194.9820979,NA,-186.7820979,8.2,169.2733333
182,6/30/2015,5.3,170.92,NA,236.938,15681.7,18221.3,12256.7,11887.5,17397,103.108,104.745,103.213,105.971,0.7,0.63,0.07,630.6,538,2631.7,101.7,1940,1267.7,410.6,3237.6,91.5,1206.7,103.106,1411.554342,1826.045658,1183,1903,1523.7,142.7,353.8,1187.6,1964.1,530.2,416.3,1125,56.8,19.1,667.6,2712.9,17536.5,18368.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.631311633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1523.7,1221,2016.6,339.6456585,190.5543415,NA,-167.8543415,22.7,170.92
183,9/30/2015,5.39,172.95,NA,237.8623333,15842.9,18331.1,12380.7,11972,17438.8,103.417,105.06,103.408,106.084,0.33,0.37,-0.04,638.5,540.5,2644.8,102.3,1943.7,1271.4,379.8,3257,94.2,1217.1,103.415,1412.176062,1844.723938,1181.2,1918.8,1536.6,137.9,323.9,1197.9,1974.3,532,407.1,1133.5,56,19.2,670.5,2736.7,17613.5,18504.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.631311633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1536.6,1221.4,2035.5,341.2239375,190.7760625,NA,-190.1760625,0.6,172.95
184,12/31/2015,5.61,175.78,NA,237.8713333,15882.1,18354.4,12445.1,12039.7,17456.2,103.37,105.097,103.251,105.725,0.12,-0.03,0.16,645.3,541.7,2656.9,102.8,1957.1,1283.2,346.5,3253.8,169.8,1225.5,103.368,1430.518489,1823.281511,1188,1917.5,1548.7,141.9,291.3,1206,1985.1,545.9,408.4,1141.3,55.3,19.5,671.8,2733,17690.3,18592,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.631311633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1548.7,1226.6,2027.2,341.9815115,203.9184885,NA,-227.7184885,-23.8,175.78
185,3/31/2016,5.82,177.83,NA,237.78,15946.5,18409.1,12526.5,12111.8,17523.4,103.428,105.043,102.934,104.962,0.6,0.58,0.02,651.3,550.2,2687.4,103.6,1919.9,1288.9,373.4,3262.7,101,1231.1,103.424,1413.92651,1848.77349,1188.6,1942.9,1522,138.5,317.7,1211.4,2007.4,539,397.9,1150.3,55.7,19.7,680.1,2757.4,17766.4,18662.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633539604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1522,1223.5,2039.2,348.5734901,190.4265099,NA,-231.7265099,-41.3,177.83
186,6/30/2016,5.75,179.4966667,NA,239.486,16031.6,18640.7,12706.5,12214.1,17622.5,104.036,105.738,103.502,105.769,-0.15,-0.04,-0.1,657.9,558.6,2708.3,104,1944.2,1294.6,373.9,3278.2,101,1237.5,104.031,1425.804777,1852.495223,1183.9,1940.9,1532.4,135.7,319.5,1217.5,2019.8,554.3,411.8,1158.8,54.4,20,688.5,2780.1,17840.1,18863.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633539604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1532.4,1225.4,2052.9,353.8952228,200.4047772,NA,-240.5047772,-40.1,179.4966667
187,9/30/2016,6.01,181.8166667,NA,240.601,16170.6,18799.6,12845.2,12294.3,17706.7,104.485,106.11,103.97,106.218,0.17,0.07,0.11,665.5,566.5,2726.8,104.5,1968.7,1310.8,400.5,3300.5,90.8,1248.7,104.481,1442.399814,1858.200186,1188.7,1943.8,1551.6,137.8,345.5,1228.5,2029.2,565.4,417.1,1172.9,55,20.2,697.6,2802.3,17913.5,19008,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633539604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1551.6,1235.9,2064.7,358.9001856,206.4998144,NA,-208.1998144,-1.7,181.8166667
188,12/31/2016,6.24,184.89,NA,242.164,16351.8,18979.2,12989.4,12372.7,17784.2,104.989,106.703,104.541,106.931,0.03,0,0.03,673.9,575.8,2747.1,105.1,1984.3,1320.7,376.1,3322.4,73.1,1262.7,104.984,1449.007896,1873.392104,1190.1,1943.6,1576.7,138.6,325.7,1242.5,2039.9,569.7,407.6,1182.1,50.4,20.2,707.2,2825.1,17986.9,19192.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633539604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1576.7,1244.1,2078.3,364.792104,204.907896,NA,-205.407896,-0.5,184.89
189,3/31/2017,6.32,187.63,NA,243.83,16604.4,19162.6,13114.1,12427.6,17863,105.528,107.233,105.245,108.061,-0.13,-0.13,0,683.1,573.6,2777.4,105.8,2004.9,1326.1,336.2,3346.4,92.4,1285.7,105.524,1457.88563,1888.41437,1190,1937.7,1588.1,128.8,289.7,1265.4,2071.2,561.6,416.8,1197.2,46.6,20.3,706.1,2837.6,18060.1,19366.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.535647563,6.535647563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.620840953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1588.1,1252.4,2093.9,356.1143704,205.4856296,NA,-257.0856296,-51.6,187.63
190,6/30/2017,6.61,189.8033333,NA,244.065,16721.2,19359.1,13233.2,12515.9,17995.2,105.735,107.553,105.594,108.528,0.01,-0.15,0.16,691.7,569.3,2786.6,106.7,2014.2,1338.9,343.7,3360,88.6,1295.8,105.731,1457.555246,1902.444754,1197.1,1931.3,1606.3,131,288.5,1275.4,2083.7,547,407.9,1207.9,55.2,20.4,702.9,2834.5,18133.8,19503.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.529229148,6.529229148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.620840953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1606.3,1264,2096,353.4447543,193.5552457,NA,-240.0552457,-46.5,189.8033333
191,9/30/2017,6.65,192.6066667,NA,245.3683333,16895.1,19588.1,13359.1,12584.9,18120.8,106.156,108.134,105.914,109.428,-0.18,-0.1,-0.08,699.6,583.6,2820.5,107.8,2048.5,1353.7,349.9,3372.3,76.5,1311.1,106.152,1468.77722,1903.52278,1193.2,1926.9,1625.9,132.2,296,1290.5,2099.1,567.3,422.6,1221.5,53.9,20.6,721.3,2868.2,18209.5,19690.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.451876394,6.451876394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.620840953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625.9,1263.8,2108.5,362.3227799,204.9772201,NA,-223.2772201,-18.3,192.6066667
192,12/31/2017,6.82,196.1633333,NA,247.2733333,17103.1,19831.8,13579.2,12706.4,18223.8,106.873,108.807,106.257,110.603,0.41,0.15,0.26,706.6,583.2,2831.5,109,2070.9,1370,320.4,3419.1,76.5,1322.5,106.869,1479.725556,1939.374444,1205.2,1933.5,1633.3,133.9,264.4,1301.5,2112.8,561.2,437.6,1236.1,56,21,718.7,2888.9,18288.2,19898.8,-1,0.009951456,0.004898862,0.020676692,-0.069410319,0.011032309,0.012212473,0.025,0.025914634,0.000605154,0.009540966,0.004898862,6.457305943,6.457305943,0.00863116,0.005016122,0.003144316,0.006811501,0.003174357,0.003652476,0.00876786,0.005568142,0.00085051,0.003191376,-0.000538988,0.005400638,0.005599308,0.005298694,0.005599308,0.003191376,0.620840953,-0.069410319,0.005298694,0.005298694,0.005298694,0.005298694,0.005298694,0.005599308,0.003652476,0.003652476,0.003652476,1633.3,1280.6,2138.5,362.0744435,199.1255565,NA,-259.4255565,-60.3,196.1633333
193,3/31/2018,7.43,199.5666667,7.4,249.2503333,17319.2,20041,13679.6,12722.8,18324,107.524,109.348,106.739,111.572,0.27,0.1,0.17,713.7,590.3,2875.7,110,2030,1397.9,198.7,3456.8,89.8,1348.9,107.52,1507.517586,1949.282414,1213.1,1937.7,1583.9,149.5,149,1327.5,2149.3,579.2,446.1,1248.4,49.7,21.3,726.5,2913.6,18372.4,20089.8,-1,0.009853401,0.00487498,0.020257827,-0.074587459,0.010911925,0.012065128,0.024390244,0.02526003,0.000604789,0.009450796,0.00487498,6.460755451,6.460755451,0.011268338,0.006390698,0.004295331,0.009211143,0.004697192,0.004895502,0.010616275,0.005890814,0.001805863,0.004830108,4.07E-06,0.008157211,0.008371446,0.008045947,0.008371446,0.004830108,0.620840953,-0.074587459,0.008045947,0.008045947,0.008045947,0.008045947,0.008045947,0.008371446,0.004895502,0.004895502,0.004895502,1583.9,1294.8,2162,366.4824143,212.7175857,NA,-446.9175857,-234.2,199.5666667
194,6/30/2018,6.83,201.8533333,6.8,250.5786667,17466.7,20411.9,13875.6,12842,18511.6,108.052,110.172,107.274,112.686,0.43,0.2,0.24,724.5,602.6,2905.4,111.3,2035.3,1413.4,221.6,3506.6,80.93333333,1357.8,108.049,1515.481242,1991.018758,1224,1946.6,1599.2,152,158.1,1336.2,2165.9,576.6,436.1,1261.4,63.6,21.6,739.6,2950.7,18462.7,20340.8,-1,0.009757258,0.00485133,0.019855596,-0.080599144,0.01079414,0.011921296,0.023809524,0.024637681,0.000604423,0.009362315,0.00485133,6.432522205,6.432522205,0.013331516,0.00709999,0.004503872,0.010566091,0.005434434,0.006033357,0.011927794,0.006456777,0.00332838,0.005584822,0.001978058,0.010742791,0.009569948,0.01143768,0.009569948,0.005584822,0.620840953,-0.080599144,0.01143768,0.01143768,0.01143768,0.01143768,0.01143768,0.009569948,0.006033357,0.006033357,0.006033357,1599.2,1313,2193.5,374.118758,202.481242,NA,-435.881242,-233.4,201.8533333
195,9/30/2018,6.45,203.6766667,6.5,251.8286667,17657.3,20658.2,14050.5,12953.3,18665,108.474,110.669,107.682,113.533,0.44,0.22,0.23,739.9,607.8,2935.6,112.6,2064.9,1435.2,230.7,3550.5,82.41111111,1372.8,108.47,1539.152869,2011.347131,1234.7,1956.3,1625.3,158.9,162.7,1350.9,2189.1,587,439.6,1276.3,68,21.9,746.5,2980.6,18556.7,20531.8,-1,0.009662974,0.004827908,0.019469027,-0.087664856,0.010678871,0.011780853,0.023255814,0.024045262,0.000604058,0.009275475,0.004827908,6.435046926,6.435046926,0.013416594,0.007517238,0.004733077,0.010512727,0.005369129,0.005753913,0.012729349,0.007321172,0.005591252,0.008564323,0.003819071,0.012971684,0.012751165,0.013103799,0.012751165,0.008564323,0.620840953,-0.087664856,0.013103799,0.013103799,0.013103799,0.013103799,0.013103799,0.012751165,0.005753913,0.005753913,0.005753913,1625.3,1329.5,2221,377.3471309,209.6528691,NA,-430.4528691,-220.8,203.6766667
196,12/31/2018,5.73,205.8666667,5.7,252.759,17886.3,20865.1,14188.4,13032.3,18765.3,108.875,111.134,108.389,114.243,-0.07,-0.14,0.07,759.5,604.6,2963.2,113.7,2071,1469,220.4,3569.4,84.38148148,1386.7,108.871,1536.13956,2033.26044,1238.1,1949.8,1648.2,180.7,160.9,1364.5,2219.4,569.6,422.8,1288.3,59.5,22.1,743.7,2980.2,18653.6,20749.7,-1,0.014355742,0.013639182,-0.020833333,-0.00085034,0.008867925,0.016956817,0,0.039594843,0.022727273,0.01092545,0.013639182,6.502423457,6.502423457,0.013205567,0.007662761,0.004958056,0.010523818,0.004899987,0.005535596,0.011613544,0.006672993,0.006302756,0.010484711,0.003793338,0.012994511,0.014975053,0.011809059,0.014975053,0.010484711,0.620840953,-0.00085034,0.011809059,0.011809059,0.011809059,0.011809059,0.011809059,0.014975053,0.005535596,0.005535596,0.005535596,1648.2,1341.9,2227.5,375.3604399,194.2395601,NA,-401.2395601,-207,205.8666667
197,3/31/2019,6.336666667,203.7988889,4.4,253.3113333,18033.5,21062.7,14251.3,13071,18912.3,109.034,111.377,109.502,114.039,0.41,0.41,0,782.5,608,3066.3,111,2102.1,1471.4,224.2333333,3600.5,82.57530864,1408.7,109.03,1556.228701,2044.271299,1237.9,1968.6,1669.7,167.9,160.5666667,1386.4,2318.8,578.2,432.4,1303.5,63.7,22.3,747.5,2997.9,18753.6,20969,-1,0.014152572,0.013455657,-0.021276596,-0.000851064,0.008789976,0.016674077,0,0.038086802,0.022222222,0.010807374,0.013455657,6.514417619,6.514417619,0.013449981,0.00786493,0.005147264,0.010766382,0.00456541,0.005589362,0.012976951,0.008363931,0.006861331,0.011094287,0.004332808,0.012966876,0.015550965,0.011426505,0.015550965,0.011094287,0.620840953,-0.000851064,0.011426505,0.011426505,0.011426505,0.011426505,0.011426505,0.015550965,0.005589362,0.005589362,0.005589362,1669.7,1355.5,2245,377.4712991,200.7287009,NA,-490.4620342,-289.7333333,203.7988889
