"date","Medicare.Outlays","Medicaid.Outlays","Total.Gov.t.Benefits.to.Persons","Personal.Current.Taxes","Taxes.on.Production.and.Imports","Corporate.Taxes","Corporate.Taxes.from.Fed.Banks","Contributions.for.Government.Social.Insurance","Real.GDP","Real.PCE","Nominal.PCE","GDP.deflator","PCE.deflator","PCE.deflator.implicit","G.deflator","Federal.deflator","State.deflator","Nominal.GDP","Contribution.to..Ch.in.Real.GDP.from..G.","CBO.Potential.GDP","X.G...Government.Consumption.and.Investment","RecessionDummy","Contribution.to..Ch.in.Real.GDP.from..Federal.G.","Contribution.to..Ch.in.Real.GDP.from..S.L.G.","Contribution.to..Ch.in.Real.GDP.from..S.L.G..1","CBO.Nominal.Potential.GDP","Federal.Corporate.Taxes","State.Personal.Current","State.Contributions.for.social.insurance","State.Taxes.on.production","State.Corporate.taxes","Medicaid.Spending","Federal.Grants","Nominal.G.Federal","Nominal.G.Federal.Defense","Nominal.G.State","Unemployment.Insurance","nominal_output_gap","real_potential_gdp","potential_gdp","NAIRU","unemp","sp500","tenyr","X3mo","ff","real_gdp","nominal_gdp","cpi","pce","core_pce","cbo.stabilizers.revenue","cbo.stabilizers.outlays","federal.medicaid.share","federal.medicaid.share.adj","federal.medicaid.share.adj.ca","euc","ugap","real_output_gap","Nominal.G.Federal.exdef","Social.Benefits.a","Federal.Social.Benefits.a","Federal.Medicare.a","State.Medicaid.a","State.Social.Benefits.a","Emergency.Unemployment.Compensation.a","Corporate.Taxes.ma","State.Corporate.taxes.ma","Federal.Corporate.Taxes.ma","cbo.stabilizers.outlays.ma","cbo.stabilizers.revenue.ma","State.Medicaid.adj","non.medicaid.grants","non.medicaid.grants.gdp","federal.medicaid","new.federal","new.federal.exdef","new.state","social.ex.health","federal.social.ex.medicare","state.social.ex.medicaid","federal.social.ex.health.share","federal.corp.tax.rate","state.corp.tax.rate","state.ind.tax.rate","health.transfers","federal.health","state.health","social.transfers","federal.social","state.social","non.corp.taxes","state.non.corp.taxes","federal.non.corp.taxes","corp.taxes.adj","federal.corp.taxes","federal.stabilizers.corp.taxes","state.stabilizers.corp.taxes","federal.stabilizers.non.corp.taxes","state.stabilizers.non.corp.taxes","federal.stabilizers.revenue","state.stabilizers.revenue","medicaid.as","state.medicaid.as","federal.medicaid.as","state.stabilizers.transfers","Unemployment.Insurance.less.euc","ui.as","federal.stabilizers.transfers","federal.stabilizers","state.stabilizers"
2008-10-01,474.5,341.8,1890.8,1444.6,1040,162.6,34.3,996.6,15328,10483.4,9837.3,0.94896,0.93836,0.93837,0.93481,0.94646,0.92673,14559.5,0.55,15971.7,3020,1,0.41,0.15,0.15,15156.5,127.5,305.1,18.8,946.3,35.1,341.8,378.6,1177.9,771.6,1842.2,71.9,-4.03,15971.7,15156.5,4.88,6.8666667,903.25,3.2533333,0.3033333,0.5277273,15328,14559.5,213.0753333,93.8363333,94.591,-142.1,32.8,0.5931435,0.5931435,0.5931435,16.8389652,1.9866667,-4.0302535108974,406.3,1919.3,1463.2,461.6,338.3,456.1,7.8,235.233333333333,46.5,188.7,18.5,-71.6666666666667,139.0635517,175.8635517,0.0120789554380302,202.7364483,1353.7635517,582.1635517,1666.3364483,1119.4,1001.6,117.8,0.894765052706807,0.0087571688588207,0.00241079707407535,0.0872420069370514,816.3,677.2364483,139.0635517,1074.5,961.425049133465,113.074950866535,3481.2,1270.2,2211,162.6,127.5,-5.22802980871595,-1.43924585322299,-136.871970191284,-52.0834781414198,-142.1,-53.5227239946428,0.48147853339492,0.19589267092219,0.28558586247273,0.19589267092219,55.0610348,35.2797987322397,35.5653845947125,-106.534615405288,-53.3268313237206
2009-01-01,482.9,358.4,2001.9,1202.1,1015.9,166.5,21.6,964.7,15155.9,10459.7,9756.1,0.94959,0.93274,0.93273,0.92453,0.93876,0.91482,14394.5,0.92,16031.6,3019.7,1,0.41,0.51,0.51,15223.5,122.7,281.1,18.8,929.2,43.7,358.4,421.1,1183,765.4,1836.7,101.6,-5.462,16031.6,15223.5,4.9,8.2666667,797.87,2.7366667,0.2166667,0.186875,15155.9,14394.5,212.015,93.2733333,94.6776667,-190.6,56.5,0.6618031,0.6618031,0.5998031,30.0165928,3.3666667,-5.46233688465282,417.6,2107.7,1614.5,493,369.6,493.2,44,197.833333333333,43.8666666666667,153.9,35.4,-128.266666666667,121.20976896,183.90976896,0.012776391605127,237.19023104,1366.90976896,601.50976896,1652.79023104,1245.1,1121.5,123.6,0.900730864990764,0.00852408906179444,0.0030358817603946,0.0853867796727917,841.3,720.09023104,121.20976896,1160.6,1045.38824190828,115.21175809172,3182.7,1229.1,1953.6,166.5,122.8,-7.06646983222761,-2.51674597936712,-183.533530167772,-70.7856403487444,-190.6,-73.3023863281116,19.4936472502965,7.8012971992622,11.6923500510343,7.8012971992622,71.5834072,55.6421430947633,67.3344931457977,-123.265506854202,-65.5010891288494
2009-04-01,490.4,368.9,2140,1130.8,1017.3,188.6,35.6,971.2,15134.1,10417.3,9760.2,0.94856,0.93693,0.93692,0.92591,0.93895,0.91695,14352.9,1.22,16082.9,3067.6,1,0.77,0.44,0.44,15255.6,138.9,275.6,18.7,923,49.6,368.9,473.9,1210.8,782.9,1856.7,130.3,-5.899,16082.9,15255.6,4.92,9.3,919.32,3.3133333,0.1733333,0.1784615,15134.1,14352.9,214.263,93.6926667,95.1046667,-211.8,78.8,0.6618031,0.6618031,0.5998031,36.2079448,4.38,-5.89943355986793,427.9,2107.7,1614.5,493,369.6,493.2,44,172.566666666667,42.8,129.7,56.0333333333333,-181.5,124.76083641,229.76083641,0.0160079730514391,244.13916359,1440.56083641,657.66083641,1626.93916359,1245.1,1121.5,123.6,0.900730864990764,0.00967748677967519,0.00345574761894809,0.0848121285593852,859.3,734.53916359,124.76083641,1280.7,1153.56601879367,127.133981206329,3119.3,1217.3,1902,188.6,139,-8.73586731601279,-3.11950337562444,-203.064132683987,-76.559908450557,-211.8,-79.6794118261815,17.5006709277665,7.00371425321226,10.4969566745542,7.00371425321226,94.0920552,85.5510385646338,96.047995239188,-115.752004760812,-72.6756975729692
2009-07-01,496.7,378.2,2136.9,1135,1028.8,200.7,57.5,968.8,15189.2,10489.2,9895.4,0.94912,0.9434,0.94339,0.92993,0.94188,0.92166,14420.3,0.23,16130.1,3089,0,0.31,-0.07,-0.07,15309.4,159.4,293.3,18.5,937.4,41.3,378.2,465.4,1225.5,792.8,1863.5,144.4,-5.833,16130.1,15309.4,4.95,9.6333333,1057.08,3.5166667,0.1566667,0.1545455,15189.2,14420.3,215.718,94.34,95.442,-225,88.2,0.6618031,0.6618031,0.5998031,47.0323576,4.6833333,-5.83319384256762,432.7,2107.7,1614.5,493,369.6,493.2,44,185.266666666667,44.8666666666667,140.333333333333,74.5,-209.133333333333,127.90606758,215.10606758,0.0149168926846182,250.29393242,1440.60606758,647.80606758,1648.39393242,1245.1,1121.5,123.6,0.900730864990764,0.0110538615701476,0.00286401808561542,0.0866278787542562,874.9,746.99393242,127.90606758,1262,1136.72235161834,125.277648381656,3132.6,1249.2,1883.4,200.7,159.4,-9.82798832201829,-2.54639847992067,-215.172011677982,-77.0208470004093,-225,-79.5672454803299,19.8994544157144,7.96369996886021,11.9357544468542,7.96369996886021,97.3676424,86.6409482752227,98.5767027220769,-126.423297277923,-71.6035455114697
2009-10-01,501.8,372.8,2152.1,1140.4,1045.3,234.2,75.1,972.2,15356.1,10473.6,9957.1,0.95269,0.9507,0.95068,0.93686,0.94896,0.9285,14628,0.17,16174.2,3117.8,0,0.52,-0.35,-0.35,15409,190.8,293.3,18.3,952.1,43.4,372.8,472.1,1253.4,809.1,1864.4,148.6,-5.057,16174.2,15409,4.98,9.9333333,1115.1,3.46,0.0566667,0.1186364,15356.1,14628,216.152,95.0696667,96.0373333,-218.8,94,0.6618031,0.6618031,0.5998031,63.7349396,4.9533333,-5.05805542159736,444.3,2107.7,1614.5,493,369.6,493.2,44,207.833333333333,44.7666666666667,163.033333333333,87,-218.533333333333,126.07980432,225.37980432,0.0154074244134537,246.72019568,1478.77980432,669.67980432,1639.02019568,1245.1,1121.5,123.6,0.900730864990764,0.0130434782608696,0.00296691277003008,0.0863891167623735,874.6,748.52019568,126.07980432,1277.5,1150.6836800257,126.816319974299,3157.9,1263.7,1894.2,234.2,190.8,-10.1869565217391,-2.31715887339349,-208.613043478261,-67.4699001914137,-218.8,-69.7870590648072,5.27784231101089,2.11217613155539,3.16566617945549,2.11217613155539,84.8650604,79.1940410961972,82.3597072756527,-136.440292724347,-67.6748829332518
2010-01-01,506,382.1,2262.2,1191.5,1044.6,249.8,72.1,978.6,15415.1,10525.4,10040.5,0.95491,0.95395,0.95393,0.9447,0.95484,0.93766,14721.4,-0.33,16214.8,3131.9,0,0.39,-0.73,-0.73,15483.7,204.7,288.4,18,951.6,45.1,382.1,496.2,1275.7,817.5,1856.2,159.3,-4.932,16214.8,15483.7,5.01,9.8333333,1169.43,3.7166667,0.1066667,0.1348438,15415.1,14721.4,217.0196667,95.395,96.316,-223.1,96.5,0.6713266,0.6713266,0.6093266,84.760528,4.8233333,-4.93191405382736,458.2,2281.4,1757.5,513.4,396.9,523.9,69.9,228.233333333333,43.2666666666667,184.966666666667,92.9,-222.3,125.58610614,239.68610614,0.0162814750050946,256.51389386,1515.38610614,697.88610614,1616.51389386,1371.1,1244.1,127,0.907373641601634,0.0139049275204804,0.00306356732375997,0.0854538291195131,888.1,762.51389386,125.58610614,1374.1,1246.8221209248,127.277879075195,3214.7,1258,1956.7,249.8,204.7,-10.5997262488622,-2.33535737090223,-212.500273751138,-65.141453937805,-223.1,-67.4768113087072,20.277814679015,7.92200280522071,12.3558118737943,7.92200280522071,74.539472,87.0096753719062,99.3654872457005,-123.734512754299,-59.5548085034865
2010-04-01,510.5,385.7,2268.7,1212.9,1062.1,255.6,70.2,989.5,15557.3,10609.1,10131.8,0.95912,0.95503,0.955,0.95131,0.96214,0.94382,14926.1,0.3,16255.3,3164.7,0,0.46,-0.17,-0.17,15590.7,212.2,278,17.7,965.7,43.4,385.7,492.6,1302.6,828,1862.1,141.2,-4.293,16255.3,15590.7,5.03,9.6333333,1030.71,3.49,0.1466667,0.1918462,15557.3,14926.1,218.0506667,95.5026667,96.5306667,-203.4,95,0.6713266,0.6713266,0.6093266,73.091444,4.6033333,-4.29398411594987,474.6,2281.4,1757.5,513.4,396.9,523.9,69.9,246.533333333333,43.9666666666667,202.566666666667,95.1666666666667,-215.1,126.76933038,233.66933038,0.0156550827329309,258.93066962,1536.26933038,708.26933038,1628.43066962,1371.1,1244.1,127,0.907373641601634,0.0142167076463376,0.00290765839703606,0.0845096843783708,896.2,769.43066962,126.76933038,1372.5,1245.37032309824,127.129676901758,3264.5,1261.4,2003.1,255.6,212.2,-9.448423901756,-1.93242977067017,-193.951576098244,-56.1651362378652,-203.4,-58.0975660085354,13.9578588988637,5.45296419273935,8.50489470612438,5.45296419273935,68.108556,90.4503356378391,98.9552303439635,-104.444769656036,-52.6446018157961
2010-07-01,515.7,405.6,2292,1255.9,1069.1,272.6,85.7,992.3,15672,10683.3,10220.6,0.96251,0.95671,0.95669,0.95578,0.96597,0.94872,15079.9,-0.57,16296.2,3157.9,0,-0.15,-0.43,-0.43,15685.2,227.1,297.8,17.7,970.1,45.5,405.6,517.8,1302.3,828.9,1855.6,131,-3.83,16296.2,15685.2,5.05,9.4666667,1141.2,2.7866667,0.1566667,0.1883333,15672,15079.9,218.254,95.671,96.6603333,-180.5,93.8,0.6713266,0.6713266,0.6093266,64.5422052,4.4166667,-3.83034081565028,473.4,2281.4,1757.5,513.4,396.9,523.9,69.9,259.333333333333,44.6666666666667,214.666666666667,95.1,-202.333333333333,133.30993104,245.50993104,0.0162806073674229,272.29006896,1547.80993104,718.90993104,1610.09006896,1371.1,1244.1,127,0.907373641601634,0.0150597815635382,0.00301726138767498,0.085252554725164,921.3,787.99006896,133.30993104,1370.7,1243.73705054336,126.962949456641,3317.3,1285.6,2031.7,272.6,227.1,-9.11568578040968,-1.82634831795967,-171.38431421959,-51.6033713751417,-180.5,-53.4297196931014,29.462828345866,11.5103433234958,17.9524850223702,11.5103433234958,66.4577948,91.9369416740179,109.889426696388,-70.610573303612,-41.9193763696055
2010-10-01,521.4,414.1,2302.7,1288.8,1076.4,284,89.1,994.3,15750.6,10754,10350.5,0.96781,0.9625,0.96248,0.96367,0.97389,0.95658,15240.8,-0.52,16338.8,3164.1,0,-0.05,-0.47,-0.47,15812.9,233.6,311.9,17.7,977.7,50.4,414.1,514.4,1311.1,837.4,1853,123.9,-3.6,16338.8,15812.9,5.07,9.5,1257.64,2.8633333,0.1366667,0.1890909,15750.6,15240.8,218.8976667,96.2503333,96.9243333,-164.7,95.7,0.6713266,0.6713266,0.6093266,58.5227192,4.43,-3.60001958528165,473.7,2281.4,1757.5,513.4,396.9,523.9,69.9,270.733333333333,46.4333333333333,224.3,94.8333333333333,-182.866666666667,136.10365494,236.40365494,0.0155112366109391,277.99634506,1547.50365494,710.10365494,1616.59634506,1371.1,1244.1,127,0.907373641601634,0.0153272794079051,0.00330691302293843,0.085776337200147,935.5,799.39634506,136.10365494,1367.2,1240.56124279775,126.638757202246,3359.5,1307.3,2052.2,284,233.6,-8.76873654926251,-1.89188494042308,-155.931263450737,-49.0726425122041,-164.7,-50.9645274526272,16.4701717314483,6.4344579889088,10.0357137425395,6.4344579889088,65.3772808,89.412669158312,99.4483829008515,-65.2516170991485,-44.5300694637184
2011-01-01,527.6,418.8,2313,1426.1,1091.5,277.3,90,916.2,15712.8,10799.7,10485.4,0.97276,0.97091,0.97089,0.97304,0.98266,0.96637,15285.8,-1.01,16388,3156,0,-0.47,-0.54,-0.54,15941.6,228.9,315.2,17.9,986.8,48.4,418.8,500.5,1304.7,831.6,1851.2,116.7,-4.12,16388,15941.6,5.08,9.0333333,1325.83,3.46,0.1266667,0.1554688,15712.8,15285.8,221.6663333,97.0913333,97.3843333,-182.9,91.4,0.6102148,0.6457148,0.5837148,54.7409224,3.9533333,-4.12008786917257,473.1,2310.1,1779.5,535.6,406,530.7,48.3,277.966666666667,48.1,229.866666666667,93.6333333333333,-176.033333333333,148.37464176,230.07464176,0.0150515276766672,270.42535824,1534.77464176,703.17464176,1621.12535824,1368.5,1243.9,124.7,0.908951406649616,0.0149746823849586,0.00316633738502401,0.0863481139358097,946.4,798.02535824,148.37464176,1366.6,1242.17299232737,124.427007672634,3433.8,1319.9,2113.9,277.3,228.9,-9.82039670805588,-2.07648405709875,-173.079603291944,-56.6270931191041,-182.9,-58.7035771762028,12.5128440814891,5.20891180103151,7.3039322804576,5.20891180103151,61.9590776,87.3554791002502,94.6594113807078,-88.2405886192922,-53.4946653751713
2011-04-01,533.4,409.7,2312.1,1445.4,1105.5,276.9,79.2,918.9,15825.1,10823.7,10612.1,0.97975,0.98048,0.98046,0.98356,0.99155,0.97801,15496.2,-0.55,16439.8,3168.6,0,-0.12,-0.43,-0.43,16106.8,227.2,319.4,18,996.4,49.8,409.7,503.4,1311.8,843,1856.7,109.3,-3.738,16439.8,16106.8,5.08,9.0666667,1320.64,3.21,0.0466667,0.0933846,15825.1,15496.2,225.5306667,98.0476667,97.9536667,-166.7,89.6,0.6102148,0.6157148,0.5837148,49.9398392,3.9866667,-3.73909658268348,468.8,2310.1,1779.5,535.6,406,530.7,48.3,279.4,49.5333333333333,229.9,92.2333333333333,-171.433333333333,157.44164644,251.14164644,0.0162066601128018,252.25835356,1562.94164644,719.94164644,1605.55835356,1368.5,1243.9,124.7,0.908951406649616,0.0146616589873646,0.00321369109846285,0.086072714600999,943.1,785.65835356,157.44164644,1369,1244.35447570332,124.645524296675,3469.8,1333.8,2136,276.9,227.1,-8.95240897768483,-1.96227978472141,-157.747591022315,-52.5559995353699,-166.7,-54.5182793200913,-2.46518041003208,-1.02621812002628,-1.43896229000579,-1.02621812002628,59.3601608,81.5889481685363,80.1499858785306,-86.5500141214694,-55.5444974401176
2011-07-01,538.5,396.4,2303.2,1470.9,1103.9,248.2,68.5,927.3,15820.7,10866,10705.4,0.98519,0.98523,0.98521,0.98799,0.99498,0.98314,15591.9,-1.16,16494.2,3137.5,0,-0.72,-0.43,-0.43,16249.9,201.7,327.2,17.9,994.5,46.4,396.4,448.3,1288,835,1849.5,102.9,-4.083,16494.2,16249.9,5.08,9,1131.42,2.4266667,0.0233333,0.0837879,15820.7,15591.9,226.452,98.5233333,98.426,-171.2,91.4,0.6102148,0.5957148,0.5837148,45.741538,3.92,-4.08325350729347,453,2310.1,1779.5,535.6,406,530.7,48.3,267.466666666667,48.2,219.266666666667,90.8,-173.6,160.25865328,212.15865328,0.0136069788338817,236.14134672,1500.15865328,665.15865328,1637.34134672,1368.5,1243.9,124.7,0.908951406649616,0.0129362040546694,0.00297590415536272,0.0859164053130151,934.9,774.64134672,160.25865328,1368.3,1243.71820971867,124.58179028133,3502.1,1339.6,2162.5,248.2,201.8,-8.51202226797247,-1.95814493422867,-162.687977732028,-56.5329946959639,-171.2,-58.4911396301926,-7.36269280337353,-3.06498004619091,-4.29771275718262,-3.06498004619091,57.158462,81.4325708368959,77.1348580797133,-94.0651419202867,-61.5561196763835
2011-10-01,542.9,399.3,2312.2,1470.4,1114,287,64,921.9,16004.1,10885.9,10761.6,0.98676,0.9886,0.98858,0.98679,0.99363,0.98204,15796.5,-0.04,16551.3,3131.4,0,0.14,-0.18,-0.18,16332.1,238,329.9,17.7,1002.7,49,399.3,437.7,1291.2,826.3,1840.3,99.8,-3.305,16551.3,16332.1,5.08,8.6333333,1257.6,2.0466667,0.0133333,0.0753846,16004.1,15796.5,226.1076667,98.8593333,98.7906667,-146.1,85.8,0.6102148,0.5837148,0.5837148,43.9826996,3.5533333,-3.3060847184209,464.9,2310.1,1779.5,535.6,406,530.7,48.3,270.7,48.4,222.3,88.9333333333333,-161.333333333333,166.22268036,204.62268036,0.0129536720387428,233.07731964,1495.82268036,669.52268036,1635.67731964,1368.5,1243.9,124.7,0.908951406649616,0.0150666286835691,0.00310195296426424,0.0854809609723673,942.2,775.97731964,166.22268036,1370,1245.26342710997,124.736572890025,3506.3,1350.3,2156,287,238,-8.06968632291964,-1.66140600765992,-138.03031367708,-45.7836026968,-146.1,-47.4450087044599,11.3809543533981,4.73772285919521,6.64323149420292,4.73772285919521,55.8173004,82.1824982079951,88.825729702198,-57.274270297802,-42.7072858452647
2012-01-01,547,400.6,2296.8,1467.8,1130.9,310.7,99.6,944.9,16129.4,10973.3,10922.4,0.99284,0.99538,0.99537,0.99525,0.99705,0.99403,16019.8,-0.34,16610.4,3144.7,0,0.01,-0.34,-0.34,16491.5,261.5,330.1,17.4,1016.9,49.2,400.6,441.7,1295.6,824.1,1849,94.6,-2.895,16610.4,16491.5,5.07,8.2666667,1408.47,2.0366667,0.0666667,0.1047692,16129.4,16019.8,227.9066667,99.5376667,99.44,-123.5,78.6,0.5790167,0.5790167,0.5790167,42.8158988,3.1966667,-2.89577614024949,471.5,2322.6,1781.8,554.7,417.5,540.8,36.6,281.966666666667,48.2,233.733333333333,85.2666666666667,-146.933333333333,168.64590998,209.74590998,0.0130929168890997,231.95409002,1505.34590998,681.24590998,1639.25409002,1350.4,1227.1,123.3,0.908693720379147,0.0163235496073609,0.00307119939075394,0.0851696026167618,947.6,778.95409002,168.64590998,1349.2,1226.00956753555,123.190432464455,3543.6,1364.4,2179.2,310.7,261.5,-7.69981834979211,-1.44868475261864,-115.800181650208,-40.1745015543265,-123.5,-41.6231863069452,7.16753317566054,3.01741176914905,4.15012140651149,3.01741176914905,51.7841012,73.8290251277184,77.9791465342299,-45.5208534657701,-38.6057745377961
2012-04-01,551.6,421.7,2321.8,1487.1,1133.9,325,90.3,949.4,16198.8,10989.6,10964.9,0.99689,0.99776,0.99775,0.99616,0.99928,0.994,16152.3,-0.41,16673.3,3131,0,-0.25,-0.15,-0.15,16621.4,275.5,337,17.2,1019.5,49.5,421.7,447.9,1288.2,816,1842.9,86.3,-2.845,16673.3,16621.4,5.05,8.2,1362.16,1.8233333,0.0866667,0.1544615,16198.8,16152.3,229.7926667,99.7763333,99.85,-119.3,76.5,0.5790167,0.5790167,0.5790167,38.7046576,3.15,-2.84586734479677,472.2,2322.6,1781.8,554.7,417.5,540.8,36.6,307.566666666667,49.2333333333333,258.333333333333,80.3,-129.633333333333,177.52865761,203.72865761,0.0126129812850182,244.17134239,1491.92865761,675.92865761,1639.17134239,1350.4,1227.1,123.3,0.908693720379147,0.0170563944453731,0.00306457903827938,0.0850467116138259,973.3,795.77134239,177.52865761,1348.5,1225.37348193128,123.12651806872,3570.4,1373.7,2196.7,325,275.5,-8.00115463432456,-1.43759402685686,-111.298845365675,-39.8954124180459,-119.3,-41.3330064449028,26.1741025581659,11.0188600694751,15.1552424886908,11.0188600694751,47.5953424,67.0969700950479,82.2522125837387,-37.0477874162613,-30.3141463754276
2012-07-01,557.1,419,2325.6,1509.5,1131.3,332.9,85,952.3,16220.7,11007.5,11014.2,1.00299,1.00062,1.00061,1.00042,1.00122,0.99988,16257.2,-0.12,16738.5,3139.6,0,0.07,-0.18,-0.18,16788.5,280.8,346.2,17.1,1016.6,52.1,419,440,1293.3,820.2,1846.3,78.4,-3.093,16738.5,16788.5,5.02,8.0333333,1440.67,1.6433333,0.1033333,0.1463077,16220.7,16257.2,230.2966667,100.062,100.1336667,-128.8,75.2,0.5790167,0.5790167,0.5790167,34.3334104,3.0133333,-3.09346715655524,473.1,2322.6,1781.8,554.7,417.5,540.8,36.6,322.866666666667,50.2666666666667,272.6,76.7666666666667,-123.866666666667,176.3920027,197.3920027,0.0121418204057279,242.6079973,1490.6920027,670.4920027,1648.9079973,1350.4,1227.1,123.3,0.908693720379147,0.0172723470216273,0.00320473390251704,0.084879315011195,976.1,799.7079973,176.3920027,1349.5,1226.28217565166,123.217824348341,3593.1,1379.9,2213.2,332.9,280.8,-9.17679797259058,-1.7026751224073,-119.623202027409,-45.0963800654479,-128.8,-46.7990551878552,0.800365578950505,0.336940542632994,0.463425036317511,0.336940542632994,44.0665896,66.2554627334029,66.7188877697204,-62.0811122302796,-46.4621146452222
2012-10-01,563.4,428.9,2346.1,1571.4,1148.4,332.8,78.8,974.1,16239.1,11056.9,11125.7,1.00728,1.00624,1.00623,1.00817,1.00245,1.0121,16358.9,-0.76,16805.8,3132.7,0,-0.63,-0.13,-0.13,16928.2,280.9,359.2,17.1,1030.8,51.9,428.9,448.2,1269.1,796.4,1863.7,75.1,-3.372,16805.8,16928.2,4.99,7.8,1426.19,1.7066667,0.0866667,0.1610606,16239.1,16358.9,230.3796667,100.624,100.5763333,-136.7,70.9,0.5790167,0.5790167,0.5790167,31.61867,2.81,-3.37205012555189,472.7,2322.6,1781.8,554.7,417.5,540.8,36.6,330.233333333333,51.1666666666667,279.066666666667,74.2,-128.266666666667,180.55973737,199.85973737,0.0122171868139056,248.34026263,1468.95973737,672.55973737,1663.84026263,1350.4,1227.1,123.3,0.908693720379147,0.0171710811851653,0.00317258495375606,0.0860143408175366,992.3,811.74026263,180.55973737,1353.8,1230.18955864929,123.610441350711,3693.9,1407.1,2286.8,332.8,280.9,-9.77549651871459,-1.80615261417333,-126.924503481285,-48.9679642274236,-136.7,-50.774116841597,14.5139624669269,6.11013581540303,8.40382665152387,6.11013581540303,43.48133,67.5474760217103,75.9513026732342,-60.7486973267658,-44.6639810261939
2013-01-01,570.3,424.8,2365.7,1649.3,1174.6,350.8,67.6,1095.9,16383,11114.2,11223.2,1.01123,1.00982,1.00981,1.01478,1.00241,1.02318,16569.6,-0.68,16875.3,3125,0,-0.71,0.03,0.03,17064.8,297,376.5,17.3,1052.3,53.8,424.8,440,1240,775.3,1885,69,-2.917,16875.3,17064.8,4.97,7.7333333,1569.19,1.95,0.0866667,0.1435938,16383,16569.6,231.7396667,100.982,100.975,-135.9,68.9,0.5803475,0.5803475,0.5803475,27.3885616,2.7633333,-2.91728147055163,464.7,2385.9,1821.5,572.8,440,564.4,22.4,338.833333333333,52.6,286.233333333333,71.6666666666667,-133.8,178.268382,193.468382,0.0116761045529162,246.531618,1433.468382,658.168382,1691.531618,1373.1,1248.7,124.4,0.909402082878159,0.0179243916570104,0.0032469100038625,0.0872742854383932,995.1,816.831618,178.268382,1370.6,1246.4264947928,124.173505207196,3919.8,1446.1,2473.7,350.8,297,-8.87615874855157,-1.60786983391271,-127.023841251448,-43.2182261490923,-135.9,-44.826095983005,-0.0800095561265266,-0.0335762102523872,-0.0464333458741394,-0.0335762102523872,41.6114384,62.8543520327468,62.8079186868726,-73.0920813131274,-44.8596721932574
2013-04-01,567.1,438.4,2378.3,1681.9,1180.8,347.3,76.3,1108.2,16403.2,11122.2,11239.6,1.01431,1.01057,1.01056,1.01883,1.00436,1.02861,16637.9,-0.13,16945.9,3132,0,-0.24,0.11,0.11,17188.4,293.2,386.1,17.5,1056.4,54.1,438.4,459.2,1232.3,770.9,1899.6,64.8,-3.202,16945.9,17188.4,4.94,7.5333333,1606.28,1.9966667,0.05,0.1166154,16403.2,16637.9,232.9933333,101.0573333,101.2883333,-147.6,66.4,0.5803475,0.5803475,0.5803475,24.3691584,2.5933333,-3.20254456830266,461.4,2385.9,1821.5,572.8,440,564.4,22.4,343.633333333333,53.2666666666667,290.366666666667,68.7333333333333,-140.066666666667,183.975656,204.775656,0.0123077825927551,254.424344,1437.075656,666.175656,1694.824344,1373.1,1248.7,124.4,0.909402082878159,0.0176224162905174,0.00325161228280011,0.0877514590182655,1005.5,821.524344,183.975656,1372.8,1248.42717937514,124.372820624864,3970.9,1460,2510.9,347.3,293.2,-9.70114016792985,-1.79001256168146,-137.89885983207,-48.3071781895551,-147.6,-50.0971907512366,17.5567895869175,7.36775064212389,10.1890389447936,7.36775064212389,40.4308416,62.4449450308165,72.6339839756101,-74.9660160243899,-42.7294401091127
2013-07-01,573.7,448.2,2396,1674.5,1195,354.3,84.3,1111.4,16531.7,11167.4,11330.9,1.01985,1.01466,1.01464,1.02504,1.00759,1.03676,16848.7,-0.4,17017.7,3134.1,0,-0.43,0.03,0.03,17355.5,301.2,366.6,17.8,1068.7,53.1,448.2,454,1218.4,757,1915.7,59.1,-2.855,17017.7,17355.5,4.91,7.2333333,1681.55,2.71,0.0333333,0.0854545,16531.7,16848.7,233.874,101.4663333,101.6793333,-141.1,60.8,0.5803475,0.5803475,0.5803475,19.6984268,2.3233333,-2.85585008549922,461.4,2385.9,1821.5,572.8,440,564.4,22.4,350.8,53.6666666666667,297.133333333333,65.3666666666667,-141.533333333333,188.0882505,193.8882505,0.0115076089253177,260.1117495,1412.2882505,655.2882505,1721.8117495,1373.1,1248.7,124.4,0.909402082878159,0.0178767501350253,0.00315157846005923,0.0862440425670823,1021.9,833.8117495,188.0882505,1374.1,1249.60940208288,124.490597917122,3980.9,1453.1,2527.8,354.3,301.2,-9.05993696843075,-1.59721996355801,-132.040063031569,-43.7084807729973,-141.1,-45.3057007365553,12.6000379727019,5.28763743533928,7.31240053736262,5.28763743533928,39.4015732,60.0972024562518,67.4096029936144,-73.6903970063856,-40.018063301216
