"","date","health_outlays","social_benefits","noncorporate_taxes","corporate_taxes","federal_nom","pi_federal","state_local_nom","pi_state_local","gdp","gdppoth","pi_gdp","pce","pi_pce","federal_cont","state_local_cont","health_outlays_xmpc","social_benefits_xmpc","noncorporate_taxes_xmpc","corporate_taxes_xmpc","transfers_net_taxes","taxes_transfers_cont","fim_bars","fim_bars_ma"
"158",2009-06-30,11.5342711208347,111.180322195223,-87.8603296133592,20.8203805320563,1441.01586073036,0.000202394648259219,1626.48413926964,0.00232832688397711,14352.9,0.00319326077710402,-0.00108467865078621,9760.2,0.00449214143276788,1.91798153755831,-0.972249234299476,12.4085320724202,-11.2146309165066,58.0478580087365,9.25246312970807,68.4942222943582,1.9033442577195,2.84907656097833,2.3006992539951
"159",2009-09-30,7.14299523576017,-31.3043128145723,-17.399330805415,10.2438483666523,1441.07256310172,0.00312050694925192,1647.92743689828,0.00513659414362833,14420.3,0.00293620528963423,0.000590368558657461,9895.4,0.0069055318967266,-0.241654746532371,0.231674919798504,14.3695866566498,35.1476176378991,41.0544367859906,9.3701471811624,99.9417882617019,2.78527094208702,2.77529111535315,2.64693104264252
"160",2009-12-31,-9.47104911469069,2.27121501572788,-7.53715676840875,31.3961829268277,1479.23963914416,0.0075168811313544,1638.56036085584,0.00742139183646895,14628,0.00274442792832019,0.00376137896156448,9957.1,0.00773796904812363,0.648524235835202,-0.724523327570122,8.1064387096477,38.3953630826809,35.9280538235686,7.04991733323007,89.4797729491273,2.48205024719672,2.4060511554618,2.86986550406974
"161",2010-03-31,8.3082816159324,89.0166244733061,38.0543705865002,14.2097639543236,1515.6792639843,0.00619625695498227,1616.2207360157,0.00986537425955847,14721.4,0.00251757237542982,0.00233024383587521,10040.5,0.00341853371200163,0.643964536118685,-1.16570495889603,3.94076224301322,38.511865995679,29.4425147986717,6.50732657535566,78.4024696127195,2.14390127461634,1.62216085183899,2.41314492090807
"162",2010-06-30,4.87279084672548,-6.59325312184956,38.1183095765887,4.89226793549375,1536.56525024534,0.00764525993883791,1628.13474975466,0.00656954546424071,14926.1,0.00250170051838183,0.00440879245164472,10131.8,0.00113213480790408,0.149617528321045,-0.0746429584048868,2.44192918133866,12.0128115493377,22.9417403720389,5.9522825822491,43.3487636849644,1.17784351175743,1.25281808167358,2.01408030108188
"163",2010-09-30,21.2589559211433,-7.68242914330608,38.8086047808215,15.9045181136401,1548.12111874387,0.00398070966803155,1609.77888125613,0.00519166790277792,15079.9,0.00252681582932479,0.00353448994912009,10220.6,0.00175910704375792,0.0417156780191636,-0.828685325119898,5.61802033554986,17.3277353753726,14.635296562154,4.07100474255787,41.6520570156343,1.1162207680676,0.329251120966861,1.40257030248531
"164",2010-12-31,6.19667881447845,-15.40725317377,13.3826578001404,9.03192732533029,1547.82136408243,0.0081990123916893,1616.27863591757,0.0082848469516823,15240.8,0.00263499639137321,0.00550643629676584,10350.5,0.00605199067638051,-0.452844182233257,-0.293868753475643,9.14325911961292,13.3500800327356,13.3781875420755,2.98397706040377,38.8555037548278,1.03065680156573,0.283943865856835,0.872043480084068
"165",2011-03-31,-0.103301059553928,-16.6809334138131,34.7857403425214,-10.0403928390308,1550.7326359555,0.00900512378194662,1605.1673640445,0.0102343766334232,15285.8,0.00302428427864343,0.00511464027030084,10485.4,0.00873766233766227,-0.412264524706763,-0.854048665322501,7.25065301762849,-10.4318704918662,-5.91127584252306,1.13884494946877,-7.95364836729201,-0.208746217187865,-1.47505940721713,0.0977384153200377
"166",2011-06-30,-15.6352045104426,-15.4120144589713,-8.75552118338646,-4.01427748388176,1566.26189338818,0.00904687277389926,1602.23810661182,0.0120450759026045,15496.2,0.0031770847635153,0.00718573954521151,10612.1,0.00985673234388362,-0.0896736176353589,-0.716046865566054,2.63635406226568,-12.4160917927186,-9.32927360930981,0.687977349184506,-18.4210339905782,-0.48204304624104,-1.28776352944245,-0.537406987458972
"167",2011-09-30,-15.911328261218,-11.8937317247457,3.92891867164235,-30.964093728694,1495.44311578978,0.00345923049770569,1642.05688421022,0.00524534513962016,15591.9,0.00333200947467427,0.00555243684613438,10705.4,0.00484456592689297,-2.10259645528553,0.673089226557491,-5.72695987876562,-13.3636348735425,-8.75755927768051,1.10613472445599,-26.7420193055327,-0.690285858611341,-2.11979308733938,-1.14966803953553
